time,phase,target_err,hold_err,offset_hit,ori_dotY,base_x
0.6300000000000006,hold,0.1374214527748011,0.041331124950839584,0,0.9889320197132878,-0.3117835184017374
0.6400000000000006,hold,0.13632292375264812,0.03803595684177656,0,0.9908357367409456,-0.30870721402997053
0.6500000000000006,hold,0.13552679844224816,0.034600969115535736,0,0.9916488922894859,-0.3055711737782253
0.6600000000000006,hold,0.13436473465392085,0.031153259998551428,0,0.991592166715092,-0.3023431099878401
0.6700000000000006,hold,0.1331921553564094,0.027674497267672186,0,0.9908746620417958,-0.29920062005419606
0.6800000000000006,hold,0.13222474406700038,0.024363189616096303,0,0.9896886949784465,-0.2960733915458899
0.6900000000000006,hold,0.13150674794390838,0.0215771142462798,0,0.9882073849871928,-0.29271154610329725
0.7000000000000006,hold,0.1302525118759632,0.018740648116504156,1,0.9865841870769687,-0.2899738482391289
0.7100000000000006,hold,0.12919423887502265,0.017132859084753968,2,0.984951729890733,-0.2865415230270684
0.7200000000000006,hold,0.12868835517842458,0.015736837790921936,3,0.9834245940709537,-0.2835929377000548
0.7300000000000006,hold,0.12794771661921756,0.015094465660618363,4,0.9820831505211689,-0.28062850562967684
0.7400000000000007,hold,0.12724023678411295,0.015616817950243334,5,0.9809393896343581,-0.2771465165953146
0.7500000000000007,hold,0.12622561348226113,0.01616620549723097,6,0.9800245862757757,-0.27456488875816815
0.7600000000000007,hold,0.12621270972149717,0.017285789348882596,7,0.9793605371345631,-0.27166085252236327
0.7700000000000007,hold,0.12619789428475447,0.019314045921519637,8,0.9789578969890478,-0.2682408003377396
0.7800000000000007,hold,0.12622365741248462,0.02121644685295315,0,0.9788442366962021,-0.2653403035773345
0.7900000000000007,hold,0.126261808650303,0.023591230533519063,0,0.9790339710057099,-0.26210476040094616
0.8000000000000007,hold,0.12609268479555874,0.025474505844958632,0,0.9795422924201596,-0.2594876508250907
0.8100000000000007,hold,0.12682854798642867,0.027613648630741706,0,0.9803575418437658,-0.2562222749093938
0.8200000000000007,hold,0.12772935778652952,0.029034395413722127,0,0.9814595869640349,-0.2534509511073816
0.8300000000000007,hold,0.1286564888286938,0.03038923682057734,0,0.982799352938259,-0.250415162874165
0.8400000000000007,hold,0.12916164178500578,0.03118638773769334,0,0.9843207212249695,-0.24762560050553134
0.8500000000000008,hold,0.13005608943673588,0.031801292296070066,0,0.9859557759746225,-0.24452035108575482
0.8600000000000008,hold,0.13045944820144506,0.032135288469256625,0,0.987637678574899,-0.24131712730523655
0.8700000000000008,hold,0.13121372163489825,0.031496845725263845,0,0.9893049278559793,-0.23862339903220792
0.8800000000000008,hold,0.13165964494824486,0.031075047109071573,0,0.9908949844166464,-0.23536165212427967
0.8900000000000008,hold,0.13185305620009272,0.030157479416299815,0,0.992366636934535,-0.23230486414077212
0.9000000000000008,hold,0.13259411765860976,0.028628590012088,0,0.993690631534796,-0.22961214940987637
0.9100000000000008,hold,0.13282927225474664,0.0270720225253585,0,0.9948481392818669,-0.22685062334519043
0.9200000000000008,hold,0.13316144742040467,0.02553429671391829,0,0.9958356910586956,-0.22406358281227484
0.9300000000000008,hold,0.13345496491094733,0.024046317512676857,0,0.9966609015230112,-0.22132012360687098
0.9400000000000008,hold,0.13342441456556728,0.02270964030243252,0,0.9973383371131963,-0.218577828787174
0.9500000000000008,hold,0.13366857149594455,0.02211443578249597,0,0.9978864575461008,-0.21533334162991377
0.9600000000000009,hold,0.1338583582871463,0.021492843687936726,0,0.9983259695731322,-0.21237120523917943
0.9700000000000009,hold,0.13387381597858544,0.021311451201371866,0,0.9986756289973503,-0.2092049230685997
0.9800000000000009,hold,0.13424460346906447,0.02168733414478962,0,0.9989524195624214,-0.2057510324302748
0.9900000000000009,hold,0.13412654915020383,0.02187188117889484,0,0.9991710297637326,-0.20264880746204825
1.0020000000000004,hold,0.13384392279155746,0.02151033789178887,0,0.9993731424217338,-0.199748743106289
1.0139999999999991,hold,0.13309674703044522,0.02101309521356023,0,0.9995239740079287,-0.1971428488579027
1.0259999999999978,hold,0.13269636259975057,0.020730165046640662,0,0.9996358701334043,-0.19449971074952596
1.0379999999999965,hold,0.13225702218293056,0.020622418417424453,0,0.9997182459138254,-0.19178585064697803
1.0499999999999952,hold,0.13234583308051584,0.023716840503486963,0,0.9997782395694838,-0.18581368493127645
1.0619999999999938,hold,0.13310145141221397,0.023906162435862553,0,0.9998208522367421,-0.18287014358530831
1.0739999999999925,hold,0.13296118714317282,0.02389919047279203,0,0.9998502330952683,-0.18004523180930515
1.0859999999999912,hold,0.13266777469551533,0.02388837086054811,0,0.9998698626855856,-0.17712709020919065
1.0979999999999899,hold,0.13267938446497238,0.024151765968914406,0,0.9998823274185433,-0.17380578770223884
1.1099999999999886,hold,0.13285121446875509,0.026858591633886347,0,0.9998898064919255,-0.16783951219459525
1.1219999999999872,hold,0.1329341871170609,0.027086525661469116,0,0.999892841889559,-0.16422434470731423
1.133999999999986,hold,0.1327506383705091,0.026207010169328596,0,0.9998932177632195,-0.1615187163122087
1.1459999999999846,hold,0.13287023210229956,0.02575253025191571,0,0.9998919967135648,-0.15819584866564443
1.1579999999999833,hold,0.13298615315122028,0.025358811496656534,0,0.9998896425785551,-0.15464188010122287
1.169999999999982,hold,0.13290810054320956,0.027441216894133265,0,0.9998867429765638,-0.14842674115109844
1.1819999999999806,hold,0.1321651270690569,0.02578471548973504,0,0.9998832182411381,-0.14584507479887301
1.1939999999999793,hold,0.13203978386292445,0.024470553235862624,0,0.9998799467201323,-0.14285739447331042
1.205999999999978,hold,0.1315510957388005,0.023406888158559166,0,0.9998766450463473,-0.13964622957447306
1.2179999999999767,hold,0.13086258818450033,0.02242672214799012,0,0.9998731694844276,-0.13643573174795726
1.2299999999999753,hold,0.13097398558793996,0.02443464338775367,0,0.9998693662920806,-0.13031115364760482
1.241999999999974,hold,0.13095012182445334,0.023582495787890158,0,0.9998645859972057,-0.12716903893798623
1.2539999999999727,hold,0.13085641495418748,0.02280522415208363,0,0.9998589568289479,-0.12410352074430814
1.2659999999999714,hold,0.13098758031464594,0.022315985291680742,0,0.9998525968856526,-0.12089144574962808
1.27799999999997,hold,0.1312973343193372,0.02163317395520153,0,0.9998455946940812,-0.11801453545898705
1.2899999999999687,hold,0.13140148541670016,0.023885634485550596,0,0.9998382631132219,-0.11232497907031974
1.3019999999999674,hold,0.1319998451758725,0.02318952927267638,0,0.9998305589343695,-0.10969879901178331
1.313999999999966,hold,0.13176587641004683,0.022679037539373486,0,0.9998227057748256,-0.10699434708857826
1.3259999999999648,hold,0.13185464812934017,0.02282136022218821,0,0.999815177302791,-0.10369962236421758
1.3379999999999634,hold,0.13196705957666877,0.022480019911592115,0,0.9998082342617364,-0.10092755418043851
1.3499999999999621,hold,0.13282541155419003,0.024574499206000435,0,0.9998020184340524,-0.09569862045958821
1.3619999999999608,hold,0.13245613264247416,0.024406222582044543,0,0.9997961474994574,-0.09273035726028317
1.3739999999999595,hold,0.1321175374667585,0.024301630289921,0,0.9997913224447201,-0.08966421278042747
1.3859999999999582,hold,0.13218500283339843,0.023983725193244407,0,0.9997877606241713,-0.08675188717209499
1.3979999999999568,hold,0.13187384569742971,0.02265849868984903,0,0.999785312188216,-0.08480064411708474
1.4099999999999555,hold,0.1320022412939041,0.0254207402634001,0,0.9997839138285407,-0.0786811986909688
1.4219999999999542,hold,0.13229074558341114,0.024894954743939948,0,0.9997829174507021,-0.07582253758314125
1.4339999999999529,hold,0.13234633162242354,0.02433133235727528,0,0.9997820430600425,-0.07296083977826565
1.4459999999999515,hold,0.1324039344552785,0.02429371105499654,0,0.9997813604100132,-0.06952521687907913
1.4579999999999502,hold,0.1323030790352304,0.023606138944584448,0,0.9997810442269423,-0.0666907469943851
1.469999999999949,hold,0.13364745222193067,0.026502813728075916,0,0.9997811081953473,-0.06020397576609196
1.4819999999999476,hold,0.13335159075866607,0.02583772094364504,0,0.9997808620571357,-0.057217123199411704
1.4939999999999463,hold,0.1330538609288191,0.024796669251707846,0,0.9997810391997318,-0.05453864016466931
1.505999999999945,hold,0.13284743793708145,0.024428875952527167,0,0.9997819381587005,-0.05112692088652961
1.5179999999999436,hold,0.13280198181573025,0.0232138534988332,0,0.9997833580188665,-0.04854632589175412
1.5299999999999423,hold,0.13308463538176687,0.025806813982761953,0,0.9997850374062949,-0.042105237790521464
1.541999999999941,hold,0.13312608629269396,0.025239590811733603,0,0.9997864141845738,-0.038860518842658204
1.5539999999999397,hold,0.1328821303044031,0.024391533659825132,0,0.9997875694673164,-0.03590044383863659
1.5659999999999383,hold,0.13271150233780954,0.02350025667494595,0,0.9997886155847999,-0.03300875500202044
1.577999999999937,hold,0.13286444854152674,0.02315808284184184,0,0.9997893959265209,-0.029607299071817774
1.5899999999999357,hold,0.13280909114969863,0.025500754030986273,0,0.9997901752261816,-0.023497549823257524
1.6019999999999344,hold,0.13286098740266097,0.024916312870960754,0,0.9997906180814813,-0.02037332814283419
1.613999999999933,hold,0.13272271743547767,0.02405463448520814,0,0.9997907201282475,-0.017550711284210183
1.6259999999999317,hold,0.13274311332571262,0.023635530070512934,0,0.9997905566982974,-0.014316199893492459
1.6379999999999304,hold,0.13259936839755007,0.023524638973849443,0,0.9997902562905642,-0.01078929725034524
1.649999999999929,hold,0.13256760177623694,0.026022857905843168,0,0.9997902030119137,-0.004626367171797245
1.6619999999999278,hold,0.13191381062322058,0.025298112893270705,0,0.9997902266317765,-0.001713699099150552
1.6739999999999264,hold,0.1318961594368782,0.024856500360867572,0,0.9997905370828701,0.0015150463557963196
1.6859999999999251,hold,0.13162429856313362,0.02374286733533285,0,0.9997909170314252,0.004079784161628501
1.6979999999999238,hold,0.131976289892377,0.022761459383163648,0,0.9997909362320454,0.006775263881617517
1.7099999999999225,hold,0.1323963512112404,0.02540136348190528,0,0.9997904286671266,0.013089035276315638
1.7219999999999211,hold,0.13271655583876443,0.025027193485167604,0,0.9997892933122526,0.016319716456072508
1.7339999999999198,hold,0.13261881783565704,0.024437237946556917,0,0.9997877047967855,0.019315644519441857
1.7459999999999185,hold,0.13256131796749795,0.024091436029308466,0,0.9997861582693112,0.022554429206955256
1.7579999999999172,hold,0.13265516524529247,0.02371414546068412,0,0.9997848704585763,0.025769929827550622
1.7699999999999159,hold,0.13291350614454048,0.025788648433732676,0,0.9997840263943267,0.0314966089223682
1.7819999999999145,hold,0.133284746054427,0.025060880804975028,0,0.9997833029071077,0.034402103722511665
1.7939999999999132,hold,0.1332791222544399,0.02465960360135245,0,0.9997823928422156,0.03766131865138409
1.805999999999912,hold,0.13317059913307716,0.023749977378503425,0,0.9997815247086907,0.040414764567685904
1.8179999999999106,hold,0.13259313415497437,0.023098654294214066,0,0.999780974774701,0.04344689131851269
1.8299999999999093,hold,0.13277047670763184,0.02571897474217913,0,0.9997807532153491,0.04976545253688497
1.841999999999908,hold,0.13278828419381541,0.02535368979859285,0,0.9997805090626823,0.05304209471227204
1.8539999999999066,hold,0.13267893292415486,0.024896480526561123,0,0.9997801571493021,0.05622840034591522
1.8659999999999053,hold,0.13284267694510613,0.024504517694695045,0,0.9997798215480692,0.059491964842743265
1.877999999999904,hold,0.13229443109411732,0.023562698777478623,0,0.9997796993202092,0.06223725979090199
1.8899999999999026,hold,0.13297208978210767,0.025730269456396466,0,0.9997797208290897,0.06813757349659096
1.9019999999999013,hold,0.1332137991605083,0.025364279571416348,0,0.9997793571567322,0.07147051933985948
1.9139999999999,hold,0.1329372322896343,0.024571783961283417,0,0.9997785315135366,0.07438555281798073
1.9259999999998987,hold,0.1329798010231671,0.0238026737715393,0,0.9997776028852929,0.0773146236200097
1.9379999999998974,hold,0.1326549773229106,0.022830485156764533,0,0.9997766367501496,0.08003466742282497
1.949999999999896,hold,0.13286896183294689,0.024381238294670687,0,0.999775613796825,0.08527225991239368
1.9619999999998947,hold,0.13306892192003253,0.023805293700980387,0,0.9997739800595417,0.08826863687477957
1.9739999999998934,hold,0.13296999908210672,0.023471295271124765,0,0.9997715915542885,0.09143438575218314
1.985999999999892,hold,0.13320357330514462,0.022774165818046074,0,0.9997688213159298,0.09413122006499121
1.9979999999998908,hold,0.13298173843164332,0.02199475911439077,0,0.9997659143368977,0.09669085828187973
2.0099999999998897,hold,0.13300333177755877,0.024296571243374844,0,0.9997629264892406,0.10232383351272406
2.0219999999998883,hold,0.132671667083887,0.024172033234778477,0,0.9997602781813761,0.10541423760862738
2.033999999999887,hold,0.13234041490701431,0.0240617204556561,0,0.9997582447099107,0.10848491435339394
2.0459999999998857,hold,0.1322765197455067,0.02352927562844526,0,0.9997569302225422,0.1111263397035975
2.0579999999998844,hold,0.1321880576699721,0.02341489392272765,0,0.9997561683312394,0.11421959216664188
2.069999999999883,hold,0.1329844306367228,0.026034521638832853,0,0.9997558499189275,0.12013635652738171
2.0819999999998817,hold,0.133053368477666,0.025085148305980035,0,0.9997558197657963,0.1224935819523661
2.0939999999998804,hold,0.13252020659888356,0.02484563285802103,0,0.9997557590251362,0.12566642462136576
2.105999999999879,hold,0.13246083210377438,0.024892461582396563,0,0.9997561579282881,0.12920344155459806
2.1179999999998778,hold,0.13213438431017263,0.02458036662851203,0,0.9997572069148103,0.13247322939018644
2.1299999999998764,hold,0.13345801546177613,0.026727769273175477,0,0.9997584953972849,0.1383307053585925
2.141999999999875,hold,0.13311013773622665,0.02589480519563655,0,0.9997594189880632,0.14126460768198468
2.153999999999874,hold,0.1328690826423829,0.024691830948832188,0,0.9997599326562833,0.14389828161081358
2.1659999999998725,hold,0.1326931232825688,0.02418131303537077,0,0.9997601136034578,0.14727424976664094
2.177999999999871,hold,0.13235494923154287,0.023459485533751778,0,0.9997600182651668,0.1504429592995558
2.18999999999987,hold,0.13291334139016647,0.02637518848520565,0,0.9997596758155732,0.15728526783653587
2.2019999999998685,hold,0.13268765627804024,0.025372991593494522,0,0.9997592405294728,0.1601321751664153
2.213999999999867,hold,0.13272123477068448,0.024370511585932043,0,0.9997583505619525,0.16296664790657042
2.225999999999866,hold,0.13324024763940445,0.023424965700089267,0,0.9997567243586549,0.16580503449016185
2.2379999999998645,hold,0.13350833688248254,0.022736122864427746,0,0.9997541988094337,0.16884401474209082
2.249999999999863,hold,0.1336248034297332,0.02483031474461047,0,0.9997513879977848,0.17468960349527043
2.261999999999862,hold,0.13344128761937515,0.024612689329785088,0,0.999748539313978,0.178077907356946
2.2739999999998606,hold,0.13347481796910574,0.02435818639627061,0,0.9997458398454883,0.1813488183057951
2.2859999999998593,hold,0.13356843142485042,0.024074982735222215,0,0.999743757319578,0.18454906382644493
2.297999999999858,hold,0.13322787924905374,0.023384741034727614,0,0.999742561793056,0.18735166180103127
2.3099999999998566,hold,0.13393549973052177,0.026318410360746287,0,0.9997421873012574,0.1938363390463453
2.3219999999998553,hold,0.13341227359240962,0.025582561251186946,0,0.9997423969635839,0.1966087439115538
2.333999999999854,hold,0.13291779630554817,0.024968350845309878,0,0.9997430631173871,0.19955381817735424
2.3459999999998526,hold,0.1326347465968621,0.024073670419254317,0,0.9997442080129612,0.20226206742765043
2.3579999999998513,hold,0.13248789976546954,0.023387692139921618,0,0.9997452540081277,0.205214448851379
2.36999999999985,hold,0.13284274446357963,0.025472148997251243,0,0.9997456531153481,0.21099730439395942
2.3819999999998487,hold,0.13277328768019178,0.024924339211668263,0,0.9997457113984793,0.21407853001782395
2.3939999999998474,hold,0.13264845363552222,0.02429549344837304,0,0.9997450430271981,0.21706469823409727
2.405999999999846,hold,0.13286917045087915,0.02339628237199406,0,0.999743880785981,0.21974544110716365
2.4179999999998447,hold,0.13291031430443356,0.023195370324131038,0,0.9997423333289573,0.2231117277611938
2.4299999999998434,hold,0.13362854571830413,0.02619366509270195,0,0.99974082805083,0.22971227727736943
2.441999999999842,hold,0.13347725345193567,0.025784659344800127,0,0.9997401063123659,0.2328246578740386
2.4539999999998408,hold,0.1338971685676631,0.02501704021094854,0,0.9997398796427046,0.23558182004635697
2.4659999999998394,hold,0.13334382472210257,0.024076705810886806,0,0.9997402181275923,0.23826884589248037
2.477999999999838,hold,0.1334633106082786,0.023784220038321615,0,0.9997409889775689,0.2416175247911206
2.489999999999837,hold,0.13400992013373672,0.025904822467244876,0,0.9997421399640355,0.24745270331948288
2.5019999999998355,hold,0.1338939183708076,0.02558660600349779,0,0.9997431052548927,0.2507856005457016
2.513999999999834,hold,0.1338060776595403,0.02423960357651207,0,0.9997437794054063,0.2530688579272304
2.525999999999833,hold,0.1336603648737378,0.023616961227063117,0,0.9997444353252853,0.2561033135156894
2.5379999999998315,hold,0.13383969807319712,0.02305309594570691,0,0.9997449252174135,0.25913916290761185
2.54999999999983,hold,0.1343576584642294,0.025297216729978055,0,0.9997454453770024,0.265020725118785
2.561999999999829,hold,0.13465176499485249,0.025160839755883728,0,0.9997459218443909,0.2683613729179304
2.5739999999998275,hold,0.1351279556956071,0.024646273933980882,0,0.9997463185598506,0.27125206395873247
2.585999999999826,hold,0.1348324086952204,0.02427803314005349,0,0.9997476093859747,0.27439051046318463
2.597999999999825,hold,0.13449460146466571,0.023880569212610784,0,0.9997505862927621,0.2775270095796723
2.6099999999998236,hold,0.134916930346636,0.026468882874674683,0,0.9997552905358438,0.2837385448232015
2.6219999999998223,hold,0.13490428984093197,0.026229749885536672,0,0.9997607146538678,0.2870402790696432
2.633999999999821,hold,0.1344179461792372,0.02516783490525666,0,0.9997668391170101,0.2896041517942241
2.6459999999998196,hold,0.1346128886864372,0.02498554988124106,0,0.9997739356982585,0.2930907299536699
2.6579999999998183,hold,0.13464261564205718,0.024206187476203768,0,0.9997815816493737,0.29602638650316465
2.669999999999817,hold,0.13500135862914006,0.02586101259431851,0,0.9997896522563106,0.30151312285910103
2.6819999999998156,hold,0.13495214425703292,0.024725251433268355,0,0.9997967876735934,0.30408819621888944
2.6939999999998143,hold,0.13509137675621918,0.02373013729956151,0,0.9998030740374909,0.3067520681858532
2.705999999999813,hold,0.13462668335394629,0.022604415098481642,0,0.9998089411216002,0.3092787907367449
2.7179999999998117,hold,0.1351517403226183,0.022327338307678742,0,0.9998142126603612,0.31243221584862413
2.7299999999998104,hold,0.13608553659194292,0.02460931392136385,0,0.9998192711529479,0.318102760882938
2.741999999999809,hold,0.13612588478662535,0.024604348427943328,0,0.9998237007040278,0.3213306733304135
2.7539999999998077,hold,0.13584756210710566,0.024521465417250154,0,0.9998287695205232,0.32447424910461425
2.7659999999998064,hold,0.136192536872439,0.02476134942585721,0,0.999835564765513,0.32786387787719806
2.777999999999805,hold,0.13564134907613642,0.024878024331628123,0,0.9998446503750457,0.3313428486351333
2.7899999999998037,hold,0.13500966684131305,0.027462529168999616,0,0.9998568624702291,0.3375275772010088
2.8019999999998024,hold,0.13431466582017942,0.026712409893463414,0,0.9998699279543948,0.3403063695313297
2.813999999999801,hold,0.13413583278996716,0.026076914835540876,0,0.9998843327109592,0.34334030858341036
2.8259999999998,hold,0.13407182892065278,0.025839396468889053,0,0.9998991692531904,0.3469091290778129
2.8379999999997985,hold,0.13392670381439092,0.02490117073239708,0,0.9999139765864382,0.34988203100386717
2.849999999999797,hold,0.1341018815458661,0.026791734336948723,0,0.9999285086748969,0.355824751769814
2.861999999999796,hold,0.1336338536614463,0.02517042693251065,0,0.9999402436390264,0.35814701655873693
2.8739999999997945,hold,0.13397254973998815,0.024170418673414885,0,0.9999509673391888,0.36104077614650787
2.885999999999793,hold,0.13393819530533627,0.02350379915522864,0,0.999960094052576,0.3641997925593921
2.897999999999792,hold,0.1333598945742233,0.022473337593399412,0,0.9999678353966268,0.3669017257354305
2.9099999999997905,hold,0.13403345852218487,0.02426002377854957,0,0.9999741401555248,0.37225582527600376
2.921999999999789,hold,0.1343075686994426,0.023929298084663646,0,0.9999788386479571,0.3752236328840737
2.933999999999788,hold,0.13463259882508316,0.023780395860563776,0,0.9999827114266766,0.3782243161285016
2.9459999999997866,hold,0.13490325772724765,0.023550252169040966,0,0.999986152645898,0.3810529667847528
2.9579999999997852,hold,0.1347379916631441,0.023685190198572046,0,0.9999893623118543,0.3842716317425304
2.969999999999784,hold,0.13554432352754672,0.026563676905864714,0,0.9999924663066357,0.39024373065125506
2.9819999999997826,hold,0.13575377272501848,0.02643839133290563,0,0.9999946265569445,0.39312632637018846
2.9939999999997813,hold,0.13554516825757953,0.02593183339049759,0,0.9999961879748023,0.39579601612484894
3.00599999999978,hold,0.1351748405827321,0.02540693661680665,0,0.9999975846608107,0.3986282909999899
3.0179999999997786,hold,0.1348699291107534,0.024957088864858038,0,0.9999984277132072,0.4016605319079305
3.0299999999997773,hold,0.13538795047177765,0.027346897358371088,0,0.9999980271522348,0.40763812152503986
3.041999999999776,hold,0.1349923452926219,0.026660227888796944,0,0.9999949514902001,0.41048695449808953
3.0539999999997747,hold,0.13474894308806443,0.026299041133619902,0,0.9999898538010623,0.41374036361403826
3.0659999999997734,hold,0.1347749875602717,0.026155720293332532,0,0.9999821641840725,0.4172534810540336
3.077999999999772,hold,0.13467528045396412,0.025595836288421145,0,0.9999713942482644,0.42042484044403444
3.0899999999997707,hold,0.1352703622400832,0.028191076445800753,0,0.9999570098754894,0.4268411749546847
3.1019999999997694,hold,0.1354182869319527,0.027846210918983955,0,0.9999392268658591,0.4301813492221331
3.113999999999768,hold,0.1353513380768013,0.026931158988841856,0,0.9999174781999333,0.43304825050239115
