episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
41,-1.0,1.412,0.11782376502002669,0.021586062100172707,-0.0060321256206353445,-0.00041275970751280026,-0.0009717385665576101,-0.1145373174517958,0.0,1.0,1.0,1.0
42,0.0,1.1260000000000001,0.1463097713097713,0.04521092847077256,0.01469606728322119,0.00019189027856430997,-7.823899356783912e-05,0.05923541668452628,0.0,0.0,1.0,0.0
43,0.0,2.012,0.22806619814101112,-0.00024608015125945903,-0.014645167283754451,1.9827327560730966e-05,-0.0006635447834676268,-0.08492611776122075,0.0,1.0,1.0,1.0
44,-1.0,2.7920000000000003,0.26671761559037066,0.029144919725696078,0.01723559912618878,0.00023307449984717363,-0.0002866773770166681,0.05480027568088372,0.0,0.0,1.0,0.0
45,0.0,2.178,0.24291768904751282,0.015291533697382356,0.011025072497068342,0.00024586182054764285,-0.0001674659225465394,0.033578238705413405,0.0,0.0,1.0,0.0
46,0.0,1.7020000000000002,0.19981216247945527,-0.00659799604289224,-0.003231043144407919,-1.1007996247792322e-05,-0.0006959446533913367,-0.017034266668547182,0.0,1.0,1.0,1.0
47,-1.0,0.512,0.041005926637834374,-0.014165714022670625,-0.008671122531216727,-0.0003854552315075433,-0.0007795976857608575,-0.10756546103115491,0.0,1.0,1.0,1.0
48,0.0,2.2680000000000002,0.2521120497999111,0.003659220233028171,0.023314374397429023,0.00021735155127193908,-0.00015877519245864987,0.09555198350427682,0.0,0.0,1.0,0.0
49,0.0,1.394,0.16224394785847301,-0.00784087585678686,-0.002802323634269681,-3.4477035552823478e-06,-0.0007129298237837886,-0.04904171468148305,0.0,1.0,1.0,1.0
50,0.0,1.602,0.1417950079660117,0.030764188905957016,0.011817542876441794,9.438593019027225e-05,-0.0002722240717920783,0.03650634073262049,0.0,0.0,1.0,0.0
51,0.0,2.582,0.273981324278438,0.02069743516207613,0.02552682560795454,0.00014625108331948761,-0.00014555648330400215,0.08526925328526039,0.0,0.0,1.0,0.0
52,0.0,-1.084,-0.09133805190428042,-0.024836492717730904,-0.021468250456003538,-0.00038862634864472506,-0.00081380711911447,-0.08668594869302573,1.0,1.0,1.0,1.0
53,0.0,2.152,0.2420697412823397,0.0010302726868506307,0.024112140109437782,0.00022534763402322312,-0.00015501695956478379,0.07447014493084764,0.0,0.0,1.0,0.0
54,0.0,-0.234,-0.013028953229398664,-0.01687082502093401,-0.012355231790825181,-0.00044279959106751016,-0.0008513139149527033,-0.11659301719867221,1.0,1.0,1.0,1.0
55,0.0,0.8200000000000001,0.0707384403036577,-0.017755395324219575,-0.009647015806036201,-0.0003418632473275534,-0.0007382653601475417,-0.10722270233106088,0.0,1.0,1.0,1.0
56,0.0,1.9620000000000002,0.21593660576711426,0.029123070286374828,0.010553568750103583,0.0002482036192844935,-0.00021736654660458815,0.03935628233515681,0.0,0.0,1.0,0.0
57,0.0,-0.202,-0.010855546001719691,-0.021960299420143714,-0.012085431287151248,-0.0004096190431032049,-0.0008128669674356699,-0.051951281280004036,1.0,1.0,1.0,1.0
58,0.0,1.6,0.1924001924001924,0.03533032219417033,0.008818835696391896,0.00016541055226942068,-0.00014962072773257653,0.021033694211578163,0.0,0.0,1.0,0.0
59,0.0,2.048,0.22289943404440576,0.032029628283763004,0.01210494991583174,0.0002530326719642295,-0.0002480776582089847,0.04378971771573095,0.0,0.0,1.0,0.0
60,0.0,1.588,0.18990672088017221,0.02145076040455536,0.011229592914084414,0.00023225602057091684,-8.736401522397623e-05,0.026214789497698954,0.0,0.0,1.0,0.0
61,0.0,1.312,0.1716828055482858,0.03968317898624417,0.022163391744277505,0.0001535868297775128,-0.00011145402550395106,0.058962791090479694,0.0,0.0,1.0,0.0
62,0.0,0.18800000000000003,0.012871422702998767,-0.0140221809750245,-0.003412699758215329,-0.00037289542879063954,-0.000763804515770488,-0.11054627271081596,0.0,1.0,1.0,1.0
