episode,random_mpc_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms
33,0,-0.6538455823969419,0.5018956241050885,0.1966717123820575,0.006788097185633572,0.005,1392521267,1097942356,5.876499434025722,11.876499434025721,5939,11.878000000000636,1,65,0.13,0.010944603468597406,1,0.11462661267195934,0.0017423547504525276,0.6501884268798156,935,0.4711796587113704,1.0877520696819876,5004,0.0354089239450527,0.06329175956382761,0.0011683759014181135,0.0010941018189825574,0.2910096055760296
34,1,-0.9038397732830895,0.7148345587480807,0.39767520252512056,0.006759886916282726,0.005,670639685,1958561709,4.070342635781825,10.070342635781824,5036,10.072000000000033,0,1350,2.7,0.26806989674344717,4,0.15995078400505863,0.02334678137094303,0.6680904110999772,2585,0.26816389534894425,1.0415976468110306,2451,0.02931085563402504,0.057323746982959015,0.0011995665045693498,0.00015272439359702332,0.19791941047118403
34,0,-0.9038397732830895,0.7148345587480807,0.39767520252512056,0.006759886916282726,0.005,670639685,1958561709,4.070342635781825,10.070342635781824,5036,10.072000000000033,1,0,0.0,0.0,0,0.13944770169115622,0.00175054433384748,0.8425669542450771,1055,0.4890715585262774,1.2707453234324035,3981,0.029193318515402827,0.05698404688759956,0.0012699211139143682,0.0010806596417738891,0.24838377192365385
35,1,-0.8749834027247508,0.3567681954434093,0.12785745749588995,0.014090582715881986,0.005,1061242260,1707558466,9.633787674901603,15.633787674901603,7817,15.63400000000189,1,0,0.0,0.0,0,0.11259777838292605,0.01245561485683635,0.36185998910984724,2840,0.20235131572310552,1.0335618785952838,4977,0.01860677802962915,0.027280196045008937,0.0007332957785953681,0.00028433350825416543,0.1796709607215172
35,0,-0.8749834027247508,0.3567681954434093,0.12785745749588995,0.014090582715881986,0.005,1061242260,1707558466,9.633787674901603,15.633787674901603,7817,15.63400000000189,1,46,0.092,0.0058846104643725215,1,0.13542516352433207,0.0006464588498534147,0.8093952518963751,1590,0.4525885667749631,1.2169896892892091,6227,0.03720772902168269,0.06360998284327118,0.0011337403042050063,0.001117973817476636,0.27117998101025825
36,1,-0.6175806061957827,0.20203688922619145,0.16784226701494315,0.01830453412377537,0.005,2010686488,789667846,4.8832603967926795,10.883260396792679,5442,10.884000000000304,1,562,1.124,0.10327085630282984,2,0.09832730171812842,0.010155028805471401,0.5024643383143736,1265,0.28988404185445127,1.0296922767164192,4177,0.030217453950872115,0.03995761787867454,0.0008351705672598358,0.0003065437431858124,0.214325232672512
36,0,-0.6175806061957827,0.20203688922619145,0.16784226701494315,0.01830453412377537,0.005,2010686488,789667846,4.8832603967926795,10.883260396792679,5442,10.884000000000304,1,0,0.0,0.0,0,0.121353575962486,0.000546012179971567,0.6753697347899182,920,0.4652370219551247,1.0619764112316923,4522,0.03775026465015,0.0616679344062442,0.0012142903558375992,0.001129175062606617,0.28637662847418954
37,1,-0.7443883314550572,0.2052723827716121,0.12354924771942728,0.008527929835687764,0.005,445494308,350170385,7.686495318719303,13.686495318719302,6844,13.68800000000124,1,0,0.0,0.0,0,0.10215096618302107,0.012189544756670098,0.3530709769632623,2395,0.1809798001106227,1.000818362270003,4449,0.018804618005405498,0.027917683014738206,0.0008156470130854173,0.00024913060169675445,0.16297899618426234
37,0,-0.7443883314550572,0.2052723827716121,0.12354924771942728,0.008527929835687764,0.005,445494308,350170385,7.686495318719303,13.686495318719302,6844,13.68800000000124,1,32,0.064,0.004675628287551139,1,0.12491608205662981,0.0008411337498530439,0.7140153052541593,1280,0.4470368335097283,1.1442508812823802,5564,0.035889150280598164,0.05938487439609193,0.0012134217177898854,0.0011304191698444995,0.27957697828337447
38,1,-0.9090679726130402,0.661704063130203,0.32392079837928894,0.014992726014603119,0.005,383908383,871632817,4.849247234516808,10.849247234516808,5425,10.850000000000293,0,1211,2.422,0.2232258064516129,5,0.14746809664329316,0.020144503095341014,0.6218906191695889,2805,0.21953942060038453,1.0207351422684194,2620,0.027206954439995445,0.06065895432099782,0.0010476450602932962,0.00013294940146006847,0.19465989386154126
38,0,-0.9090679726130402,0.661704063130203,0.32392079837928894,0.014992726014603119,0.005,383908383,871632817,4.849247234516808,10.849247234516808,5425,10.850000000000293,1,0,0.0,0.0,0,0.12305848373092473,0.0018431549629905535,0.836593729010658,1020,0.5373709998109517,1.2793761088296547,4405,0.012299975355844471,0.01767866249760552,0.0008847744964948507,0.00046683571994538567,0.1536305987680961
39,1,-0.8858701253666413,0.30278794600786724,0.4050030860167767,0.016686119768439155,0.005,360487159,1324481556,2.934935837316731,8.934935837316731,4468,8.935999999999654,1,1063,2.126,0.23791405550581915,1,0.15080171996386216,0.003082976424983741,0.7507779410684545,1905,0.30591881864631243,1.137153286414451,2563,0.03378604832909039,0.133027217888887,0.001206413120269472,0.00017069623459376235,0.2264179960105091
39,0,-0.8858701253666413,0.30278794600786724,0.4050030860167767,0.016686119768439155,0.005,360487159,1324481556,2.934935837316731,8.934935837316731,4468,8.935999999999654,1,0,0.0,0.0,0,0.1380802664586883,0.001264242936820299,0.8815332505491125,1050,0.4783081685771078,1.2528489091822697,3418,0.012934474664253461,0.02317079646827204,0.0009655833055669999,0.00034722502727641317,0.17210234261860352
40,1,-0.5978013608866203,0.7243767923872222,0.3771453588312541,0.009667872957791951,0.005,1939604968,578708415,3.505752151825959,9.50575215182596,4753,9.505999999999844,0,1176,2.352,0.24742268041237114,2,0.1391889030489176,0.023872801503868033,0.561034719703846,2180,0.2632502361625125,0.8839598787465061,2573,0.028900187868039422,0.05091270686273005,0.0011430253321520398,0.00015699140847354984,0.19430283620929076
40,0,-0.5978013608866203,0.7243767923872222,0.3771453588312541,0.009667872957791951,0.005,1939604968,578708415,3.505752151825959,9.50575215182596,4753,9.505999999999844,1,0,0.0,0.0,0,0.0972779727476927,0.004872560848442364,0.6485110633423792,870,0.39926498964918394,1.0284610323438863,3883,0.013457929249346743,0.015199977228697077,0.0009376389315116137,0.0004205427991545971,0.16105301208496842
41,1,-0.5635865041928051,0.6881290994682762,0.20919014219547055,0.00941635012906658,0.005,1128968621,646325089,5.983626142820146,11.983626142820146,5992,11.984000000000671,0,770,1.54,0.12850467289719625,1,0.12402004503999063,0.022187178108096405,0.3971717000419908,3225,0.15030295053227213,0.7417983889210558,2767,0.026928630521178918,0.048079343066740346,0.0007728975014276451,0.00013195625665094864,0.17573744831940097
41,0,-0.5635865041928051,0.6881290994682762,0.20919014219547055,0.00941635012906658,0.005,1128968621,646325089,5.983626142820146,11.983626142820146,5992,11.984000000000671,1,64,0.128,0.010680907877169559,1,0.10243398293981792,0.0015859307585121955,0.578356189405585,895,0.4275124088675472,1.0180176300933854,5097,0.03296075614181426,0.058781057790342504,0.0011856572089404454,0.0011036948232085587,0.29027476577119676
42,1,-0.5190535472822919,0.3197189522350797,0.49460821208320005,0.012377779598085722,0.005,753990419,86764720,1.6958321334468225,7.695832133446823,3848,7.6959999999993745,1,563,1.1260000000000001,0.1463097713097713,1,0.14312835345977062,0.0016485979313564895,0.6494192833655085,1480,0.3385046814371882,0.9059190883591423,2368,0.027782589389734488,0.118284108507671,0.0010693487789752564,0.0001632235674765054,0.233054120552452
42,0,-0.5190535472822919,0.3197189522350797,0.49460821208320005,0.012377779598085722,0.005,753990419,86764720,1.6958321334468225,7.695832133446823,3848,7.6959999999993745,1,0,0.0,0.0,0,0.09791742498899807,0.005172267053691529,0.6618552196194214,780,0.3590874887971792,0.9743649869601236,3068,0.013086522106513298,0.02594399295782735,0.0008774585004109464,0.00024146256104434451,0.17381870386792572
43,1,-0.8537228879395532,0.5285320964477475,0.49011898759644756,0.012127450817297068,0.005,1744711991,1124116155,2.82024369462996,8.82024369462996,4411,8.821999999999615,1,1006,2.012,0.22806619814101112,1,0.14888428792215608,0.006764886580137095,0.722045274886856,1755,0.3421703939503829,1.1267113930198949,2656,0.022224591465719583,0.06920711761589889,0.0012475964817788223,0.00022811472796088636,0.2062783757366796
43,0,-0.8537228879395532,0.5285320964477475,0.49011898759644756,0.012127450817297068,0.005,1744711991,1124116155,2.82024369462996,8.82024369462996,4411,8.821999999999615,1,0,0.0,0.0,0,0.14913036807341554,0.001470658377354439,0.8311268986838696,1085,0.4243062562780405,1.2160157872757997,3326,0.036869758749474034,0.06507413083118128,0.0012277691542180913,0.0008916595114285132,0.29120449349790034
44,1,-1.0228167717149912,0.7234964037279443,0.3908516299143513,0.018457078310467837,0.005,1295225613,521776667,4.467969535717713,10.467969535717714,5234,10.468000000000165,0,1396,2.7920000000000003,0.26671761559037066,3,0.16519325559794823,0.024070092910132047,0.7133374339894689,2775,0.2546207502972686,1.1039325100050044,2459,0.029807411357975298,0.05963246644678901,0.0012071931062956997,0.0001551746766463356,0.20699647222454712
44,0,-1.0228167717149912,0.7234964037279443,0.3908516299143513,0.018457078310467837,0.005,1295225613,521776667,4.467969535717713,10.467969535717714,5234,10.468000000000165,1,0,0.0,0.0,0,0.13604833587225215,0.005393062973514537,0.9168660961194223,1050,0.5662535915258226,1.3746334008544137,4184,0.012571812231786517,0.014321831394519199,0.0009741186064485261,0.0004418520536630037,0.1521961965436634
45,1,-0.7544718001942562,0.38016330273613136,0.38270683419619866,0.010924429981514612,0.005,610013781,350766513,2.9647631072841127,8.964763107284114,4483,8.965999999999664,1,1089,2.178,0.24291768904751282,1,0.13724561895752846,0.008721902966760826,0.6810618661872916,1835,0.29927542026361326,1.044814117320798,2648,0.02413809918673828,0.13469324270573782,0.0011055925514988714,0.0001593016517540526,0.2041519030503894
45,0,-0.7544718001942562,0.38016330273613136,0.38270683419619866,0.010924429981514612,0.005,610013781,350766513,2.9647631072841127,8.964763107284114,4483,8.965999999999664,1,0,0.0,0.0,0,0.1219540852601461,0.0043134957317359675,0.7860190746530813,985,0.43872905134562784,1.151492783709219,3498,0.013113026689669939,0.019296824712920192,0.0008597307309512285,0.000326767574300592,0.170573664344976
46,1,-0.9613979653921444,0.24688765199207624,0.48005925641896174,0.019179028000689748,0.005,1675836067,1743304025,2.516950983088043,8.516950983088043,4259,8.517999999999514,1,936,1.872,0.2197698990373327,1,0.1640170656927408,0.005326997956145937,0.8193648161206813,1905,0.3263796042942182,1.1891077301029378,2354,0.03543342082710171,0.12978843258495576,0.0012779593752764212,0.0001801927327988998,0.2798770743186778
46,0,-0.9613979653921444,0.24688765199207624,0.48005925641896174,0.019179028000689748,0.005,1675836067,1743304025,2.516950983088043,8.516950983088043,4259,8.517999999999514,1,85,0.17,0.019957736557877435,1,0.17061506173563304,0.003314819970307665,0.9381025058779188,1145,0.4629628804676863,1.3037117779490353,3114,0.038664463971509626,0.05961348870975627,0.0012889673715242135,0.0008761373861902365,0.296911340987225
47,1,-0.8405547567417356,0.6514524665408209,0.23007977981754435,0.012683294904706856,0.005,1936397850,951515520,6.484738574009996,12.484738574009995,6243,12.486000000000839,0,256,0.512,0.041005926637834374,4,0.1152335317535516,0.020090471175175144,0.47385093897253583,2205,0.20489112431486434,1.0829294626694965,4038,0.030570576041547136,0.08438810161504039,0.0008649827942179723,0.00037966583116036385,0.1812084870949711
47,0,-0.8405547567417356,0.6514524665408209,0.23007977981754435,0.012683294904706856,0.005,1936397850,951515520,6.484738574009996,12.484738574009995,6243,12.486000000000839,1,0,0.0,0.0,0,0.12939924577622222,0.0008553087659415843,0.7557620105152527,940,0.5774091626371454,1.2399785829202914,5303,0.03924169857276386,0.09785450350597408,0.0012504380257255157,0.0011592635169212213,0.288773948126126
48,1,-1.04066215031934,0.22819058662267866,0.4235410587305949,0.009772307599180578,0.005,1462813165,21276503,2.9958199111673562,8.995819911167356,4498,8.995999999999674,1,1134,2.2680000000000002,0.2521120497999111,1,0.16008510361628475,0.006778577632902336,0.8500919950622995,1950,0.3084351657596957,1.2578829908634324,2548,0.035713681153118654,0.12537624766854602,0.0012518676277672332,0.00017431596574108744,0.2568643354385703
48,0,-1.04066215031934,0.22819058662267866,0.4235410587305949,0.009772307599180578,0.005,1462813165,21276503,2.9958199111673562,8.995819911167356,4498,8.995999999999674,1,0,0.0,0.0,0,0.15642588338325658,0.0059987561750250926,1.0002643295210834,1075,0.5518007064933962,1.3801388927248044,3423,0.012399306755689631,0.0178150461357395,0.0010345160764952941,0.0003330911581997373,0.16131235193429347
49,1,-0.9867733589074666,0.2869422395356248,0.4916498568702965,0.018364281401280904,0.005,160012486,703402722,2.590696571237107,8.590696571237107,4296,8.591999999999539,1,973,1.946,0.22648975791433892,1,0.16436951301415936,0.0030661214250197275,0.8279147601267445,1920,0.32893748500667996,1.2025106835659367,2376,0.03571502381839099,0.13200417507729792,0.0012907699130578559,0.000179320094543313,0.25049589776688197
49,0,-0.9867733589074666,0.2869422395356248,0.4916498568702965,0.018364281401280904,0.005,160012486,703402722,2.590696571237107,8.590696571237107,4296,8.591999999999539,1,276,0.552,0.06424581005586592,9,0.17221038887094622,0.0012659320328198842,0.952794536788492,1160,0.4679490175760032,1.3230338169756897,3136,0.03851734745266067,0.060169536752856856,0.0012942176166131382,0.0008922499183271017,0.299537612448365
50,1,-0.6118490444871885,0.6049528146224417,0.22969763951332253,0.007865834085095216,0.005,241619762,258152030,5.297406894070652,11.297406894070651,5649,11.298000000000442,1,801,1.602,0.1417950079660117,2,0.12349927491390025,0.018122849358049222,0.45995873592591807,2765,0.17973597504632127,0.8331190765826478,2884,0.024245641091748846,0.04894623180765978,0.0007881033187797243,0.00013415104975427754,0.19599410020410143
50,0,-0.6118490444871885,0.6049528146224417,0.22969763951332253,0.007865834085095216,0.005,241619762,258152030,5.297406894070652,11.297406894070651,5649,11.298000000000442,1,0,0.0,0.0,0,0.09273508600794324,0.0009308089981617989,0.6293500288268568,920,0.43600012974319885,1.048464926415317,4729,0.012428098215307052,0.022683526483978856,0.000693717388589452,0.0004063751215463558,0.15948775947148094
51,1,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390,3.4222416536472653,9.422241653647266,4712,9.423999999999817,1,1291,2.582,0.273981324278438,1,0.12584091853452664,0.004520976741033818,0.5812229262306224,1820,0.24884121398132805,0.9448025260534549,2892,0.037435702650112875,0.12985763336702516,0.000930384759713229,0.0001725551405675497,0.25145536825507686
51,0,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390,3.4222416536472653,9.422241653647266,4712,9.423999999999817,1,0,0.0,0.0,0,0.10514348337245051,0.0034737569482380863,0.6907850676075363,910,0.4240724352145522,1.0359770370205994,3802,0.011908877042158334,0.018916425603650276,0.0007841336763937414,0.00031811162387155185,0.16618611496981647
52,1,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283,5.867992488935141,11.86799248893514,5934,11.868000000000633,1,203,0.406,0.03420963936636333,3,0.10494088698967695,0.009949855002581814,0.4881428146601295,2050,0.1998937226913868,1.0405474377270354,3884,0.019975491364101063,0.05924849926889814,0.0008441418827100364,0.00032893390916815456,0.19405310475236867
52,0,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283,5.867992488935141,11.86799248893514,5934,11.868000000000633,1,745,1.49,0.12554769127064375,15,0.12977737970740785,0.0011562598192560785,0.727926423016752,935,0.5394805527642511,1.1662065389381233,4999,0.0414437418201046,0.09696103525475086,0.0012327682313547615,0.0011427410282826246,0.2807390534453944
53,1,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728,2.8889636580191866,8.888963658019186,4445,8.889999999999638,1,1076,2.152,0.2420697412823397,4,0.16574307179517225,0.007729249738561113,0.8901246329688383,1940,0.31858340770344346,1.304625022327389,2505,0.036492745220453475,0.122943606423128,0.0012728519250050673,0.00017266046402987433,0.23331860110113567
53,0,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728,2.8889636580191866,8.888963658019186,4445,8.889999999999638,1,0,0.0,0.0,0,0.16471279910832162,0.007311097078726666,1.044639733619084,1105,0.5625448136862957,1.4232255342464808,3340,0.012380605111015693,0.018835014596357773,0.0010475042909818442,0.0003276774235946581,0.15884845617028803
54,1,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181,11.958415663556265,17.958415663556266,8980,17.960000000000925,1,0,0.0,0.0,0,0.11759646006616184,0.015059912292942637,0.4077535054864297,3155,0.21755315445276663,1.0478588194183445,5825,0.02285214886129992,0.02582144461924588,0.0006767241248889069,0.00026419663989277106,0.15882287118689897
54,0,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181,11.958415663556265,17.958415663556266,8980,17.960000000000925,1,117,0.234,0.013028953229398664,2,0.13446728508709585,0.0016192052167556062,0.8445682228294267,1800,0.464312925592129,1.2659167614416014,7180,0.0352073806521251,0.06094803841512269,0.001119523715956417,0.0011155105548454744,0.2754158883855712
55,1,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185,5.591347085902514,11.591347085902514,5796,11.59200000000054,1,410,0.8200000000000001,0.0707384403036577,13,0.11330259421572797,0.014803859145331432,0.5374839627234783,1995,0.2149013843759975,1.094401857545158,3801,0.02583666827906012,0.0864495231165243,0.0008529678524049115,0.0003596484020698596,0.18336339406981564
55,0,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185,5.591347085902514,11.591347085902514,5796,11.59200000000054,1,0,0.0,0.0,0,0.13105798953994754,0.0010674384752218634,0.7697717489701913,975,0.5414312918695361,1.212753777620283,4821,0.03548368408509632,0.0641937192342912,0.0011948310997324648,0.0010979137622174012,0.2905860964008765
56,1,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307,3.084553040076008,9.084553040076008,4543,9.085999999999704,1,1015,2.0300000000000002,0.22342064714946072,1,0.14112352131638203,0.013187852462193521,0.6334623376711175,1925,0.2971290942053347,0.9919805841078472,2618,0.023275530923164763,0.058928539484568464,0.0011358553324715553,0.00020121097969079288,0.20290097561642745
56,0,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307,3.084553040076008,9.084553040076008,4543,9.085999999999704,1,34,0.068,0.007484041382346467,1,0.1120004510300072,0.004816557542855758,0.7299942480831014,960,0.4109838403014079,1.1053944500155373,3583,0.01272196217306118,0.014769339583986981,0.0008876517131870619,0.00041857752629538103,0.16354469328127064
57,1,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782,12.60753521039228,18.607535210392278,9304,18.608000000000565,1,0,0.0,0.0,0,0.12608097196659301,0.010824614650007525,0.4683091337848848,3005,0.27210775799215475,1.1485220031244325,6299,0.022500455352751685,0.029390276789574347,0.0007055003660517912,0.0003031842307501391,0.22044521316671273
57,0,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782,12.60753521039228,18.607535210392278,9304,18.608000000000565,1,101,0.202,0.010855546001719691,2,0.14804127138673673,0.0012627755329054692,0.9034776567856976,2095,0.47302876517437337,1.307415186706295,7209,0.03458588663990293,0.060449144741426,0.001115119409154996,0.001116051198185809,0.27239649444671676
58,1,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889,2.3141115286886516,8.314111528688652,4158,8.315999999999447,1,800,1.6,0.1924001924001924,1,0.1279060811034366,0.002020291998517783,0.6165872499744464,1415,0.34271683715038703,0.9061810625836693,2743,0.021318790787264834,0.06544435338498399,0.001020288225570258,0.00023646350982715243,0.19805373712412372
58,0,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889,2.3141115286886516,8.314111528688652,4158,8.315999999999447,1,0,0.0,0.0,0,0.09257575890926627,0.0020790562807126815,0.6381620545253662,770,0.3712975187469357,0.9697747273641893,3388,0.012499955090872938,0.022349100754619683,0.0008548776733008374,0.00038608423755972897,0.17702004291254556
59,1,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903,3.1862235674091446,9.186223567409144,4594,9.187999999999738,1,1029,2.058,0.2239878101872007,1,0.14345173002333758,0.01550360469120391,0.630804285937697,1980,0.2972459728333522,0.9850782414479347,2614,0.02467093987866779,0.05058493728070243,0.0011422102449273265,0.0001842532170389203,0.20571417144911722
59,0,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903,3.1862235674091446,9.186223567409144,4594,9.187999999999738,1,5,0.01,0.00108837614279495,1,0.11142210173957458,0.0052757982797171105,0.7303791522423886,965,0.4115348167021958,1.1069754119084678,3629,0.01256598996283605,0.01463080484939549,0.000889177572963097,0.000432330875247905,0.16192445373338626
60,1,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501,2.3611117843005163,8.361111784300515,4181,8.361999999999462,1,794,1.588,0.18990672088017221,1,0.13242006296680048,0.0022758185521219616,0.6622799654910663,1515,0.3358760037393714,0.999910193054832,2666,0.02327062691415537,0.1268685181075683,0.0010673639474420473,0.000224293119872066,0.20404529374690986
60,0,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501,2.3611117843005163,8.361111784300515,4181,8.361999999999462,1,0,0.0,0.0,0,0.11096930256224512,0.0019257626386218183,0.7263419431637332,910,0.3943178589102665,1.0641406306633563,3271,0.012041034000070954,0.019491801107330967,0.0008351079268711305,0.0003116571350960422,0.1778305042492109
61,1,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493,1.640904017068271,7.640904017068271,3821,7.64199999999938,1,683,1.366,0.17874901858152317,1,0.14720902429372082,0.0073343754796067195,0.6688013052625766,1565,0.32134748336038343,0.9319668159871813,2256,0.03543050723613524,0.12042061193606418,0.001052639074904879,0.00018060562007494576,0.24285313431229053
61,0,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493,1.640904017068271,7.640904017068271,3821,7.64199999999938,1,27,0.054,0.007066213033237372,1,0.10752584530747665,0.0022015081170023627,0.6956333036938969,850,0.36435598384630424,1.0059702857852215,2971,0.013267115491857736,0.030293352889835812,0.0008990522451273661,0.0002920596455788968,0.18389034322181083
62,1,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679,8.604290884770949,14.604290884770949,7303,14.606000000001547,1,144,0.28800000000000003,0.01971792414076407,7,0.12869777684068814,0.016934956174056857,0.45661896872714547,2625,0.23318648448168314,1.1653316220981966,4678,0.02951718491384235,0.0657531438689721,0.0008234952861237395,0.00035496787148207415,0.17709624639313365
62,0,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679,8.604290884770949,14.604290884770949,7303,14.606000000001547,1,50,0.1,0.006846501437765302,1,0.14271995781571264,0.0009586079464981704,0.8842766845889788,1385,0.5510202251404697,1.352944211915675,5918,0.03292988467205768,0.057395657943841924,0.001196390714914379,0.0011187723872525621,0.2876425191039496
63,1,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295,4.3215788819465555,10.321578881946555,5161,10.322000000000116,1,1339,2.678,0.2594458438287154,1,0.1376860535866535,0.01596961383604452,0.5918374016699651,2490,0.22870204072715494,0.9713383447398491,2671,0.024855916825219503,0.06484927573666066,0.0010027719450789567,0.0001261766559496689,0.20827727859475914
63,0,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295,4.3215788819465555,10.321578881946555,5161,10.322000000000116,1,0,0.0,0.0,0,0.11304272948528116,0.00600665160203364,0.7591736966005577,990,0.47122454780828293,1.1766917243764325,4171,0.012033109786621043,0.01222739521427589,0.0008075619014594343,0.00037847523972856325,0.15247324320211297
64,1,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332,4.1396352131004015,10.139635213100402,5070,10.140000000000056,1,1292,2.584,0.25483234714003944,1,0.1255382270885553,0.012562370497094003,0.5310974410611207,2340,0.21612486130042838,0.8859392099520393,2730,0.021824874694364928,0.07076121970343849,0.0008885919101375673,0.00016456127310976248,0.1944363236212462
64,0,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332,4.1396352131004015,10.139635213100402,5070,10.140000000000056,1,0,0.0,0.0,0,0.09913467784354858,0.002818670229316323,0.6653596212719965,920,0.4215258349811875,1.0411187024287913,4150,0.011891738079103027,0.011238855690275253,0.0007159067980706302,0.00032566124997790473,0.15689304946861224
65,1,-0.7673991868447554,0.5758818957407903,0.41810833792946156,0.009618755339088361,0.005,1859759630,2133682501,3.2127584186378235,9.212758418637824,4607,9.213999999999746,1,1086,2.172,0.23572823963533754,2,0.14460500297168058,0.013854114979545815,0.6593060557275047,1995,0.29701531129897546,1.026348934158895,2612,0.02308070599860073,0.06524056350159743,0.001184345477080377,0.00019794953956123429,0.19986340750699072
65,0,-0.7673991868447554,0.5758818957407903,0.41810833792946156,0.009618755339088361,0.005,1859759630,2133682501,3.2127584186378235,9.212758418637824,4607,9.213999999999746,1,0,0.0,0.0,0,0.11900927805036247,0.004780487767621696,0.7688658441122124,1000,0.4298978601516948,1.1544131182237685,3607,0.013340010538630683,0.01710567029015762,0.0009453282295700154,0.0004275197946745798,0.16212973968918126
66,1,-0.9299453628188614,0.23496907003139172,0.47719731213518723,0.008436931625541749,0.005,70890582,1697105102,2.4411588314232575,8.441158831423257,4221,8.441999999999489,1,970,1.94,0.22980336413172234,2,0.16166312594799803,0.006994076031176814,0.8003738771402946,1880,0.32256650194972575,1.1706337089894925,2341,0.03589401842533879,0.12800052344167082,0.0012411096970000668,0.00017963661232819414,0.26255364833598055
66,0,-0.9299453628188614,0.23496907003139172,0.47719731213518723,0.008436931625541749,0.005,70890582,1697105102,2.4411588314232575,8.441158831423257,4221,8.441999999999489,1,36,0.07200000000000001,0.008528784648187633,1,0.1654475594539664,0.002694617328588293,0.9150754358174694,1105,0.45924180665802283,1.2748044204954807,3116,0.0373837100549182,0.05759041092558025,0.0012464377672409463,0.0008710216202910546,0.29785205099247075
67,1,-0.556680718154052,0.2899835571968161,0.43653653114541624,0.01558219423360823,0.005,1448655432,187386529,1.9395038328850254,7.939503832885025,3970,7.939999999999348,1,735,1.47,0.18513853904282115,1,0.13906627306270558,0.00279595557948749,0.6588353427640217,1595,0.3105661767594401,0.9206297155493692,2375,0.03413347342395438,0.12272322331630318,0.0010468056691238725,0.00017418021055092656,0.2418536037483665
67,0,-0.556680718154052,0.2899835571968161,0.43653653114541624,0.01558219423360823,0.005,1448655432,187386529,1.9395038328850254,7.939503832885025,3970,7.939999999999348,1,0,0.0,0.0,0,0.10283957805766136,0.003258371558866804,0.688918507015502,820,0.3766941705049064,0.9974451766266794,3150,0.012460718319941945,0.024650189980598536,0.0008886119305580594,0.0002995485201548439,0.18628748887224944
68,1,-0.9236566424201732,0.21577100810599104,0.4076074734899858,0.01598237275702426,0.005,735614862,1753032310,2.7954042176171185,8.795404217617119,4398,8.795999999999607,1,1116,2.232,0.25375170532060026,3,0.1559868397614268,0.007741699094258699,0.7950938931156457,1890,0.3066183391825298,1.1698417634234564,2508,0.03613195840767247,0.12432987164424437,0.0011940273926049898,0.0001732903648883266,0.23925985264933539
