time,phase,hold_err,target_err,ori_dotY,base_x
0.45000000000000034,hold,0.7943408125681553,0.831504170463983,0.056460674208392576,-0.6633532739667088
0.46000000000000035,hold,0.7846307571021548,0.8221104282336879,0.05638170834440296,-0.6606213836192031
0.47000000000000036,hold,0.774411024454422,0.8121161653949713,0.055897983850131006,-0.6575767002554708
0.48000000000000037,hold,0.764225217344968,0.8022755996275571,0.05506802018093389,-0.6545735968553659
0.4900000000000004,hold,0.7544256668106505,0.7928625170258,0.05391384446067868,-0.6521959139367521
0.5000000000000003,hold,0.7436591145175209,0.7823809784015432,0.0524520392401914,-0.6490238116638996
0.5100000000000003,hold,0.7333499731028783,0.7725164194031571,0.05069187675307841,-0.6461314029849807
0.5200000000000004,hold,0.7230208227093505,0.7627081633080304,0.04864586376866216,-0.6428229202870664
0.5300000000000004,hold,0.7136064192839325,0.7537253132391343,0.04633123935757199,-0.6401509474469878
0.5400000000000004,hold,0.705539170036222,0.7461455281412541,0.043775033345746936,-0.6380473907774044
0.5500000000000004,hold,0.6979967915480255,0.7391968743019578,0.04108683598625575,-0.6352608146293033
0.5600000000000004,hold,0.6913413241310935,0.7331842819110406,0.038444170099947314,-0.6322735982403574
0.5700000000000004,hold,0.685519482325615,0.7281042297660273,0.03605515153791768,-0.6290035558910168
0.5800000000000004,hold,0.6802178623099512,0.7234768876926216,0.03403832051817979,-0.6254862430857321
0.5900000000000004,hold,0.6757932977144099,0.7196937076424789,0.03234089646074953,-0.6222038396398141
0.6000000000000004,hold,0.6720106538962827,0.7165660796622935,0.030931203698413637,-0.6189570159316437
0.6100000000000004,hold,0.669062741674297,0.7143802230528958,0.029791370271074008,-0.6159715671083286
0.6200000000000004,hold,0.6663719268044981,0.7123880906691658,0.028910186497040902,-0.6130582996414315
0.6300000000000004,hold,0.6640395369470029,0.7106519462929167,0.028278866090311175,-0.6105786779700334
0.6400000000000005,hold,0.661575059614358,0.708850397084526,0.02788747100517351,-0.6077860122758777
0.6500000000000005,hold,0.6589896848416846,0.7068252144639,0.027722796589379574,-0.6051410275468888
0.6600000000000005,hold,0.6557417987853579,0.704086569238955,0.027768418427484884,-0.6020173768205028
0.6700000000000005,hold,0.652375255953151,0.7012229444191567,0.028004674246746082,-0.5990210461680601
0.6800000000000005,hold,0.6483632834414365,0.6977192186464892,0.02840866057346144,-0.5955672100743448
0.6900000000000005,hold,0.6449990958950654,0.6947792404178441,0.02895535325307205,-0.5933400600686971
0.7000000000000005,hold,0.6407188064254089,0.691004040969946,0.02961777020648402,-0.5902198820851515
0.7100000000000005,hold,0.6361466334573266,0.6869283839984818,0.030367839823156377,-0.5870949399503718
0.7200000000000005,hold,0.6313874203424372,0.6826932954002342,0.031177413563300324,-0.5839915330382273
0.7300000000000005,hold,0.6268849946519325,0.6786510003211792,0.03201765565285865,-0.581580569938398
0.7400000000000005,hold,0.621760328068465,0.6739367335532571,0.032859257203274844,-0.5788070332031544
0.7500000000000006,hold,0.6164074340754219,0.669050004571868,0.03367247088267704,-0.5758664808118699
0.7600000000000006,hold,0.6110720423508764,0.6641951691994311,0.034426158571490534,-0.5730932191550316
0.7700000000000006,hold,0.6054895760717287,0.6591540830940257,0.03508723645555457,-0.5700576892616542
0.7800000000000006,hold,0.5995873237763238,0.6537230199131157,0.03561978752826575,-0.5669294191442702
0.7900000000000006,hold,0.594167995994122,0.648863160098767,0.03598366845491358,-0.5642485375889019
0.8000000000000006,hold,0.5880842860624143,0.6432612777442217,0.036131357124695784,-0.5610514296121094
0.8100000000000006,hold,0.582195620681393,0.6378323097753714,0.03600337148785339,-0.558168704163016
0.8200000000000006,hold,0.5757388643391667,0.6318710744369287,0.03550129411290961,-0.5545925324854848
0.8300000000000006,hold,0.5697386653975892,0.6264050668868657,0.034557214734814275,-0.551542270455858
0.8400000000000006,hold,0.5628864512238118,0.6199916092698091,0.033206424149478365,-0.5480397107013268
0.8500000000000006,hold,0.555775933335559,0.6133525273985729,0.03155017884959825,-0.5447230786734273
0.8600000000000007,hold,0.5480330290180869,0.6060630190204045,0.029704784370585817,-0.5414611320488895
0.8700000000000007,hold,0.5396885759702044,0.5982068524284653,0.027779751859023115,-0.5382958968777455
0.8800000000000007,hold,0.5308388803722746,0.5897679411176715,0.02590062554009495,-0.5357347869822384
0.8900000000000007,hold,0.5212835389315787,0.5807283269867266,0.024200743791747727,-0.5332909609465661
0.9000000000000007,hold,0.5104849442371596,0.5705881327716902,0.022805311581907066,-0.5303359681406622
0.9100000000000007,hold,0.49850966635978683,0.5593150183249209,0.02183073091898379,-0.5271472409167347
0.9200000000000007,hold,0.48584000348864875,0.5473592566394556,0.021379011166652133,-0.5242619687966433
0.9300000000000007,hold,0.472421415974944,0.5346748627663791,0.02151008181988795,-0.5213841820542958
0.9400000000000007,hold,0.458576849215491,0.5217506318871253,0.022265802756589487,-0.5182690038703059
0.9500000000000007,hold,0.4449681358132201,0.5091066980206418,0.02367283874429798,-0.5158030372862862
0.9600000000000007,hold,0.43045828033280154,0.4956057443806586,0.02571148213113042,-0.5124692352162538
0.9700000000000008,hold,0.4160330271729116,0.4820822091220724,0.028328926127343293,-0.5095293612863573
0.9800000000000008,hold,0.40217834644964284,0.46925613476953276,0.031450551533190374,-0.506866993161804
0.9900000000000008,hold,0.3882823818610227,0.45634238243622527,0.03498830770715495,-0.5039677006169784
1.0000000000000007,hold,0.3749089669277109,0.4440149969281371,0.03884709722803528,-0.5011181001110593
1.0100000000000007,hold,0.36197600617692405,0.43199533210792984,0.042931853924958345,-0.4985256174096076
1.0200000000000007,hold,0.34919821548762375,0.42025840263177017,0.04716797845452049,-0.49524942189662796
1.0300000000000007,hold,0.3371059964666715,0.40921536380929835,0.05150687630705219,-0.49215929011540954
1.0400000000000007,hold,0.3252620472165031,0.3981879898652117,0.05591692414305097,-0.48924749521592753
1.0500000000000007,hold,0.3136191012348173,0.38728728827896913,0.06037898769554749,-0.48616400632424206
1.0600000000000007,hold,0.3027194406663832,0.3771988556253214,0.06488559618317752,-0.48333807635516013
1.0700000000000007,hold,0.2920376429379453,0.3673327796253473,0.0694393030074489,-0.48034262493637037
1.0800000000000007,hold,0.2817297792595798,0.3579223413011851,0.07405041461884386,-0.47729427620143877
1.0900000000000007,hold,0.27134820109853275,0.34812806485968395,0.07873374196553867,-0.4744845746055121
1.1000000000000008,hold,0.2616281321450599,0.3394252386564475,0.08350916660917505,-0.4714503307385856
1.1100000000000008,hold,0.251806234287069,0.33039976553531963,0.08839462350222989,-0.4685741244143696
1.1200000000000008,hold,0.24197807967092283,0.32133858691208533,0.09341057535924772,-0.4656526149294619
1.1300000000000008,hold,0.23217448873611976,0.31251580983105165,0.09857817439969305,-0.46231350353123746
1.1400000000000008,hold,0.2227696892497649,0.3041400910842808,0.10391787295708249,-0.4593901469296475
1.1500000000000008,hold,0.21349107411149554,0.2959642863548659,0.10944855985345758,-0.45652685569373513
1.1600000000000008,hold,0.2035608980866152,0.2869983635465408,0.11518892586041236,-0.45313410031939205
1.1700000000000008,hold,0.19437500097938754,0.2789702720907006,0.12116321295016408,-0.45043007314578787
1.1800000000000008,hold,0.18523520142009206,0.27100440307174833,0.12739095961490915,-0.447858392203203
1.1900000000000008,hold,0.17630025927646528,0.26326171400867887,0.13389316804816545,-0.44564243622192895
1.2000000000000008,hold,0.16663568817930013,0.254991107532211,0.1406912716310518,-0.4421904345438736
1.2100000000000009,hold,0.15708075387366052,0.24689786495677787,0.1478150550799242,-0.43887171743896636
1.2200000000000009,hold,0.14735280045127402,0.23868669091275074,0.1552964786499614,-0.43531154427915986
1.2300000000000009,hold,0.137628576735448,0.23021643745221504,0.16317426938895152,-0.43235646382538007
1.2400000000000009,hold,0.1284419977810737,0.22276511207227243,0.1714800948233235,-0.42938393076530035
1.2500000000000009,hold,0.11909124331199124,0.21514452240951695,0.18023588131332785,-0.4262653559340925
1.260000000000001,hold,0.1098649538212187,0.20787976688777313,0.18944329614612554,-0.42291184031769113
1.270000000000001,hold,0.10056864228358343,0.2004281802129856,0.19907900824199984,-0.41964009019360443
1.280000000000001,hold,0.09169591594804699,0.19349393211924015,0.2090910896772355,-0.4167812986320938
1.290000000000001,hold,0.08276291712325183,0.18632254750486843,0.21940696364777684,-0.4139635892777121
1.300000000000001,hold,0.07454648672639143,0.18024817181639674,0.22993399933029834,-0.41110596339721306
1.310000000000001,hold,0.0667850617514722,0.174608957127888,0.24057908035582853,-0.4083437997255765
1.320000000000001,hold,0.05942869966803997,0.16919676158380498,0.2512472456052881,-0.40528304609747823
1.330000000000001,hold,0.05302598867595899,0.16465756784213537,0.2618377355233553,-0.40239007178538566
1.340000000000001,hold,0.047665410104340625,0.16094740303688926,0.27222617603336474,-0.39971560270673967
1.350000000000001,hold,0.04335948783171406,0.15749142904572658,0.28223857416889253,-0.39588338839523796
1.360000000000001,hold,0.04053873105031155,0.155355500083383,0.29172461030664365,-0.39304755886077325
1.370000000000001,hold,0.03871388316561712,0.1535243581349426,0.300591453982911,-0.39026057830795097
1.380000000000001,hold,0.038226345867858495,0.15253874126424502,0.3087884911694458,-0.38718948015345034
1.390000000000001,hold,0.03812798646103231,0.15145732632831505,0.31629392412632634,-0.38448378147366585
1.400000000000001,hold,0.0392312985846514,0.15141158037788074,0.32311727570612325,-0.38129124205430787
1.410000000000001,hold,0.04065098339827806,0.15175568084489688,0.32928945938566756,-0.3782887934194616
1.420000000000001,hold,0.04166096846033376,0.15206580067324832,0.33486363418214526,-0.37603343812433493
1.430000000000001,hold,0.04332514084561497,0.1530061811656202,0.3399144845892068,-0.37324343166666546
1.440000000000001,hold,0.044940838185810066,0.15366967765774692,0.3445195629509796,-0.3703283016014277
1.450000000000001,hold,0.04668663417654954,0.1549899173911293,0.3487575260494129,-0.3675557845051847
1.460000000000001,hold,0.048563496486372176,0.15591081282864455,0.35271081195006593,-0.36427768550001227
1.470000000000001,hold,0.05004766152581539,0.15680528629053841,0.3564536908532331,-0.36144632837134805
1.480000000000001,hold,0.05164592602428359,0.1578171838140877,0.36006203464254516,-0.35842571459004136
1.490000000000001,hold,0.052886040613602185,0.15858893276466593,0.36360552591635054,-0.3556714728856726
1.500000000000001,hold,0.05461777652645068,0.15955414433117737,0.36715218589872484,-0.35223125198014243
1.5100000000000011,hold,0.056579327582639255,0.161556447580876,0.3707511583430559,-0.348979886828109
1.5200000000000011,hold,0.05793164551367213,0.16244412716322368,0.374448647719456,-0.3458168502052589
1.5300000000000011,hold,0.059132852616904596,0.16335591670965663,0.3782865012644879,-0.34277011144686087
1.5400000000000011,hold,0.06012384342402556,0.16389512966459296,0.38230473051176217,-0.3396686361017342
1.5500000000000012,hold,0.06099383447004941,0.16451275458063805,0.3865389428267424,-0.3366575383202573
1.5600000000000012,hold,0.062114562008693475,0.1652846621231613,0.3910235595348508,-0.33323555217982154
1.5700000000000012,hold,0.06287129537111229,0.1655581521399284,0.3957842578348002,-0.32988021847640603
1.5800000000000012,hold,0.06308188941375098,0.1656456033956291,0.40084545293477375,-0.3270398212859716
1.5900000000000012,hold,0.06297796777292386,0.16531833803825827,0.40624176429990455,-0.324227112997394
1.6000000000000012,hold,0.06311178226674136,0.16526595593555182,0.41201060731934036,-0.321060484610539
1.6100000000000012,hold,0.06261175393554026,0.1646967353439647,0.41818350002876353,-0.31829766354250105
1.6200000000000012,hold,0.06243013969976737,0.16425379627865017,0.4248046097105055,-0.31496166420428107
1.6300000000000012,hold,0.06192557002746113,0.16365983183223684,0.43190862741727165,-0.3117835184017374
1.6400000000000012,hold,0.061095961035474516,0.16283903646468467,0.4395400380301695,-0.30870721402997053
1.6500000000000012,hold,0.060199098115864824,0.16217680428773848,0.44775721105479105,-0.3055711737782253
1.6600000000000013,hold,0.05899254665814431,0.1610242173692402,0.456629808321081,-0.3023431099878401
1.6700000000000013,hold,0.05745008092459273,0.15968578807446926,0.4662420822265253,-0.29920062005419606
1.6800000000000013,hold,0.055680612648551606,0.158354136203685,0.47663902703977357,-0.2960733915458899
1.6900000000000013,hold,0.05388904578843448,0.15710152232822377,0.4878234944939406,-0.29271154610329725
1.7000000000000013,hold,0.051057227066596815,0.15502765777244482,0.49975831049769304,-0.2899738482391289
1.7100000000000013,hold,0.0486093001800465,0.15308237323114487,0.5123961576251169,-0.2865415230270684
1.7200000000000013,hold,0.045727102123495546,0.15145955015579657,0.5256795975158427,-0.2835929377000548
1.7300000000000013,hold,0.04268638496045409,0.14958202213713068,0.5395331745069374,-0.28062850562967684
1.7400000000000013,hold,0.04014081417181177,0.14789827600184569,0.5538597894356545,-0.2771465165953146
1.7500000000000013,hold,0.036802274202938585,0.14596350112652606,0.5685443259974852,-0.27456488875816815
1.7600000000000013,hold,0.03436438015014526,0.14535332359197678,0.5835147040617843,-0.27166085252236327
1.7700000000000014,hold,0.032895043059213966,0.14525054506870952,0.5982377160641913,-0.2682408003377396
1.7800000000000014,hold,0.03163958015804945,0.14567823720261303,0.6122528355869692,-0.2653403035773345
1.7900000000000014,hold,0.03141180273615802,0.14666724945804346,0.6252724892551155,-0.26210476040094616
1.8000000000000014,hold,0.03130387342160233,0.14789231823331264,0.6371400329503537,-0.2594876508250907
1.8100000000000014,hold,0.03280225900743857,0.1503586018162158,0.6479489978889825,-0.2562222749093938
1.8200000000000014,hold,0.03452231964428976,0.15313457362103555,0.6580445584061836,-0.2534509511073816
1.8300000000000014,hold,0.03669811317720079,0.1558827118373704,0.6677758649446206,-0.250415162874165
1.8400000000000014,hold,0.038429900047620015,0.15798484574175634,0.677482641477757,-0.24762560050553134
1.8500000000000014,hold,0.04037224672943252,0.16008551328301793,0.6874449728830014,-0.24452035108575482
1.8600000000000014,hold,0.04161871652426799,0.16121340428595096,0.6977264394923461,-0.24131712730523655
1.8700000000000014,hold,0.042330166934504816,0.16223115984798483,0.708185967580701,-0.23862339903220792
1.8800000000000014,hold,0.04260371466925224,0.16240798627758007,0.7187500658797084,-0.23536165212427967
1.8900000000000015,hold,0.04202112812909527,0.16182122424224954,0.7294436014976107,-0.23230486414077212
1.9000000000000015,hold,0.041049380257139036,0.16127117069853567,0.7403506812695555,-0.22961214940987637
1.9100000000000015,hold,0.03920140116104988,0.15968857075668896,0.7515438802143567,-0.22685062334519043
1.9200000000000015,hold,0.03692185160657767,0.15771378926977744,0.7630912359717836,-0.22406358281227484
1.9300000000000015,hold,0.034183723876547514,0.15532300357618595,0.7748285682587925,-0.22132012360687098
1.9400000000000015,hold,0.030959861647682437,0.1523479806255195,0.7866147251241811,-0.218577828787174
1.9500000000000015,hold,0.02822109648529074,0.14954861088876661,0.7982256421088085,-0.21533334162991377
1.9600000000000015,hold,0.025475571784863888,0.14676886077608042,0.8094325129212018,-0.21237120523917943
1.9700000000000015,hold,0.023183031938649592,0.14399462477878994,0.8200570541908208,-0.2092049230685997
1.9800000000000015,hold,0.02187733133506295,0.141828484005346,0.8299730999430166,-0.2057510324302748
1.9900000000000015,hold,0.020720067903120632,0.13947482314149034,0.8391068734493626,-0.20264880746204825
2.0000000000000013,hold,0.020068917463627607,0.13736209388989187,0.8474213085774496,-0.199748743106289
2.0100000000000002,attach,0.13509648993238832,0.13509648993238832,0.8549054859602611,-0.1971428488579027
2.019999999999999,attach,0.13343314149916272,0.13343314149916272,0.861533741304983,-0.19449971074952596
2.029999999999998,attach,0.13184243156292777,0.13184243156292777,0.8673616865993141,-0.19178585064697803
2.039999999999997,attach,0.13052069311629894,0.13052069311629894,0.8724769879969021,-0.18886125526783062
2.049999999999996,attach,0.12877290208795167,0.12877290208795167,0.8769724446099231,-0.18581368493127645
2.0599999999999947,attach,0.1277795886511014,0.1277795886511014,0.8809354115475461,-0.18287014358530831
2.0699999999999936,attach,0.1254721536495538,0.1254721536495538,0.8844326683080419,-0.18004523180930515
2.0799999999999925,attach,0.12255789330965682,0.12255789330965682,0.8876029786204405,-0.17712709020919065
2.0899999999999914,attach,0.11950558208630471,0.11950558208630471,0.8905429833019624,-0.17380578770223884
2.0999999999999903,attach,0.11529058622433233,0.11529058622433233,0.8933605201367845,-0.17118185144308684
2.109999999999989,attach,0.11115828544912852,0.11115828544912852,0.8961736004442373,-0.16783951219459525
2.119999999999988,attach,0.10659077515026569,0.10659077515026569,0.8990428156700556,-0.16422434470731423
2.129999999999987,attach,0.10112901981720797,0.10112901981720797,0.9019851679178892,-0.1615187163122087
2.139999999999986,attach,0.0957259862850103,0.0957259862850103,0.9049959244477586,-0.15819584866564443
2.149999999999985,attach,0.09014549006888398,0.09014549006888398,0.9080624434037903,-0.15464188010122287
2.1599999999999837,attach,0.08390968495922202,0.08390968495922202,0.911170928739301,-0.15137786950739818
2.1699999999999826,attach,0.07730076813053344,0.07730076813053344,0.9143144493372035,-0.14842674115109844
2.1799999999999815,attach,0.07039352891173703,0.07039352891173703,0.9174935765473353,-0.14584507479887301
2.1899999999999804,attach,0.06417445823957266,0.06417445823957266,0.9207178007601013,-0.14285739447331042
2.1999999999999793,attach,0.05786508132544847,0.05786508132544847,0.9239975849894536,-0.13964622957447306
2.209999999999978,attach,0.05156952413388867,0.05156952413388867,0.9273553556055038,-0.13643573174795726
2.219999999999977,attach,0.045722706373960885,0.045722706373960885,0.9308241192930996,-0.13314620067665872
2.229999999999976,attach,0.03994750849655781,0.03994750849655781,0.9344291084353256,-0.13031115364760482
2.239999999999975,attach,0.03470130816163524,0.03470130816163524,0.9381876541007161,-0.12716903893798623
2.249999999999974,attach,0.02968922767581678,0.02968922767581678,0.9419806753682481,-0.12410352074430814
2.2599999999999727,attach,0.025371406764901887,0.025371406764901887,0.9456383714711605,-0.12089144574962808
2.2699999999999716,attach,0.02141364208568624,0.02141364208568624,0.9490487455870378,-0.11801453545898705
2.2799999999999705,attach,0.01831378399979004,0.01831378399979004,0.9521227228217821,-0.11528413145290309
2.2899999999999694,attach,0.01674094878690426,0.01674094878690426,0.9547894972094912,-0.11232497907031974
2.2999999999999683,grasp success,0.015703047147496384,0.015703047147496384,0.957034886624254,-0.10969879901178331
2.309999999999967,grasp success,0.01613046789901471,0.01613046789901471,0.9588834759723615,-0.10699434708857826
2.319999999999966,grasp success,0.017215589651418898,0.017215589651418898,0.9604034129240571,-0.10369962236421758
2.329999999999965,grasp success,0.018012931379840162,0.018012931379840162,0.961676622966134,-0.10092755418043851
2.339999999999964,grasp success,0.01883937849778735,0.01883937849778735,0.9627679548935406,-0.09801059737576799
2.349999999999963,grasp success,0.019223418458061425,0.019223418458061425,0.9637313412826808,-0.09569862045958821
2.3599999999999617,grasp success,0.020449480246673844,0.020449480246673844,0.9645996012521446,-0.09273035726028317
2.3699999999999606,grasp success,0.02173929858666353,0.02173929858666353,0.9654186632752338,-0.08966421278042747
2.3799999999999595,grasp success,0.022685376389624125,0.022685376389624125,0.9662224439277793,-0.08675188717209499
2.3899999999999584,grasp success,0.02311324036463632,0.02311324036463632,0.9670251905721872,-0.08480064411708474
2.3999999999999573,grasp success,0.02466015079418677,0.02466015079418677,0.9678285181140829,-0.08159653108774237
2.409999999999956,grasp success,0.02574319010003328,0.02574319010003328,0.968656111986543,-0.0786811986909688
2.419999999999955,grasp success,0.02660717511720621,0.02660717511720621,0.9695121660068817,-0.07582253758314125
2.429999999999954,grasp success,0.02752522067877396,0.02752522067877396,0.9703930044827402,-0.07296083977826565
2.439999999999953,grasp success,0.028898919039007355,0.028898919039007355,0.9712986269730997,-0.06952521687907913
2.4499999999999518,grasp success,0.029577654904909222,0.029577654904909222,0.9722361326345937,-0.0666907469943851
2.4599999999999507,grasp success,0.030273952567985356,0.030273952567985356,0.9731996109873651,-0.06357347701813153
2.4699999999999496,grasp success,0.030965593778313868,0.030965593778313868,0.9741823052245691,-0.06020397576609196
2.4799999999999485,grasp success,0.031168538515080977,0.031168538515080977,0.9751764747952469,-0.057217123199411704
2.4899999999999474,grasp success,0.030803041971350156,0.030803041971350156,0.9761762174012683,-0.05453864016466931
2.4999999999999463,grasp success,0.03092523923195129,0.03092523923195129,0.9771683946799071,-0.05112692088652961
2.509999999999945,grasp success,0.030025048402541117,0.030025048402541117,0.9781475310305687,-0.04854632589175412
2.519999999999944,grasp success,0.029794448775615903,0.029794448775615903,0.9790968162012161,-0.04514977663083799
2.529999999999943,grasp success,0.02912533300520455,0.02912533300520455,0.9800126841166346,-0.042105237790521464
2.539999999999942,grasp success,0.028625002727371004,0.028625002727371004,0.9808893258331843,-0.038860518842658204
2.5499999999999408,grasp success,0.02784656010742281,0.02784656010742281,0.9817224454413452,-0.03590044383863659
2.5599999999999397,grasp success,0.027056415461128396,0.027056415461128396,0.9825096201900994,-0.03300875500202044
2.5699999999999386,grasp success,0.026879088033351515,0.026879088033351515,0.9832492011545579,-0.029607299071817774
2.5799999999999375,grasp success,0.02690185084943563,0.02690185084943563,0.9839440625206402,-0.02604397704014963
2.5899999999999364,grasp success,0.026098615032870198,0.026098615032870198,0.9846030827551371,-0.023497549823257524
2.5999999999999353,grasp success,0.025993696021172588,0.025993696021172588,0.9852243941582938,-0.02037332814283419
2.609999999999934,grasp success,0.025698506660901347,0.025698506660901347,0.9858105085411941,-0.017550711284210183
2.619999999999933,grasp success,0.02592725692728463,0.02592725692728463,0.9863637678753814,-0.014316199893492459
2.629999999999932,grasp success,0.02652023781696132,0.02652023781696132,0.9868888776432568,-0.01078929725034524
2.639999999999931,grasp success,0.026629400308002982,0.026629400308002982,0.9873928428985561,-0.0078080101491018175
2.6499999999999297,grasp success,0.027007520250604232,0.027007520250604232,0.9878795781372687,-0.004626367171797245
2.6599999999999286,grasp success,0.027113281320476957,0.027113281320476957,0.9883511788684172,-0.001713699099150552
2.6699999999999275,grasp success,0.02755606634326214,0.02755606634326214,0.9888091630630612,0.0015150463557963196
2.6799999999999264,grasp success,0.02731248625869563,0.02731248625869563,0.9892532140091413,0.004079784161628501
2.6899999999999253,grasp success,0.02718458535073143,0.02718458535073143,0.9896805020257041,0.006775263881617517
2.6999999999999242,grasp success,0.027240402700005533,0.027240402700005533,0.9900872386409142,0.009716693006645715
2.709999999999923,grasp success,0.02770033298426101,0.02770033298426101,0.990474785370349,0.013089035276315638
2.719999999999922,grasp success,0.028018319277263046,0.028018319277263046,0.9908461415987031,0.016319716456072508
2.729999999999921,grasp success,0.028058817512784637,0.028058817512784637,0.9912013957059409,0.019315644519441857
2.73999999999992,grasp success,0.028297408366519502,0.028297408366519502,0.9915415772541019,0.022554429206955256
2.7499999999999187,grasp success,0.028473911676980185,0.028473911676980185,0.9918683094575587,0.025769929827550622
2.7599999999999176,grasp success,0.028463421797698056,0.028463421797698056,0.9921818315457152,0.028855957918934066
2.7699999999999165,grasp success,0.02796335557002291,0.02796335557002291,0.9924827406687277,0.0314966089223682
2.7799999999999154,grasp success,0.02770318425645606,0.02770318425645606,0.9927689016598638,0.034402103722511665
2.7899999999999143,grasp success,0.027759690441616813,0.027759690441616813,0.9930380004091423,0.03766131865138409
2.7999999999999132,grasp success,0.027324452545517602,0.027324452545517602,0.993292236491265,0.040414764567685904
2.809999999999912,grasp success,0.02715430227857484,0.02715430227857484,0.9935313922530622,0.04344689131851269
2.819999999999911,grasp success,0.026945109303077332,0.026945109303077332,0.993758327460489,0.046393999422092685
2.82999999999991,grasp success,0.02719509567428591,0.02719509567428591,0.9939734474861619,0.04976545253688497
2.839999999999909,grasp success,0.027406934050828544,0.027406934050828544,0.9941790413564757,0.05304209471227204
