episode,uncertainty_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms
30,1,-1.0854117732673925,0.2857530538961609,0.46046206239454357,0.007081799242198694,0.005,1428439975,1218973410,2.9778019497047747,8.977801949704775,4489,8.977999999999668,1,72,0.14400000000000002,0.01603920695032301,2,0.18461465349518527,0.009456944131507673,1.043385049371981,1105,0.5771494807445732,1.4188882828974978,3384,0.035880798450206655,0.039925590637917646,0.0010646634554895694,0.0004312852850760371,0.1860603899904142
30,0,-1.0854117732673925,0.2857530538961609,0.46046206239454357,0.007081799242198694,0.005,1428439975,1218973410,2.9778019497047747,8.977801949704775,4489,8.977999999999668,1,73,0.146,0.016261973713521942,2,0.17802735132503955,0.011881842194043543,1.0387066742971391,1055,0.5776048183749745,1.4222387708567445,3434,0.03574690242366634,0.044501217457935505,0.001109593760508126,0.0005372295206070292,0.18326173704204335
31,1,-0.7849052770855518,0.6307408182282292,0.3207813847581327,0.005112392627399054,0.005,1289703232,1412954166,4.413117975599394,10.413117975599395,5207,10.414000000000147,1,0,0.0,0.0,0,0.1267739955655342,0.008742916037258606,0.7620173723271896,1065,0.4657021551679145,1.172288315046435,4142,0.022375613850769503,0.030460851134939806,0.0009426147063843028,0.0006592637301234271,0.15398138926263713
31,0,-0.7849052770855518,0.6307408182282292,0.3207813847581327,0.005112392627399054,0.005,1289703232,1412954166,4.413117975599394,10.413117975599395,5207,10.414000000000147,1,0,0.0,0.0,0,0.12651713202300363,0.008834502707408704,0.7569223469684598,1115,0.44168572602323547,1.1670853189753392,4092,0.02216268500807388,0.029768263654094802,0.0009443649690184138,0.0006501028409352004,0.16327948273298631
32,1,-0.6568492984958675,0.38448710154285415,0.2137675960547862,0.011297664741136939,0.005,1077749137,313807652,4.871348227033619,10.871348227033618,5436,10.8720000000003,1,0,0.0,0.0,0,0.1125807896014713,0.011402497953772317,0.6852415543493249,1015,0.4440111488991232,1.0815702422641607,4421,0.020880963800283283,0.02618444871640065,0.000782634094325431,0.000494405029623518,0.1462644144257829
32,0,-0.6568492984958675,0.38448710154285415,0.2137675960547862,0.011297664741136939,0.005,1077749137,313807652,4.871348227033619,10.871348227033618,5436,10.8720000000003,1,0,0.0,0.0,0,0.11416057807171934,0.010806564081923731,0.680489171157188,1055,0.43351348135644124,1.0796250128308755,4381,0.020745257490368502,0.025794836331684314,0.0007855286583795366,0.0004912282140400863,0.1482416238533307
33,1,-0.6538455823969419,0.5018956241050885,0.1966717123820575,0.006788097185633572,0.005,1392521267,1097942356,5.876499434025722,11.876499434025721,5939,11.878000000000636,1,0,0.0,0.0,0,0.10627780269629548,0.009607629222048346,0.6728976273373051,1020,0.44807491905310254,1.080403351316777,4919,0.021364284293023166,0.0257228806019335,0.0007543796082303976,0.0005022494293880137,0.13870704983791013
33,0,-0.6538455823969419,0.5018956241050885,0.1966717123820575,0.006788097185633572,0.005,1392521267,1097942356,5.876499434025722,11.876499434025721,5939,11.878000000000636,1,0,0.0,0.0,0,0.10793772663622779,0.009190773860111249,0.6670492527279944,1065,0.4369151523703133,1.0781919939099747,4874,0.021217189850138596,0.02535320812410287,0.0007516772228372268,0.0004957539101788378,0.141998425935083
34,1,-0.9038397732830895,0.7148345587480807,0.39767520252512056,0.006759886916282726,0.005,670639685,1958561709,4.070342635781825,10.070342635781824,5036,10.072000000000033,1,48,0.096,0.009531374106433678,3,0.13773425428588318,0.005803440272159442,0.8574133199266789,1095,0.4872243488708927,1.268059458558261,3941,0.023028923759817143,0.03304457235963026,0.0010720013363071201,0.0007530656963411836,0.16709947219733537
34,0,-0.9038397732830895,0.7148345587480807,0.39767520252512056,0.006759886916282726,0.005,670639685,1958561709,4.070342635781825,10.070342635781824,5036,10.072000000000033,0,2987,5.974,0.5931294678316124,2,0.1883753757806053,0.02361377926552104,0.8498776114174476,1415,0.44879402527224854,1.2345306988044178,3621,0.06446505577305892,0.06743799696911879,0.0010209129474353703,0.0005309130044862825,0.21038416329609874
35,1,-0.8749834027247508,0.3567681954434093,0.12785745749588995,0.014090582715881986,0.005,1061242260,1707558466,9.633787674901603,15.633787674901603,7817,15.63400000000189,1,79,0.158,0.01010617884098759,4,0.13447988046514534,0.016947840872577943,0.8739053291815697,1215,0.5771808171916274,1.2565128857250403,6602,0.0434083283253805,0.09044504676957899,0.0007279069831186931,0.0004383042388230544,0.1654589303283894
35,0,-0.8749834027247508,0.3567681954434093,0.12785745749588995,0.014090582715881986,0.005,1061242260,1707558466,9.633787674901603,15.633787674901603,7817,15.63400000000189,1,87,0.17400000000000002,0.011129589356530639,3,0.1298389272620466,0.017707658785528036,0.8899749039561063,1155,0.5845342807133924,1.2590343989792026,6662,0.0418043664877453,0.087513504213797,0.000711038715692968,0.00041744368913989915,0.15120073624396493
36,1,-0.6175806061957827,0.20203688922619145,0.16784226701494315,0.01830453412377537,0.005,2010686488,789667846,4.8832603967926795,10.883260396792679,5442,10.884000000000304,1,0,0.0,0.0,0,0.11088864938794701,0.008792573181125118,0.6731283519881772,1020,0.4379139271956096,1.055085312088578,4422,0.019767568164412795,0.024037479392519677,0.0007474144217529796,0.0004178200634833097,0.14395746120439765
36,0,-0.6175806061957827,0.20203688922619145,0.16784226701494315,0.01830453412377537,0.005,2010686488,789667846,4.8832603967926795,10.883260396792679,5442,10.884000000000304,1,0,0.0,0.0,0,0.11259547341261768,0.010771979059696266,0.6696491726375454,1055,0.4306761032465988,1.0533394702594074,4387,0.019667933057293373,0.023662424918840984,0.0007463494985435786,0.0004090442683458598,0.14727552120411172
37,1,-0.7443883314550572,0.2052723827716121,0.12354924771942728,0.008527929835687764,0.005,445494308,350170385,7.686495318719303,13.686495318719302,6844,13.68800000000124,1,0,0.0,0.0,0,0.11596505784208659,0.009677701219871843,0.8042384895246115,1195,0.5196617120820973,1.1518199128465987,5649,0.019050735174407144,0.022146587102333335,0.0007282818222115923,0.000364385641946832,0.13937142835654565
37,0,-0.7443883314550572,0.2052723827716121,0.12354924771942728,0.008527929835687764,0.005,445494308,350170385,7.686495318719303,13.686495318719302,6844,13.68800000000124,1,62,0.124,0.009059029807130333,4,0.11491294952772467,0.006749003761871792,0.7951555537138584,895,0.6169138314583384,1.1686288065560448,5949,0.0314687017234858,0.06552676601934132,0.0007582672268522787,0.0003740140061666672,0.15394939590678475
38,1,-0.9090679726130402,0.661704063130203,0.32392079837928894,0.014992726014603119,0.005,383908383,871632817,4.849247234516808,10.849247234516808,5425,10.850000000000293,1,3049,6.098,0.5620276497695853,13,0.17723268944249057,0.011656904214588162,0.8826648144704041,1345,0.4766615427869014,1.2603169378070258,4080,0.05847549205092325,0.06585192415499963,0.0009122547823842718,0.0005080388667745677,0.1976747204152794
38,0,-0.9090679726130402,0.661704063130203,0.32392079837928894,0.014992726014603119,0.005,383908383,871632817,4.849247234516808,10.849247234516808,5425,10.850000000000293,1,3008,6.016,0.5544700460829494,6,0.16118357545081746,0.015180052988870686,0.875659923046735,1065,0.5269398946938753,1.2785842816553512,4360,0.05530005867603419,0.06499085066389218,0.0009481715086688465,0.0005876713337781661,0.17158887112326626
39,1,-0.8858701253666413,0.30278794600786724,0.4050030860167767,0.016686119768439155,0.005,360487159,1324481556,2.934935837316731,8.934935837316731,4468,8.935999999999654,1,52,0.10400000000000001,0.011638316920322292,3,0.14936150572524948,0.007416858536509938,0.8812752585305756,1090,0.4826948903485274,1.2510856853997074,3378,0.020496297415082722,0.034712156433582046,0.0010215312596786514,0.0005081296972836363,0.16696819028170756
39,0,-0.8858701253666413,0.30278794600786724,0.4050030860167767,0.016686119768439155,0.005,360487159,1324481556,2.934935837316731,8.934935837316731,4468,8.935999999999654,0,257,0.514,0.057520143240823635,2,0.26546107256696305,0.08041669743247494,0.8777716909167571,4468,0.19050808558604346,0.8424262215613009,0,nan,nan,0.0010841859517935044,nan,0.2277449287300205
40,1,-0.5978013608866203,0.7243767923872222,0.3771453588312541,0.009667872957791951,0.005,1939604968,578708415,3.505752151825959,9.50575215182596,4753,9.505999999999844,1,53,0.106,0.011150852093414685,3,0.10507021606746209,0.008176074173042062,0.6459429777992791,870,0.39961894195515807,1.0286064866949025,3883,0.023019681517414188,0.033237656861792426,0.0010640702068552693,0.0006944464520650364,0.15470067165382498
40,0,-0.5978013608866203,0.7243767923872222,0.3771453588312541,0.009667872957791951,0.005,1939604968,578708415,3.505752151825959,9.50575215182596,4753,9.505999999999844,1,57,0.114,0.011992425836313906,3,0.10599320977420332,0.00849848091391533,0.6432581770341769,895,0.39108505544746136,1.0280397622152249,3858,0.022923234127699574,0.033014066596346585,0.0010605537921971134,0.0006856922770246666,0.15753256583523975
41,1,-0.5635865041928051,0.6881290994682762,0.20919014219547055,0.00941635012906658,0.005,1128968621,646325089,5.983626142820146,11.983626142820146,5992,11.984000000000671,1,52,0.10400000000000001,0.008678237650200267,2,0.09366809265571938,0.011249550566587078,0.5810073349959239,935,0.40920663445907884,1.016596622565114,5057,0.022128680493988123,0.026378632775003255,0.0007849725245944444,0.0005355925773875891,0.13471615743341506
41,0,-0.5635865041928051,0.6881290994682762,0.20919014219547055,0.00941635012906658,0.005,1128968621,646325089,5.983626142820146,11.983626142820146,5992,11.984000000000671,1,52,0.10400000000000001,0.008678237650200267,2,0.09483949717373043,0.010086203047057617,0.574838659710305,960,0.40470392524002263,1.0155063875389214,5032,0.021962899828833697,0.0259369645736026,0.0007858810829634848,0.0005343910840960595,0.13768354936359342
42,1,-0.5190535472822919,0.3197189522350797,0.49460821208320005,0.012377779598085722,0.005,753990419,86764720,1.6958321334468225,7.695832133446823,3848,7.6959999999993745,1,0,0.0,0.0,0,0.10546879408338565,0.003921968556813708,0.6620720141547658,880,0.3226451752340412,0.9648670269921596,2968,0.019082872475217907,0.018223650397277955,0.0008831003676759506,0.0002494507052926334,0.16118190073933097
42,0,-0.5190535472822919,0.3197189522350797,0.49460821208320005,0.012377779598085722,0.005,753990419,86764720,1.6958321334468225,7.695832133446823,3848,7.6959999999993745,1,0,0.0,0.0,0,0.10570857865721016,0.0038529507863170756,0.6604388011707362,880,0.32226799768539793,0.9647621463189613,2968,0.01914187574449711,0.018564441211582582,0.0008812346179644674,0.00025210666740457295,0.16297869996614794
43,1,-0.8537228879395532,0.5285320964477475,0.49011898759644756,0.012127450817297068,0.005,1744711991,1124116155,2.82024369462996,8.82024369462996,4411,8.821999999999615,1,0,0.0,0.0,0,0.1514115211937891,0.007335073974094827,0.8312287988885242,1450,0.33461505903367356,1.176583834531889,2961,0.025018071422312643,0.09893141438597422,0.0009943044047862905,0.0002977637671706213,0.1951511460192257
43,0,-0.8537228879395532,0.5285320964477475,0.49011898759644756,0.012127450817297068,0.005,1744711991,1124116155,2.82024369462996,8.82024369462996,4411,8.821999999999615,1,127,0.254,0.028791657220584903,5,0.13778483901018831,0.006156568271447419,0.8275539913934066,1050,0.4402738579062321,1.2198528946277785,3361,0.021100377952323588,0.03858989805024463,0.0010655065024044975,0.0005798192341970823,0.18051352974301396
44,1,-1.0228167717149912,0.7234964037279443,0.3908516299143513,0.018457078310467837,0.005,1295225613,521776667,4.467969535717713,10.467969535717714,5234,10.468000000000165,1,3011,6.022,0.5752770347726405,12,0.17777935739285022,0.013583192776379557,0.9743648955520726,1085,0.570590391625163,1.3745219508476325,4149,0.058325002027896346,0.06693040763871722,0.001036882463527321,0.0006070379571179444,0.18078145315822408
44,0,-1.0228167717149912,0.7234964037279443,0.3908516299143513,0.018457078310467837,0.005,1295225613,521776667,4.467969535717713,10.467969535717714,5234,10.468000000000165,1,3019,6.038,0.5768055024837601,5,0.17250118852633192,0.0159999345662777,0.966023660163316,1045,0.5692084153163678,1.3767839272335813,4189,0.05752348596499532,0.06669242585878189,0.001056667053700184,0.0006197847843300653,0.17412078056821542
45,1,-0.7544718001942562,0.38016330273613136,0.38270683419619866,0.010924429981514612,0.005,610013781,350766513,2.9647631072841127,8.964763107284114,4483,8.965999999999664,1,52,0.10400000000000001,0.01159937541824671,2,0.13056585073456664,0.006172683237723672,0.7824764325936919,1000,0.44306112628271366,1.1497417266040788,3483,0.021119796931718126,0.033080954004174955,0.0009380043827136382,0.0005354386649327458,0.16219876520244134
45,0,-0.7544718001942562,0.38016330273613136,0.38270683419619866,0.010924429981514612,0.005,610013781,350766513,2.9647631072841127,8.964763107284114,4483,8.965999999999664,1,46,0.092,0.01026098594691055,4,0.13043415130440228,0.006351088933804418,0.7794085893811004,1005,0.43891995944584494,1.1492270931626138,3478,0.02102946177432334,0.03251780519624949,0.0009390856030688826,0.0005318945457633527,0.16648744950913288
46,1,-0.9613979653921444,0.24688765199207624,0.48005925641896174,0.019179028000689748,0.005,1675836067,1743304025,2.516950983088043,8.516950983088043,4259,8.517999999999514,1,51,0.10200000000000001,0.011974641934726462,1,0.16289965699448009,0.003341500021471156,0.9388185583568797,1150,0.479559535562141,1.3060314272751024,3109,0.02084019958150119,0.04875798186480502,0.0010697833769608637,0.00036122732922991307,0.2267042213844048
46,0,-0.9613979653921444,0.24688765199207624,0.48005925641896174,0.019179028000689748,0.005,1675836067,1743304025,2.516950983088043,8.516950983088043,4259,8.517999999999514,0,0,0.0,0.0,0,0.19995234339703466,0.024426455193081332,0.9359855730650197,1545,0.4457083571516379,1.261611196383731,2714,0.029113701918655834,0.043616221181890624,0.0011738976311323186,0.00025637927419267404,0.2282710963416475
47,1,-0.8405547567417356,0.6514524665408209,0.23007977981754435,0.012683294904706856,0.005,1936397850,951515520,6.484738574009996,12.484738574009995,6243,12.486000000000839,1,3460,6.92,0.5542207272144802,59,0.14558889586666537,0.008451296092544972,0.8536638757800145,1245,0.47594633510364154,1.2154407051453553,4998,0.052862432792709586,0.06464112206890874,0.0008627780714681579,0.0005305739692407176,0.15291477120499136
47,0,-0.8405547567417356,0.6514524665408209,0.23007977981754435,0.012683294904706856,0.005,1936397850,951515520,6.484738574009996,12.484738574009995,6243,12.486000000000839,1,3046,6.0920000000000005,0.4879064552298574,7,0.14817496427750085,0.01142099949664036,0.8460196098287829,1150,0.5066765594182726,1.2203537338330241,5093,0.05216543765738527,0.06437790380873507,0.0008261516360236789,0.0005311399289839018,0.16965204201651668
48,1,-1.04066215031934,0.22819058662267866,0.4235410587305949,0.009772307599180578,0.005,1462813165,21276503,2.9958199111673562,8.995819911167356,4498,8.995999999999674,1,61,0.122,0.013561582925744775,2,0.17141010885809155,0.009236817685733858,1.01148781262247,1080,0.570533741548427,1.3822565491564223,3418,0.02511509889415521,0.03490957752608139,0.0010766097434986952,0.0005140019196875114,0.18760657365441744
48,0,-1.04066215031934,0.22819058662267866,0.4235410587305949,0.009772307599180578,0.005,1462813165,21276503,2.9958199111673562,8.995819911167356,4498,8.995999999999674,1,58,0.116,0.012894619831036016,3,0.16634181772716058,0.015641303456253152,1.0070207733691514,1040,0.5723354583983292,1.3838363040613348,3458,0.024971807580966333,0.03360188891806688,0.0010995427220509546,0.0005460464181603208,0.17807619290598034
49,1,-0.9867733589074666,0.2869422395356248,0.4916498568702965,0.018364281401280904,0.005,160012486,703402722,2.590696571237107,8.590696571237107,4296,8.591999999999539,1,425,0.85,0.0989292364990689,1,0.21482819603981404,0.007089190359009123,0.9542212906177306,1885,0.4291986713113085,1.2317912850500552,2411,0.02120792128647148,0.05085995700727222,0.0011825051636576854,0.0002761588278305273,0.26107167214303223
49,0,-0.9867733589074666,0.2869422395356248,0.4916498568702965,0.018364281401280904,0.005,160012486,703402722,2.590696571237107,8.590696571237107,4296,8.591999999999539,1,40,0.08,0.00931098696461825,2,0.20428411650997694,0.013482166684444402,0.9534131472813372,1600,0.4272579581449779,1.2670723777550912,2696,0.03769633489896482,0.0744795370633306,0.0011744846518863857,0.0003136327816267053,0.2306950975803751
50,1,-0.6118490444871885,0.6049528146224417,0.22969763951332253,0.007865834085095216,0.005,241619762,258152030,5.297406894070652,11.297406894070651,5649,11.298000000000442,1,0,0.0,0.0,0,0.10109752512801308,0.01036105236720263,0.6291313273116962,925,0.4364862408801135,1.0485609269112208,4724,0.02196793781953886,0.02698443356403773,0.0007781508590136378,0.0005579348653113068,0.1404258625716427
50,0,-0.6118490444871885,0.6049528146224417,0.22969763951332253,0.007865834085095216,0.005,241619762,258152030,5.297406894070652,11.297406894070651,5649,11.298000000000442,1,0,0.0,0.0,0,0.10305436654713816,0.010420004950143743,0.6244055279431361,985,0.41709567524663566,1.04565944402012,4664,0.02174832231740022,0.02658326482146415,0.0007755722648748327,0.0005485987900383314,0.14473348922048004
51,1,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390,3.4222416536472653,9.422241653647266,4712,9.423999999999817,1,0,0.0,0.0,0,0.11104740203668713,0.01172691553781224,0.6861595311656943,905,0.4235916827491646,1.0363737892249714,3807,0.020131471668337727,0.027067203404178723,0.0008413229056660459,0.0004563896729543264,0.15090581802682929
51,0,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390,3.4222416536472653,9.422241653647266,4712,9.423999999999817,1,0,0.0,0.0,0,0.11313194090493274,0.011634425101273355,0.6833111376012909,950,0.4105934648426032,1.0345711137894886,3762,0.019922039762628813,0.02694287418211821,0.0008437047293856574,0.000450308317877304,0.15553232830800887
52,1,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283,5.867992488935141,11.86799248893514,5934,11.868000000000633,1,0,0.0,0.0,0,0.1237070719945177,0.010164018112751085,0.7798646371541544,1180,0.47610766709829416,1.1500130332664436,4754,0.020852125912801563,0.025223702644290826,0.000780896293096835,0.0004791516940726894,0.1472374115847291
52,0,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283,5.867992488935141,11.86799248893514,5934,11.868000000000633,1,31,0.062,0.005224132119986518,1,0.14487391650224335,0.008764157968721518,0.7734867895828755,1415,0.41585375222260285,1.1275472255307422,4519,0.03940953794196675,0.0470185108924897,0.0007610222824569656,0.0004114402017248624,0.20010691296769179
53,1,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728,2.8889636580191866,8.888963658019186,4445,8.889999999999638,1,66,0.132,0.01484814398200225,2,0.17109733775821287,0.005642526985783787,1.058399564728449,1045,0.5899629882133524,1.432364637722749,3400,0.023148440617102015,0.05136230772927547,0.0011227225088616913,0.0005724321324137177,0.19427520739362716
53,0,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728,2.8889636580191866,8.888963658019186,4445,8.889999999999638,1,66,0.132,0.01484814398200225,2,0.17265100167119354,0.005640555295305108,1.055800489832148,1055,0.5914680032412556,1.4316914712606077,3390,0.022617583969211062,0.036362887559074415,0.0010909512179215325,0.0005166933269770633,0.18221132393034548
54,1,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181,11.958415663556265,17.958415663556266,8980,17.960000000000925,1,170,0.34,0.01893095768374165,5,0.12409345488115266,0.006679378071673491,0.8526695949515152,1430,0.5409286669590351,1.3151361666587382,7550,0.033467964202212964,0.0936379452052481,0.0007604623832898757,0.0005236209180530186,0.17456018751538258
54,0,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181,11.958415663556265,17.958415663556266,8980,17.960000000000925,1,169,0.338,0.018819599109131405,2,0.12257752087715393,0.00525092060084527,0.8420530074123148,1430,0.53497996086883,1.3143731861152463,7550,0.0325081300944854,0.090604673697867,0.0007356732934382912,0.0005027746156046137,0.1711825562375232
55,1,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185,5.591347085902514,11.591347085902514,5796,11.59200000000054,1,0,0.0,0.0,0,0.12821335335574427,0.01169712080802794,0.8307685379557758,1170,0.4955992733229416,1.2029750894135678,4626,0.021475402111891688,0.02709578832709658,0.0008440557593745918,0.0005617621421035793,0.14655691365378187
55,0,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185,5.591347085902514,11.591347085902514,5796,11.59200000000054,1,2994,5.988,0.5165631469979296,1,0.15111851375153196,0.010256349149374136,0.8200655524788519,1200,0.47687864871838354,1.1994087190002525,4596,0.0482189698229617,0.05822370530984948,0.0007979047043306909,0.0004929061372483786,0.17794240926582247
56,1,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307,3.084553040076008,9.084553040076008,4543,9.085999999999704,1,98,0.196,0.02157164869029276,3,0.11916758793504043,0.003503274936722146,0.725584570005003,950,0.41614328140808576,1.1062950035880903,3593,0.022002815419765162,0.035667927572301174,0.0009905026912115473,0.0006436639544582994,0.16067949135765935
56,0,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307,3.084553040076008,9.084553040076008,4543,9.085999999999704,1,99,0.198,0.021791767554479417,4,0.11917292589940874,0.003544340794065879,0.7226123353297998,955,0.41275825052771353,1.1059720545401068,3588,0.02188202163541067,0.03533773713841738,0.000991815052394138,0.0006415557535958684,0.16757586563562785
57,1,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782,12.60753521039228,18.607535210392278,9304,18.608000000000565,1,172,0.34400000000000003,0.018486672398968184,3,0.13491223431857446,0.004827377947211125,0.9144562805628437,1625,0.5387394847574795,1.3751321447680325,7679,0.03532830328510756,0.10385589290142411,0.0008238778568056322,0.0005890950685554046,0.19032699158028782
57,0,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782,12.60753521039228,18.607535210392278,9304,18.608000000000565,1,130,0.26,0.013972484952708513,1,0.13662211722046028,0.006127910911977781,0.903025890997332,1805,0.5046711833183676,1.3545529219556967,7499,0.03155399983018034,0.09093631335509803,0.0007710610378221639,0.0004623051250260255,0.17357340123377119
58,1,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889,2.3141115286886516,8.314111528688652,4158,8.315999999999447,1,75,0.15,0.018037518037518036,4,0.09978548419961299,0.0008110482483755312,0.6383444073129512,770,0.3716876090810031,0.9697931773269081,3388,0.021249312499157503,0.03782399570507822,0.0009266261913641323,0.0005536603697090461,0.16676220818862553
58,0,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889,2.3141115286886516,8.314111528688652,4158,8.315999999999447,1,65,0.13,0.015632515632515633,4,0.10004651604901453,0.0017175483305572612,0.6368287100981658,780,0.36817182859305314,0.9694608063026267,3378,0.02091864486867928,0.03746944692443115,0.0009177259181411568,0.0005363880137629626,0.16714236827248974
59,1,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903,3.1862235674091446,9.186223567409144,4594,9.187999999999738,1,94,0.188,0.02046147148454506,5,0.11974840287809568,0.004751391694955052,0.7269394753669833,965,0.41526909328867817,1.1075162411145898,3629,0.022366968624992774,0.03612231394543355,0.0010037796587828755,0.0006739173065272164,0.16262812292906637
59,0,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903,3.1862235674091446,9.186223567409144,4594,9.187999999999738,1,97,0.194,0.02111449717022203,5,0.11919408464746331,0.00455145952268283,0.7240181009066285,960,0.41407356046525307,1.1075783798067695,3634,0.02230482232979864,0.0367435331886229,0.0010040530200395408,0.0006736518767630049,0.16905062819413127
60,1,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501,2.3611117843005163,8.361111784300515,4181,8.361999999999462,1,66,0.132,0.015785697201626404,2,0.11747131905027933,0.0023779148807923168,0.7205094470344827,905,0.39492749249452297,1.064622848503516,3276,0.02102278116375668,0.04039527582478284,0.0009073309906489406,0.0004956281859950531,0.17371656692972898
60,0,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501,2.3611117843005163,8.361111784300515,4181,8.361999999999462,1,69,0.138,0.016503228892609422,2,0.11775640763389965,0.000991967680957064,0.7182405177065291,920,0.3892880168969851,1.063954934505538,3261,0.020556785236040917,0.03781930004095702,0.0008969530005916924,0.00046408412910789416,0.1699315487619231
61,1,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493,1.640904017068271,7.640904017068271,3821,7.64199999999938,1,0,0.0,0.0,0,0.1111730567991113,0.00885467565062316,0.6918023919913086,850,0.36304135631235823,1.0060697389958952,2971,0.01826240963944359,0.017375585027920866,0.0008844415029452505,0.00022560832309118174,0.1656484455547432
61,0,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493,1.640904017068271,7.640904017068271,3821,7.64199999999938,1,0,0.0,0.0,0,0.11228696976655095,0.00967084967745904,0.6915613209041835,850,0.36608182924771515,1.0059873016973007,2971,0.018667098611637345,0.020588150336208814,0.0008849713666101176,0.0002335881306994897,0.1681925854471992
62,1,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679,8.604290884770949,14.604290884770949,7303,14.606000000001547,1,201,0.402,0.027522935779816515,5,0.1379117997490692,0.013455959220806491,0.9818460502140133,1310,0.5671690914071088,1.3646669570763745,5993,0.0313891501862903,0.10621063440091093,0.0008756948705847384,0.0005761658346182315,0.17321812885371676
62,0,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679,8.604290884770949,14.604290884770949,7303,14.606000000001547,1,177,0.354,0.02423661508968917,5,0.1347341532741276,0.012315305644538064,0.9952140711022324,1245,0.5790088671132558,1.3695322319606325,6058,0.031390305423505765,0.10234370031224084,0.0008688126175092381,0.0005852002026439359,0.17552759949724514
63,1,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295,4.3215788819465555,10.321578881946555,5161,10.322000000000116,1,0,0.0,0.0,0,0.12670086074057346,0.011518159850444677,0.7602967950732533,1055,0.4675663495403197,1.1739811533152775,4106,0.02199988626764873,0.029814135828832092,0.0009223167540085061,0.0006251952644559231,0.1548318534913937
63,0,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295,4.3215788819465555,10.321578881946555,5161,10.322000000000116,1,0,0.0,0.0,0,0.12714184292120972,0.01157409532035708,0.7561616507778526,1105,0.44551680074048405,1.1663132419354705,4056,0.022064637048947133,0.02920982729849267,0.0009248451186992065,0.000611338456434948,0.1590027782157341
64,1,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332,4.1396352131004015,10.139635213100402,5070,10.140000000000056,1,0,0.0,0.0,0,0.10687306743931883,0.010227366401423644,0.6611746231821565,915,0.4245369600356344,1.0415672103137918,4155,0.02143330131587805,0.02781738243059956,0.0008218557944063125,0.0005483505122493272,0.1471393343160665
64,0,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332,4.1396352131004015,10.139635213100402,5070,10.140000000000056,1,0,0.0,0.0,0,0.10831429668562456,0.010482189165124552,0.6583602574774489,950,0.4140249021471973,1.0401426140964272,4120,0.021338556228559107,0.027492192146542478,0.0008201309880433499,0.0005395456726304057,0.1521165276863539
