episode,target_err_mean,target_err_min,target_err_p95,hold_err_mean,hold_err_p95,attach_err_mean,attach_err_p95
61,0.3896847070404066,0.010062816599893887,1.0396507923670286,0.36510430657119713,1.0062272664329217,0.08678445578043152,0.12158103110341989
62,0.5841445387037008,0.012921622951948306,1.3837213248281193,0.6400998843784869,1.3763668820491255,0.10341106378364212,0.14982970989850763
63,0.4865671066163495,0.010743894497744438,1.1973548172524935,0.46960280950280503,1.1742054641695339,0.08346126874137559,0.1289102259193172
64,0.4467192316387974,0.011675245030870885,1.0732311247985684,0.4266812606135148,1.0417496278011154,0.08477977759831855,0.13212606121200018
65,0.4496656024520283,0.015471680709272092,1.1801685096439218,0.436394214103675,1.154924786415156,0.08934307383274714,0.13668805751106558
66,0.4895186058322494,0.009572651005111576,1.2993871322929342,0.4708976343221914,1.2768574671698245,0.07588983549105882,0.12564688858164477
67,0.4046935404820677,0.013374121372476453,1.0277122180411615,0.3781116746355574,0.9976616881890619,0.0787177830088022,0.12558644786615467
68,0.49723056884051015,0.015074118780961536,1.295941100577269,0.4855124875991004,1.2777094770967223,0.08396060986526709,0.1358801604188162
69,0.47195621139065896,0.012779227666258717,1.1763317441119816,0.45459723095102134,1.1541528940909422,0.08793570011569808,0.13333996724799202
70,0.5782036243921106,0.003622309601614975,1.3235661629625481,0.5616190723367857,1.3029131761689754,0.08162871836130432,0.12676811466969704
71,0.33157388992679393,0.07704863005500144,1.0222598580853453,0.2591376122128425,0.9906471002551439,nan,nan
72,0.4624474326507183,0.011318996668996835,1.1405891162179582,0.44337688291497657,1.1165463732088161,0.08771447902037524,0.13151746263354427
73,0.502833477386665,0.012451555884881173,1.1674875284967152,0.4837249538973304,1.1417520499343587,0.08103561324013384,0.13249008955983108
74,0.5809456662044257,0.005643951198876909,1.3713092249465564,0.5679297395271871,1.3510005206508335,0.08312643776886561,0.12548952107946465
75,0.4343144761416802,0.013996855046073627,1.1217605911862438,0.4086451661238159,1.1033187708295016,0.07854846973377184,0.12870894648778058
76,0.42859978306795965,0.010627517156411444,1.0144020598636456,0.4226944143128644,0.9852369788005896,0.08498784139259755,0.13356377965208294
77,0.6580717804399364,0.013329839380858551,1.363155645260518,0.7140605731449592,1.3428545118986472,0.09343590887460522,0.14526122200263283
78,0.41655422900458516,0.013644212967244015,1.0510067003286423,0.3977863043847761,1.0211707482385262,0.09076924452832966,0.13297505721584607
79,0.5033859937222102,0.009281830142694866,1.3512849148028192,0.46658096216604356,1.3386254451658208,0.09244638896923972,0.1377681964545785
80,0.5831763316566329,0.003985712768129057,1.3727541334408038,0.5726458894966938,1.3508483545850356,0.08335826301959434,0.12492169686683173
81,0.48001308885047433,0.015010717729978279,1.2344704600569911,0.46900426600144646,1.2187466634108313,0.08467725732022674,0.13460315853779992
82,0.3809685311626307,0.009627047503634707,1.0271537151661985,0.3575946865329188,0.9935273227530078,0.08368518859641073,0.1182559959026349
83,0.4812640866687447,0.01090877566606711,1.1758094736508193,0.46101085208721354,1.1538850447225972,0.08872879227024877,0.13654228227930054
84,0.4165337921231135,0.014352621308818935,1.281008763518834,0.46597525892580743,1.2784892000037105,0.07137637254886052,0.1369437895283496
85,0.3937656044148847,0.01424308284112858,0.9997838947273788,0.36943836197403745,0.9679519977193167,0.0781513061145102,0.12011098649303893
86,0.44127776801689095,0.008307657875868223,1.0081000653143566,0.44294521318364005,0.9789046233366383,0.08946106386700588,0.13287020410201272
87,0.49342340506139853,0.015605534442722117,1.3066547710629461,0.528029093472932,1.300962068778573,0.057941913040496604,0.12150880028671561
88,0.4803428343742195,0.009939723154905615,1.3008005997953396,0.5253303838047011,1.305476784809462,0.05549696754984416,0.12866903213499756
89,0.5972665326693778,0.010887423949886735,1.4544204139202672,0.6057880764720864,1.441969074619098,0.08863359919355213,0.13377456405383192
90,0.4872792299215575,0.015145927506773633,1.3090292926052445,0.4731505419722648,1.2899780178622315,0.06859376476188227,0.1263163947520346
91,0.4651532074746933,0.017625306259907526,1.311964341425212,0.46351618748867507,1.3204563980273016,0.06735363633069373,0.15939968126956194
92,0.42813994087472856,0.013317206003761534,1.0772880113204761,0.40983780844024903,1.0520467209949274,0.09063991172542739,0.13373426769879382
93,0.42372616044596373,0.009407876592880737,1.0453382343751891,0.4011352663214916,1.0187631385782363,0.09029399440235701,0.1340549372260772
94,0.6253657077852404,0.010282566888816546,1.4543238047253353,0.6438315205823895,1.4369392890890418,0.09775842639772704,0.1467672675016502
95,0.5012114321520706,0.015638120165999782,1.3682012250107296,0.532117136714049,1.3923763898172028,0.08771604768879596,0.1469378563587532
96,0.4716619688091304,0.013737827206517447,1.2873919027322638,0.5287050685466501,1.3079553681707703,0.09636395082229243,0.16031557880898362
97,0.45374128377720446,0.014378956853134587,1.1939022920915747,0.426012557847359,1.1721600268512768,0.07225914161586425,0.12275301466134499
98,0.4304517552441225,0.01489045777844424,1.096928016800583,0.41482946073528093,1.073248786614911,0.09068792354273827,0.13781811922277315
99,0.38027862843428195,0.01340347211282149,1.0536244312317145,0.3664819808045269,1.0267566162164252,0.06529829030646574,0.11518995284081589
100,0.5096150772314177,0.011330963600706937,1.2423190796093047,0.49080858270540917,1.221693089833867,0.07855355673393681,0.13302273249880225
101,0.4192025964093986,0.014841036643262074,1.0833541943306524,0.3888643120718126,1.056081479811211,0.07268355031769264,0.11653686957499633
102,0.42893310602212603,0.011127500711003964,1.0589587221664991,0.4068789766593086,1.0319820038779035,0.0901567253923303,0.1330954885123069
103,0.5306785770577013,0.017535995226086336,1.342156483657801,0.6268814607643725,1.3460898999247395,0.09081374605734191,0.1821367509068684
104,0.46122979200847786,0.012382452284659628,1.230931788728274,0.5767418151634796,1.2548490387467406,0.12675411742603773,0.26234789865138985
105,0.4257320817075135,0.0189980700469707,1.202654534687809,0.4040197596894708,1.20300185354552,0.06600810584245492,0.13977386140928924
106,0.4929795855967201,0.013475295180754281,1.2775843290501019,0.48182533887475765,1.2557648990523005,0.08449328070707282,0.13153948847968458
107,0.4087042217510216,0.008258598237576386,1.0053909549398963,0.386597026260916,0.9692754014125146,0.09249940742723183,0.13302355184632525
108,0.47765860242836844,0.009371322882582247,1.158219312884473,0.45626070395764573,1.1334487035972092,0.08658271209420636,0.13080783602798893
109,0.45342893447493743,0.014744464699851407,1.1482903740652444,0.4385173673811279,1.1265078389578298,0.0873338287336488,0.13428853850581252
110,0.45538691902733736,0.01355163584985244,1.1401801585007099,0.4405639382260529,1.1137396452074553,0.09268122655047983,0.13447538159144692
111,0.4812628940301548,0.01399973442766569,1.1959662176969226,0.46117804026880943,1.1762078422711328,0.08715417700512679,0.1349209130207852
112,0.4206122806440469,0.01336484126073268,1.0750791347786752,0.40537615022212015,1.0436815205746663,0.09211812881854077,0.13623540792831507
113,0.5041740667723054,0.01255254236498831,1.2150828732035492,0.4843425165672044,1.1897718831515982,0.08270949882723391,0.13387989360167332
114,0.46564312687679515,0.01603189462978269,1.2629223762464277,0.47570585544782895,1.2455006052469457,0.07474636057749312,0.12954617799962634
115,0.5124564427867323,0.011120970139596559,1.3762681218044064,0.5123119105754069,1.3690104643814414,0.11647140548954873,0.15991300963647065
116,0.49380046285190904,0.00865486968921485,1.3396592758989272,0.493421471963136,1.3284032320076138,0.10070824618535508,0.14653420606469827
117,0.49202265303152687,0.014087784512884973,1.2506979483235885,0.4784689584396695,1.2308589681476276,0.08744261256770203,0.13416689968000184
118,0.4874023658090571,0.012752749053776042,1.3027055760762907,0.49125774410780354,1.2940621283479619,0.07621735266194042,0.13482646515064617
119,0.4552016784547143,0.011989081367496629,1.2921355541428658,0.48839848615982956,1.2930264453462783,0.05766770224444716,0.13158944244888623
120,0.42800156723081983,0.011195839382417139,1.0270490159355072,0.40783944005363476,0.9928888417581325,0.08639772578053623,0.13099194749702342
121,0.4964850433704762,0.010591769240881144,1.2281504853677259,0.47755251200371984,1.2033574521657937,0.08277883174792222,0.13610119687154917
122,0.4604560241185796,0.011094309677458104,1.1372708060823091,0.44182031977052966,1.1138810926384084,0.08781160676339447,0.1307946966981962
123,0.395047727644109,0.014514699889953133,0.9969127038900991,0.3760237628967961,0.9653262743932338,0.08808437948685059,0.13203967576321038
124,0.4885276102948059,0.012947973984886937,1.2152212101618474,0.47129985642398925,1.1921088346482422,0.08714396268767065,0.13036858205821383
125,0.5224679511891549,0.01576943440634689,1.3911969833678357,0.5817548871556788,1.4088357714886277,0.07246180901675513,0.14500110236702063
126,0.4580930777239676,0.00970661364001328,1.218319511750156,0.4725440185007997,1.2247333540228984,0.10865796699573792,0.15642755053253535
127,0.5029780759063394,0.012693716746717397,1.2421366479304359,0.48738167266466775,1.2209234461786675,0.08136526122665431,0.1324304516603046
128,0.4316997521799252,0.01486339476988998,1.1207967989985754,0.404602650831769,1.0965247725032192,0.0758271548717255,0.12446741901332886
129,0.6187867425271978,0.008830506470038742,1.4388370837097757,0.6130648119743949,1.4238292242381845,0.08389913974358872,0.13263523579020858
130,0.499760057413163,0.010962048556475902,1.2367929125219985,0.4806414239567777,1.2150955947285065,0.0844482934068471,0.13214130675888877
131,0.633359758911686,0.013119312134839049,1.4620019866675311,0.645665013477584,1.446112626711491,0.08719288348023466,0.13771153130455832
132,0.40487249756046717,0.012725791797154112,1.1377421190089407,0.39733996663189525,1.111803958388379,0.06921312950841942,0.11277644675481695
133,0.39430657112531686,0.014539742365581176,1.0021419876176894,0.37684752738398686,0.9748457030033258,0.09397649204176582,0.13634992944440288
134,0.39789919823645076,0.01305521314102984,1.0111308549009699,0.36872428025574094,0.9826465811724712,0.07152832890761437,0.11717659382471282
135,0.42515137531497177,0.01294763762070954,1.0621538597174525,0.40760278716393716,1.0287675938358745,0.0902761234052032,0.13627440804801683
136,0.47420909689954593,0.014360571299144123,1.2303833590190203,0.46289841965673945,1.2124294039305508,0.08486862089718127,0.13354248953340808
137,0.6233889360828702,0.012332453667623637,1.4298393214251415,0.6322487350375975,1.416996667577804,0.08887863693307653,0.13515599040222007
138,0.21926919360045657,0.02556170716713218,0.9701608937884498,0.47276089430335627,1.2818624939266492,0.06706717365757028,0.08905780199509734
139,0.6227538857617029,0.0066693755923756025,1.452427953719705,0.6428036997497422,1.4400281111144764,0.0950834698080384,0.14393125554615183
140,0.4980674903120311,0.008056518434811543,1.124974863146419,0.5034731847341252,1.1010961535020825,0.09559799090729648,0.13643580126733015
141,0.37660971006445637,0.015032628615617638,0.9949220765878144,0.361962432423018,0.9626488169946649,0.07173873185848384,0.11066531426671375
142,0.5959326294829019,0.006090615782321782,1.4156279323955892,0.587766044890815,1.4004012568938276,0.08283523900374587,0.12422303734636195
143,0.432297847095776,0.014748748392148342,1.109318738156825,0.41604954404011985,1.0820605910217096,0.09204428883355709,0.13667350495910682
144,0.2324613663018452,0.03105402478561681,0.979188404686906,0.45554335670021145,1.2590387827235112,0.06515518534264463,0.07562604572714388
145,0.44014701615760043,0.0068806694379979355,1.0985191750338061,0.5058804400665204,1.0894826576750967,0.07516525910494276,0.14007842269078485
146,0.4528004229387186,0.01057288215658944,1.0877266594201938,0.42900344061878243,1.0579392856319336,0.08577059588128542,0.13314792594709793
147,0.49853898728249435,0.01112905301802655,1.2212827589909026,0.4814546188711555,1.1955156747701892,0.08072976951057446,0.12535523736937623
148,0.4229873126688045,0.010496548372263478,1.018136054678201,0.4005539918315558,0.984802790707207,0.08635595583973789,0.13177275356069287
149,0.5146175342124508,0.006162064396030339,1.1776044796286305,0.5173566565305824,1.1543567038625806,0.09872595557050133,0.13644450332418168
150,0.5009723676599054,0.011391166225991059,1.1935024038306918,0.4795175461706789,1.1701976048937832,0.07999350146285203,0.1312391872905703
151,0.4975437406979253,0.012709220371921636,1.2841769440577488,0.508712704363249,1.2703846111839028,0.08575368598839066,0.1249968217060701
152,0.47859986461340354,0.013929332498810492,1.2191149000804362,0.46532933831756973,1.2005342539885,0.08636289312372974,0.13465055733456177
153,0.485603695678472,0.0150699620434439,1.278154411143806,0.473650152814504,1.2599690452218166,0.08175533648251143,0.13649015722693508
154,0.4524516588297727,0.014650078548850441,1.171858457730219,0.44227695773211484,1.1514777450556661,0.08995093648204004,0.1351794033317035
155,0.38901461441198054,0.015143580431262578,1.0766234917457609,0.37905787582010164,1.0530440984608909,0.0694443289127245,0.11335353318029716
156,0.4326498767922529,0.01141870315185781,1.0226265616067838,0.4211731954175443,0.9900860758814849,0.08502616228271141,0.13336668937921115
157,0.49067520072853754,0.013751615698199632,1.293576390092396,0.48164875605624646,1.2753608838828145,0.08301774329924728,0.13358806671537923
158,0.5095733926553973,0.016438488510052873,1.247341192640832,0.5417361276820613,1.2332761818771787,0.12496942478345431,0.18871768164895433
159,0.42194968225248697,0.008882645107968318,1.0093136520845643,0.3971957919340157,0.9792071709955017,0.08562408971020453,0.1310060516364135
160,0.4997397044476735,0.017283149938768932,1.3126166456558794,0.5424310460074493,1.316577548224995,0.07577225307649138,0.16311890918782154
161,0.3212444319005847,0.10077920903490147,1.031832401883104,0.2462764848330632,0.9998959237169005,nan,nan
162,0.44784484856900464,0.012650665461468239,1.172590291517205,0.4190108126912735,1.1487202129883742,0.07391570093826837,0.11799392308955965
163,0.48813795220185313,0.011801082348570855,1.1642272847975494,0.47130345456625605,1.1379035656449097,0.08297967664608902,0.13215552493253002
164,0.40282226716079866,0.01247363458358816,1.0160586621790597,0.37879509130798145,0.9815469043987871,0.08627140266534429,0.1304003569241292
165,0.48942705674005427,0.009241214838972662,1.0985124612174333,0.49328067240024204,1.0670141304220158,0.09383442535992782,0.1353870833273427
166,0.39620128959459283,0.01281153311775764,0.9967967635353528,0.36980919697765896,0.9659702387247288,0.07244594558071074,0.11873787248438189
167,0.4389484576146187,0.007757985225238037,1.0644181858390822,0.4162331159459882,1.035974503844343,0.08716746886979519,0.1323036286099766
168,0.5956541994346003,0.010866907958052596,1.424633294333145,0.5899505815100827,1.407195273317769,0.08697932292283564,0.12812001567931253
169,0.4298015552271376,0.013580407681619017,1.084218885633376,0.4123687288693365,1.056550461742086,0.09243980301814275,0.1365955995657916
170,0.599287534864202,0.00974221939295226,1.4351215318244002,0.5902798901481878,1.4188694726535305,0.08471188565236588,0.12791007278805233
171,0.4334337729535393,0.011794911522946237,1.035613879216033,0.41754630636703155,1.0056648814363045,0.08331457501476924,0.12587490202696683
172,0.5070011162425302,0.012255564281896945,1.2460181512426842,0.48894947473371353,1.2214918038231328,0.08471235000909677,0.13067416171115376
173,0.6156313829524787,0.009097913878017998,1.2738777582747394,0.6603060017722815,1.251534328366745,0.09593212715809128,0.14241729535749417
174,0.37950993096232777,0.013149976270381272,1.0722986898527893,0.36883265575436947,1.0520558489524108,0.07695648207755024,0.12677639750403896
175,0.44387316175848174,0.014762426398424892,1.1360624075175907,0.42603225408267414,1.1164306725945887,0.08931011461574162,0.1358297598297958
176,0.47928257254459117,0.013023137073003692,1.18752642315774,0.46422497741207913,1.1630658619767298,0.08846390088397955,0.1314346886520308
177,0.5362681473877509,0.012236403997681288,1.2839292832392482,0.6884718640966924,1.2848154512736274,0.11946312426687498,0.22374307978830957
178,0.651346294018238,0.007408829908763375,1.3741565697544738,0.7301741242626199,1.361919932818079,0.09337879676114719,0.1525739605200259
179,0.45829552253578393,0.013542993758166377,1.150324535152,0.44186556374985586,1.1290044429758068,0.0905154392225338,0.13379090184119782
180,0.4830952267850596,0.009169239393406622,1.1789135467324263,0.4795372308801617,1.1510314814170712,0.0853656718639527,0.12976458097459173
181,0.45500659250096626,0.012246150056295885,1.1236105667558254,0.4356236208885954,1.0998639147585103,0.08744073582825078,0.1316045105316178
182,0.43119697905848614,0.013210328931880216,1.0938249174645587,0.41595848043407657,1.0664127159368646,0.09377613970727294,0.1370813582535143
183,0.4807450330751019,0.00953727564177229,1.2710576541444785,0.45522701974819646,1.2528236667557544,0.06804717664799857,0.11663865551090064
184,0.48470387050422653,0.009591900692288014,1.0905539715683676,0.4887375318877985,1.066982145970586,0.0955985334872092,0.14405737638987048
185,0.44883913562276434,0.013967472562536994,1.2332772503123408,0.4411425116929535,1.231286417705912,0.12001267807561383,0.17262192989344954
186,0.4042075252289329,0.011071180257341913,1.0123452873386367,0.3809880277232938,0.9746582166009955,0.09106531853095591,0.1356528278323252
187,0.45241651667913674,0.01830157424186798,1.2811372296354255,0.43100734777190486,1.278050400966114,0.061309802678663296,0.13114809926106313
188,0.4519217173754701,0.011942485711034762,1.1289251388194916,0.43354458706983084,1.1040160198427775,0.08982040380716631,0.1344932465404204
189,0.4377345473969739,0.01327339128676194,1.1301862070255577,0.4107138160110704,1.1041176411811728,0.07451278039071674,0.12337923994147945
190,0.4181800978513111,0.01608763265582798,1.0816981899402915,0.4019315123821198,1.0525873881492125,0.08713313397969488,0.13268069354791362
191,0.23479501852774579,0.041251146036081716,1.056347809127158,0.4998637193993487,1.340016904077725,0.06596888580419055,0.08634173509902918
192,0.6232464394489202,0.01441008086205081,1.3003458272124846,0.6606990252777866,1.281876121643551,0.09252019628348711,0.14629440716030176
193,0.49161698714101437,0.016280800683715513,1.3248404807792868,0.5264593576717289,1.3219033798854678,0.062463933958153244,0.13654374149249104
194,0.4283370549513002,0.015658643276075787,1.1098821556215255,0.4110381300054462,1.0879905051395802,0.09038624329303103,0.13637308673048829
195,0.36674088274937827,0.01265070749099609,1.0260354964493366,0.35800896374955316,1.0038979152838643,0.07556234253580396,0.12402562190943035
196,0.4651657875156592,0.014698858753656717,1.2406213091803893,0.4371611749967727,1.2203886355852118,0.06988202610558139,0.11363788551041065
197,0.5381341285071028,0.017870675004142703,1.289486193965692,0.5799048475146942,1.2776698816441345,0.1232736795511595,0.1929251603010108
198,0.4290511677346175,0.01097863976323541,1.0439226992807014,0.4089507180988958,1.0133099512454193,0.08720713145269515,0.1302976024824987
199,0.4457836780328266,0.012029697749232782,1.0517742589888135,0.4405318126100331,1.0210299367660094,0.08547642412401517,0.13341526749544827
200,0.49581229735052906,0.01337937703227949,1.1500648818928587,0.4801885475446461,1.1228095162807474,0.08114200772246351,0.13325440596427238
