episode,target_err_mean,target_err_min,target_err_p95,hold_err_mean,hold_err_p95,attach_err_mean,attach_err_p95
1,0.3739796011550196,0.015386845097112807,1.0052978765607112,0.3690499256385732,0.980529620408506,0.0835586398266309,0.13643924272901317
2,0.7083417744302618,0.014017295982597947,1.441707465373546,0.7696891281063852,1.4252786756825695,0.09552668477849681,0.14135831258627335
3,0.4074778282378716,0.013113347370965802,1.0444299172615097,0.3920939471390011,1.014096209836825,0.09372164356450503,0.1364772879564229
4,0.4214022525485471,0.006103613812985908,1.18380478828968,0.45049308787180947,1.1627583928876437,0.09651261008642388,0.14346959809852033
5,0.47861760662493974,0.015109450524191543,1.2697807458604575,0.4689771074501355,1.2524205755247653,0.0842650226105065,0.13489928256721323
6,0.5209293894381818,0.010335749651880432,1.339531470672447,0.5409816547417797,1.339366760028522,0.08316352267070481,0.13679796514947692
7,0.45244375425380307,0.008589062144995743,1.057510440670787,0.456731279878855,1.0311275505312294,0.08690478602671345,0.13370705971735175
8,0.37832444615471417,0.014757584493615665,1.0230602495714742,0.36554304587883396,0.9878379077828826,0.0770552433423387,0.1373842386462618
9,0.6192492987496098,0.01527475723328067,1.4255148246830882,0.7735460789867207,1.4276490237264523,0.07956253691215663,0.1497542820065193
10,0.4925836785400024,0.007359447856446627,1.3071610815989796,0.5284906216952828,1.2951360232785218,0.06825269487774649,0.1304667619380361
11,0.39949045834813873,0.014949848854738091,1.0088944815787517,0.38317626947855316,0.9726916786156896,0.09091401222362917,0.1342944906970056
12,0.423870248315712,0.015731328951884876,1.0803937858363608,0.409339125772398,1.0555832574626154,0.09596909178851286,0.13928713938123696
13,0.4878256408596914,0.00916938834070951,1.0939292061703352,0.5004158115879986,1.0717846249276652,0.08721260444323947,0.1347434245052981
14,0.39303957574629156,0.011979222651324724,1.0777064855315215,0.3754752268812557,1.0516423495708307,0.08533362153818484,0.13764760367462753
15,0.5083881287149418,0.010906753678875766,1.2040995027174732,0.4908165189718003,1.1800685727143951,0.08265657014584515,0.1303151706943752
16,0.4403423697323745,0.012741389956569305,1.103385124404256,0.42484369530847826,1.0772737593326482,0.08983645100345791,0.13398565527629855
17,0.44594577148885656,0.015320167337418044,1.0462361201857884,0.4405718930888039,1.015371125108375,0.08046225044890867,0.13598182484731922
18,0.45507390835816514,0.013826386410189054,1.0735870529233345,0.446252799043324,1.0417248232447474,0.08121346632620484,0.134436007861067
19,0.4287029604016598,0.015018885669610106,1.020957640145908,0.4146562406951517,0.9935087270702393,0.08438945566990241,0.13190460919286592
20,0.4740881250446724,0.015012567878856102,1.1043519210536616,0.4588929690545696,1.0770791101187467,0.07828470002280533,0.13580888803442492
21,0.5110892799368892,0.006194669666893719,1.1423663451734474,0.5183685012721069,1.1189510813973547,0.09737733531475277,0.13841162784373845
22,0.4100819305207323,0.015351937403293669,1.1006972530324053,0.3956172814386441,1.0838843044121604,0.08808953880099399,0.1384584251254098
23,0.4681190118043187,0.013307753908246255,1.2278187949891606,0.5442828032666516,1.231813229548593,0.11856755434650272,0.24216493179934956
24,0.5208696508322836,0.005867605494148301,1.207933341794372,0.5218686957913204,1.1875363959172067,0.09615599662624844,0.1348849172339727
25,0.5163879112440662,0.010951943538090337,1.2161501816309523,0.49511954133183145,1.1918419887719705,0.07935517313061469,0.13355263584090352
26,0.5459027246559554,0.01750260281068565,1.3980952217109683,0.5830550929049844,1.395634030319027,0.06639511139029515,0.14750301186347095
27,0.5972609595614383,0.013398186278757565,1.4098159367491963,0.6483115074027149,1.4041838923758772,0.08139017267774637,0.14760659906126858
28,0.4122340167457522,0.012649707923659577,1.039917996871005,0.39529909779686756,1.0131848618739696,0.09673843942888839,0.14100568483770567
29,0.39816855623515474,0.0071560289824912715,1.0527556619824319,0.37622158903131625,1.0344267364039301,0.09493818842657424,0.13255238709492784
30,0.5528263255144288,0.01521996538796278,1.4229246882077922,0.5552331833534868,1.4164734392799048,0.08390980885073164,0.13717273330128468
31,0.4881250304183908,0.0118559191866871,1.1962242610773635,0.4694826052064921,1.1728819901338587,0.08762072788405947,0.13434005350746187
32,0.4760612863614021,0.012553092795368223,1.1140778370589015,0.46884534954986706,1.0887434315059137,0.08399083514748516,0.13297406031127398
33,0.47716520869804246,0.010642348278687085,1.112632334777731,0.47928554677430535,1.0883770394809815,0.08619492412205185,0.13369458937186202
34,0.49286584048737336,0.015520150276232679,1.2837297039577922,0.4799589377547368,1.265289150617651,0.0849490595669575,0.13615928625483195
35,0.4723731716952284,0.019104910502339163,1.244390234608372,0.5721196570806177,1.258348748252744,0.12689566061983062,0.2521526310712476
36,0.4692199259356519,0.012675252684211106,1.0870709186282004,0.4754413119088505,1.0625022429646855,0.08633282845659689,0.135947647828351
37,0.5270393231003213,0.009514617701680297,1.1775543321084383,0.5291036213110916,1.1538781360688786,0.09222764844421459,0.127194301307666
38,0.4878500848036188,0.012408723110750855,1.2935846769419739,0.5084141872273106,1.272110087820742,0.08358082008336067,0.13284169704474094
39,0.4911428718545996,0.01449692326503642,1.2694513589144263,0.4808456099134536,1.2492395098137716,0.0844039812573891,0.13557966628483992
40,0.41353977422969124,0.01432684626612542,1.0595479108210863,0.4000268695406456,1.0289212168961954,0.09456314057210208,0.1375208350170472
41,0.4439846186237504,0.013144242205387697,1.052797765944149,0.4357342240985001,1.0196799664131482,0.07989216816506585,0.13426243413439914
42,0.3838469672419815,0.010952908429302466,0.9975201653961145,0.3620384954851125,0.9746238691650557,0.09322284870325404,0.13630652375726554
43,0.44696044828878245,0.014505347861445224,1.2357186869431287,0.43715646986102075,1.2188564687193122,0.08635211878637326,0.13710643778663897
44,0.49488107864185915,0.0036064180456453847,1.3632468807636562,0.5571053884006758,1.3696631566782147,0.056328712835196124,0.12753597140645767
45,0.4599533129231858,0.015940179508082745,1.17602181209807,0.44708730292309523,1.1523356844603883,0.08920735720588105,0.13364746178885664
46,0.49147052172157935,0.006497562804360446,1.3231610590949907,0.482435775815688,1.3078176771371892,0.0954814870913157,0.13621615229252498
47,0.5000846921723078,0.011078216640946917,1.2384354129624064,0.49571872436095915,1.2166931375387045,0.08033982884289709,0.1250990635953331
48,0.4795305566533251,0.01907629667092924,1.3652596276614022,0.5407271289401834,1.376038253382429,0.05646373176840702,0.1316364362590115
49,0.5122975618966065,0.012752258655282086,1.343483114162942,0.5245074146767794,1.3369239405384505,0.07791398653471204,0.13379382794987188
50,0.4567660584131222,0.011984730790216778,1.0785275995585129,0.4439867955385448,1.0511828165640278,0.08394893039490472,0.13145015171446436
51,0.4439907454803934,0.013973287213765437,1.066803548644215,0.4277970242405892,1.0381607723745465,0.0857054157321049,0.1329598860844075
52,0.5225222452552708,0.005039460054799978,1.179081824478262,0.5271689601697468,1.1610945820908802,0.093900606871216,0.13153005681772845
53,0.5702731604569274,0.016288652941340513,1.4369652712126937,0.573120165800148,1.4249717856469442,0.09059113872472023,0.13649302075483513
54,0.4962462020254527,0.018553338816293837,1.3031407651197708,0.5081087892392793,1.30384127563443,0.06454966147373421,0.1401501740310383
55,0.5118444738986909,0.011200382382369794,1.2211533084556199,0.49238850344497925,1.2000914635258153,0.08084955885941367,0.1304247011791149
56,0.43226711153225145,0.014598961453357756,1.1288420901403042,0.4158092258302113,1.106535106015638,0.08891418449819546,0.13508860766337014
57,0.47048744134696063,0.01513943188953544,1.3462122546567656,0.500717297510498,1.3623972265845028,0.06104993488183808,0.1415483556362252
58,0.3817900096851202,0.01599729559918279,0.9886286145287168,0.37060989385008813,0.9697659541226289,0.09321525852991858,0.14033732519798614
59,0.43042658696446556,0.014812180462761452,1.134342552297904,0.4163483604742637,1.1079455504773192,0.08712262485849713,0.13585127665928207
60,0.4074774235929195,0.01671090452626418,1.0878716507514967,0.3952226441453549,1.0646274896496055,0.0869771634860302,0.13620853818881903
61,0.386232962565982,0.006609324362983714,1.037887249247011,0.3666503708624976,1.0065266398070685,0.10490119437352714,0.14705081725930677
62,0.5853434610782895,0.012310153869081034,1.3831021110282182,0.6401168300717764,1.375650507003611,0.09975462160041938,0.14974733202187399
63,0.49035751187767124,0.010182893220519131,1.1981414973179079,0.47457266650795826,1.1747776814459396,0.0844432684679301,0.12996746798097525
64,0.4491202577177034,0.01242016791796221,1.0742229007892727,0.43287016577294973,1.045617114062348,0.08496523845164365,0.12997371196207813
65,0.4478827152099266,0.014443993016099691,1.180112122440507,0.4366753892045972,1.1549947559053164,0.08909151018381904,0.13739069502453372
66,0.48795497941155686,0.008615110122966325,1.2981445355916046,0.47138340268212897,1.2763812453676897,0.0945193223590975,0.1341142976218395
67,0.3879703774918773,0.013774634890036734,1.026694563941694,0.375508893979769,0.9976267194285715,0.09425019257743841,0.14439345234583484
68,0.4970466709732372,0.014584336086768524,1.2953757309890794,0.4845921527245463,1.2774451281598471,0.08320578029254083,0.134941727879603
69,0.4729189555285474,0.013073231954111598,1.1767621417656784,0.4565443406871774,1.1544679743505053,0.08837963623779098,0.13393154718656627
70,0.5760092907583436,0.0033133190385901154,1.3236060581122522,0.5604101039724155,1.3029593541730937,0.08279626502418302,0.12561975376221224
71,0.23272950861835678,0.04472328429708624,1.0240643943834318,0.4873547677131809,1.303351486707852,0.06387435328405339,0.07410943243271494
72,0.46618669049913913,0.010339097016347498,1.1430623109049198,0.44943422098847646,1.1185558545218175,0.08692090238553153,0.13004563696752836
73,0.5096133591909894,0.014696942443499582,1.1720656653851307,0.49444275370105384,1.1434624858548375,0.08117223895834509,0.13828205193463694
74,0.566632163053706,0.01274852064223414,1.3662522970334945,0.5538019844059666,1.3452696930332888,0.08843829551635442,0.12841714961357503
75,0.43266379149823325,0.014843636664713814,1.1217909729850768,0.4108951157407568,1.1037273560197034,0.09064304397814016,0.1345239364745603
76,0.4302009480359345,0.009296073368975276,1.0154735778159163,0.4297356126888341,0.986169029446058,0.08506325812988906,0.1342186277647873
77,0.6647236828376543,0.013826370162623964,1.3639748113396049,0.7195704555520152,1.343376439802126,0.0908722193453262,0.14142190100948349
78,0.41508664890280295,0.01281955400277456,1.053494599115814,0.3974391247872471,1.0216417634383639,0.08682976755256161,0.13283763721642974
79,0.5298615210927008,0.0088861659949059,1.361061620962921,0.5742282070294948,1.3718764203430271,0.1255304321409595,0.2286988816882871
80,0.5828595503707059,0.003825346351058609,1.3732286910451348,0.5731956467301885,1.3512418902093646,0.08365226663021683,0.12250246716063683
81,0.48205233001158243,0.015147463983151819,1.234473039597737,0.4691730542315725,1.2184674536617177,0.08722432630367673,0.13536331432526907
82,0.3817586771319676,0.010946392825727656,1.0271042491650708,0.3623845322815441,0.9938153763897336,0.09920985820090857,0.1386334518410697
83,0.4824491352371951,0.010803100474004844,1.1763463167782346,0.46467010657191066,1.1544269595556171,0.08914873212030619,0.13628134425660354
84,0.4840320637020186,0.013645985965731362,1.311112781964413,0.4904007579350791,1.2939540848227664,0.07560815147506204,0.1268200712154635
85,0.3782082337149994,0.01630444996300377,0.9932505148984752,0.36984777397005436,0.9680620444052987,0.09086383349468687,0.1369514800898586
86,0.4390149141685226,0.008259651175771779,1.0091496637757844,0.44649225935715037,0.9798314368853609,0.0885563816911284,0.1347341695869037
87,0.5290850693753346,0.016674227464259887,1.3145190975072458,0.5120452797960452,1.2977353337871191,0.0850741263631383,0.13521719936296353
88,0.5445664092734946,0.016750900351005012,1.3207270204455186,0.5261001029955518,1.3045821009428162,0.08632005062463145,0.13124473878488016
89,0.6187256640274819,0.014160349861120197,1.4580442834709586,0.6428425066870364,1.4469681002318455,0.09509210346526047,0.14375334647491267
90,0.48078499442951816,0.01430728512084712,1.3054774292394116,0.4696717000518545,1.2888666730342533,0.08278033717393221,0.13784067425208926
91,0.46952609984190746,0.018065552659645198,1.3123218338109501,0.45086848579266725,1.3112477380214034,0.0637148921969712,0.13729503799540155
92,0.4287057532046028,0.01234681574688102,1.0779795684713092,0.41195436399467966,1.0533751131274436,0.08971212423704279,0.13414598769741135
93,0.4216956431951618,0.010569566759585492,1.0458622582333552,0.402394053295642,1.0193979341638422,0.09173775328846548,0.13515999828300612
94,0.6267535014681931,0.011336061470725224,1.4548875937325725,0.644705630092068,1.4370296838321381,0.09362458710547548,0.14450352456948248
95,0.471968293094094,0.01422068317468301,1.360583134320355,0.5562031940280145,1.4076393162937804,0.08963834993272664,0.1574901573488827
96,0.4780352583171546,0.016810012257733282,1.2807291314227107,0.47099110727420346,1.278613439541273,0.05888012629654723,0.13441410058020414
97,0.4423029441971955,0.015954089891095664,1.1915837974289996,0.4253688032883755,1.1718138913312248,0.08452800630723403,0.13984786009601205
