episode,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95
84,-0.9381486390962979,0.28918803748794386,0.35292150492920626,0.019711221843579863,0.005,1664536766,80277820,3.4776477472814737,9.477647747281473,4739,9.477999999999835,1,423,0.846,0.08925933741295632,0.16838457088495365,0.015454554033409689,0.9203597053349606,1380,0.4660353787710816,1.2784892000037105,3359,0.03610946975580889,0.037499599591160365
85,-0.5026428222547077,0.4601047054177173,0.4298189801353788,0.015532720454091875,0.005,1576622678,876026473,2.239890679953666,8.239890679953666,4120,8.239999999999421,1,72,0.14400000000000002,0.017475728155339806,0.09927649032493263,0.008823349408490682,0.6331169150932411,765,0.36957402523765287,0.9679519977193167,3355,0.02099655380918347,0.037659306345718215
86,-0.510825458557559,0.6073492756952231,0.12244483501555835,0.014952883541033548,0.005,1845391893,847180694,9.132069426290641,15.132069426290641,7567,15.134000000001723,1,37,0.074,0.004889652438218581,0.07677098869473652,0.004527948748839182,0.5608283602114316,865,0.44300730704735347,0.9789046233366383,6702,0.02080686522054346,0.02298247513598345
87,-0.9412990095146423,0.35918789626828607,0.31066618471564805,0.018911883128071395,0.005,1336472191,920957001,4.186123143634898,10.186123143634898,5094,10.188000000000072,1,109,0.218,0.021397722811150374,0.1709804947667152,0.01540657479176716,0.9279225037140851,1190,0.5281068310244403,1.300962068778573,3904,0.042335482018147075,0.04787653569892216
88,-0.9467446628444083,0.31227287135580917,0.31470978297994656,0.00698893893474894,0.005,731102876,774371425,4.000566878724715,10.000566878724715,5001,10.00200000000001,1,0,0.0,0.0,0.17017668293082483,0.0130747777463017,0.9349259279527701,1190,0.5253646305350294,1.305476784809462,3811,0.038428433556415044,0.0416616862808175
89,-1.0961468912415808,0.6812853128829591,0.35324497103648844,0.00624995412776742,0.005,145019313,36142728,5.0317268464125995,11.0317268464126,5516,11.032000000000354,1,3023,6.046,0.5480420594633792,0.18134210642920467,0.016006976676400587,1.0732863179502088,1140,0.6060191616167517,1.4422191680762115,4376,0.05635422308427927,0.06568317964212228
90,-0.9413285278838259,0.6662058474745368,0.4914645603698199,0.01293287560330951,0.005,341608907,1894668149,3.270905991977767,9.270905991977767,4636,9.271999999999766,1,0,0.0,0.0,0.15616938012542306,0.007808754891022431,0.8779437703852477,1570,0.34275971045426995,1.2395658355828811,3066,0.022107865392500817,0.03419592824453273
91,-1.0327352734967665,0.3384694206098706,0.13381463858960563,0.010774422706583275,0.005,1466093248,1708185629,10.24704552924114,16.24704552924114,8124,16.248000000001873,1,20,0.04,0.002461841457410143,0.15789963899736886,0.017773555180752364,0.9750118930912198,1945,0.46957864539871935,1.3250069605010688,6179,0.04003815498025727,0.09138375367877734
92,-0.6226791121354112,0.6416057012564695,0.346365440484675,0.008372854353992477,0.005,1224564349,737009748,3.6501471152051015,9.650147115205101,4826,9.651999999999893,1,9,0.018000000000000002,0.0018648984666390386,0.1079917870845518,0.007541151125732625,0.6651589788350962,900,0.4099666994499103,1.0520467209949274,3926,0.022390592956084306,0.03168721912920327
93,-0.5754957893614697,0.24598863368230323,0.31455124020955105,0.005179054504269893,0.005,870316987,1318258171,2.6116076429916726,8.611607642991672,4306,8.611999999999545,1,0,0.0,0.0,0.11250077279770795,0.010785654001401104,0.6948491383226679,880,0.4012379795816442,1.0187631385782363,3426,0.019904006301250193,0.030228392542571064
94,-1.0893091276571367,0.27312213937597096,0.27521455649583726,0.01667413361899753,0.005,208161991,1026981207,4.950433161603917,10.950433161603918,5476,10.952000000000327,1,85,0.17,0.01552227903579255,0.17773948438504558,0.015470714199700045,1.0998681497145366,1145,0.6438967394037346,1.4369392890890418,4331,0.04087251118900747,0.11049440680766182
95,-1.0905898431861931,0.3217189188430676,0.1455486696095903,0.006942119787816723,0.005,1010099154,2120210865,9.703343670660407,15.703343670660407,7852,15.704000000001914,1,15,0.03,0.0019103413143148242,0.1700062625049398,0.018723308985792487,1.0297290769335044,1920,0.5035608439314108,1.3779221711525904,5932,0.0392881035221148,0.09619361325621237
96,-0.9452217603734482,0.5504743901350282,0.1386308325048511,0.01449496605682907,0.005,424211348,1119601739,10.789058418560227,16.789058418560227,8395,16.790000000001573,1,143,0.28600000000000003,0.01703394877903514,0.1294346121776882,0.004335898292085037,0.8706478516643064,1550,0.48606319791060865,1.2951066205764605,6845,0.03342171795243063,0.09444297449759756
97,-0.7874373784044233,0.34783381000595404,0.46719091827236514,0.01662925834158308,0.005,965011045,478153363,2.429994128756869,8.429994128756869,4215,8.429999999999485,1,67,0.134,0.01589561091340451,0.1351377206984073,0.010293112495038965,0.8072238004064194,1020,0.42610201446845264,1.1721600268512768,3195,0.020016442471017984,0.02866440959426245
98,-0.6626591462983258,0.6382153818370431,0.3750678031425153,0.019538372187504965,0.005,302628457,126725054,3.4683716310383295,9.46837163103833,4735,9.469999999999832,1,49,0.098,0.010348468848996832,0.11252583284053146,0.006088351262965009,0.6910572348798197,920,0.4149578969549661,1.073248786614911,3815,0.022668913233158765,0.032698048051647534
99,-0.6081403075308562,0.7708453245322247,0.48928474998946614,0.017099199503313397,0.005,1453699049,1277808711,2.818370349970583,8.818370349970582,4410,8.819999999999615,1,15,0.03,0.003401360544217687,0.10708498207126955,0.006428339152335925,0.6581314441791136,900,0.36661156798320665,1.0267566162164252,3510,0.022020117895176817,0.038450353477406524
100,-0.8405784327734445,0.34144730556310987,0.25004601314102987,0.018870658544813755,0.005,461821169,380907756,4.727232894010885,10.727232894010886,5364,10.728000000000252,1,0,0.0,0.0,0.14161086990958463,0.011694099516675174,0.8472673970685684,1255,0.47641833987123244,1.21933516410759,4109,0.020801764496543283,0.027506107737963838
101,-0.6382648779615786,0.5492712732024387,0.46048118607887645,0.009327389935562456,0.005,1933228714,408002213,2.5789026502390104,8.57890265023901,4290,8.579999999999535,1,77,0.154,0.017948717948717947,0.11278326680048409,0.001043083520969337,0.6940533994735479,895,0.38891882444142883,1.056081479811211,3395,0.020944295730568142,0.038653864724058545
102,-0.5895424010104375,0.795807825077196,0.303438369486994,0.005398052157598625,0.005,1344102647,1629927153,4.565507745212863,10.565507745212862,5283,10.566000000000198,1,0,0.0,0.0,0.10024393333436533,0.01047013818167824,0.6162827321729641,895,0.4069599732031658,1.0319820038779035,4388,0.023083986922484152,0.029692844982387875
103,-0.9792839952297874,0.2517239393575296,0.17410799786389963,0.0064155104948155385,0.005,1041848106,1721121136,7.0703698261443275,13.070369826144328,6536,13.072000000001035,1,62,0.124,0.009485924112607099,0.14823649639366995,0.007934375870659099,1.018060407619938,1325,0.5512001119702996,1.3325440434379363,5211,0.030734774469080843,0.07434553908999553
104,-0.87109080268231,0.5487918246734333,0.1138833200279851,0.010990190537475367,0.005,1037446829,535744305,12.467871739310276,18.467871739310276,9234,18.468000000000643,1,52,0.10400000000000001,0.005631362356508555,0.11675604617542376,0.006502968288900796,0.7828392026127211,1515,0.4881724138059677,1.2344467049507475,7719,0.031873576516287104,0.08625626074474317
105,-0.9029667915979565,0.65275808074946,0.10683085510766827,0.015275870836443203,0.005,1206539690,148846784,14.562505100043397,20.562505100043396,10282,20.56399999999948,1,85,0.17,0.00826687414899825,0.11295554193196948,0.006532507000610698,0.7755083270447592,1525,0.5010888046843396,1.2553117057785148,8757,0.034772257644932414,0.09216759770314599
106,-0.8960853832487242,0.7373601254157012,0.3969860195309951,0.017014703853790517,0.005,595477333,441783866,4.114617211442864,10.114617211442864,5058,10.116000000000048,1,56,0.112,0.011071569790431,0.13945605419308696,0.009606156357087042,0.8487348422554333,1120,0.4819154585322658,1.2557648990523005,3938,0.02324387491228687,0.03313793736644176
107,-0.5082813487771174,0.4108873416183356,0.2870450788618004,0.008627370852670197,0.005,794775030,800809293,3.2021754006031657,9.202175400603165,4602,9.203999999999743,1,0,0.0,0.0,0.10072246486363916,0.010432480753757224,0.6321540986013285,835,0.3867112034979668,0.9692754014125146,3767,0.021117700490459905,0.029140005146492457
108,-0.7254078614123431,0.5677769477943334,0.2875617521253282,0.007728103237576117,0.005,749499233,1930254812,4.497068193697286,10.497068193697286,5249,10.498000000000175,1,0,0.0,0.0,0.11959992281938225,0.010267330496181013,0.7250221903239386,1020,0.4563568539063084,1.1334487035972092,4229,0.02204179451957752,0.029129147343739243
109,-0.7238990966063575,0.32805552769568863,0.36733832518019816,0.011603558646501737,0.005,855917685,119332392,2.863721403929222,8.863721403929222,4432,8.86399999999963,1,28,0.056,0.00631768953068592,0.12711847026960998,0.007716193686504482,0.7708446124789805,970,0.4386429871187713,1.1265078389578298,3462,0.020563879263612608,0.03273018553443618
110,-0.706769543041081,0.2507051578241336,0.33339574790247367,0.01098908855109908,0.005,1403831546,707226127,2.8718863599463154,8.871886359946316,4436,8.871999999999632,1,0,0.0,0.0,0.12709846096785388,0.010535301511758311,0.7666199667447144,970,0.44063185471172767,1.1137396452074553,3466,0.02025606833980081,0.03183707836032872
111,-0.789591331635012,0.349457081420415,0.3349995712623735,0.015809774059087674,0.005,1216414919,1891458855,3.4001488681408434,9.400148868140842,4701,9.40199999999981,1,0,0.0,0.0,0.13547416594729494,0.009608783143053868,0.8011098162445404,1060,0.4612946163725043,1.1762078422711328,3641,0.020940699381380053,0.03088112106198516
112,-0.6095237674660462,0.4741291188953143,0.35756315945208994,0.01690252044691659,0.005,1504587869,1142108091,3.0306614585850804,9.03066145858508,4516,9.031999999999686,1,30,0.06,0.006643046944198406,0.11086915516251525,0.006102825946066752,0.6824575531184882,885,0.40547672249120587,1.0436815205746663,3631,0.021618707484512594,0.03255210854708682
113,-0.8060653123852348,0.5950939215934057,0.2523715426998674,0.015524181397919536,0.005,1546202538,1210779288,5.551970000218954,11.551970000218954,5776,11.552000000000527,1,54,0.108,0.009349030470914127,0.12741939489891424,0.011485559856902236,0.8077054004856216,1175,0.47684775893583176,1.1886975440614174,4601,0.022129473006622304,0.02772317060519427
114,-0.8854848120349236,0.5595112514220435,0.30370360294781507,0.007334507733473062,0.005,103273354,1368403668,4.7579154459529365,10.757915445952936,5379,10.758000000000262,1,3338,6.676,0.6205614426473323,0.1594741664946464,0.014608634488647177,0.8668350175571858,1245,0.4757366822466781,1.2455006052469457,4134,0.05355580182847953,0.06157464083239839
115,-1.0408556258063237,0.7040693542368766,0.4715893563038265,0.009169539055290936,0.005,671925102,1367256036,3.7000940685332466,9.700094068533247,4851,9.70199999999991,0,2982,5.964,0.6147186147186147,0.1946709720580275,0.023497791159283174,0.9743479343342927,1235,0.5123333420943572,1.3690104643814414,3616,0.06454618694536765,0.06726114025729882
116,-1.017245684079811,0.6386546614675477,0.4745446903388282,0.011087983819656387,0.005,905623911,172067155,3.4894507920108313,9.489450792010832,4745,9.489999999999839,1,2981,5.962,0.6282402528977872,0.2000272672961922,0.014919476136462023,0.953035287457159,1325,0.49340969545149466,1.3284032320076138,3420,0.06368060188888601,0.06682157074049584
117,-0.8621913130649744,0.25235711210587264,0.3857518904639342,0.005055767018575817,0.005,2011376982,1712288176,2.889288303501008,8.889288303501008,4445,8.889999999999638,1,26,0.052000000000000005,0.005849268841394826,0.14879066099274108,0.00685146450901461,0.8701175916253827,1090,0.47857130040026774,1.2308589679995736,3355,0.020150741773159394,0.03312951374844794
118,-0.946956315776389,0.7106070523741581,0.49069055776525616,0.010575680214069298,0.005,361145366,593164367,3.37802173267723,9.37802173267723,4690,9.379999999999802,1,22,0.044,0.004690831556503198,0.15010444474513934,0.00456908740888475,0.8811649072539249,1120,0.4891866139606545,1.2938152676471844,3570,0.022767927908113005,0.03843128297877127
119,-0.9478678781357217,0.5404014472583064,0.36949152291694987,0.01964671035051701,0.005,1127971943,348187222,4.02788489880604,10.02788489880604,5014,10.028000000000018,1,3107,6.214,0.6196649381731153,0.18003801121522225,0.011201986350128023,0.9106118452745471,1255,0.48845074317106324,1.2930264453462783,3759,0.05548367292501966,0.06241752082909176
120,-0.5411407143964374,0.36371935237019537,0.24838290157881893,0.01688372307136992,0.005,1594125029,1255128850,3.6430046553727653,9.643004655372765,4822,9.64399999999989,1,0,0.0,0.0,0.10310160119773364,0.01179287130889677,0.6400878834430854,870,0.40573776855025195,0.9928700076731509,3952,0.020802696695037173,0.027391916017521847
121,-0.8159923751623243,0.7705347352321761,0.2396282492167368,0.012393571327365044,0.005,1149165464,961793598,6.620784968301182,12.620784968301182,6311,12.622000000000885,1,0,0.0,0.0,0.12240735209990482,0.0118720891203507,0.8217518504608443,1245,0.4670663762262413,1.2016030002082616,5066,0.022793387261503636,0.02737485843242802
122,-0.7008433798532812,0.5169404417187484,0.3134062186343738,0.006936694265026742,0.005,1816574347,2124166930,3.885640262271635,9.885640262271636,4943,9.88599999999997,1,0,0.0,0.0,0.11872735243567074,0.009144832690030802,0.7229406683872812,980,0.4419119494594423,1.1138810926384086,3963,0.021806041238285494,0.029937259899181657
123,-0.5044590647351939,0.6440988039296247,0.39175526360162005,0.005613344236712274,0.005,82902668,179800675,2.9318249820193834,8.931824982019384,4466,8.931999999999652,1,57,0.114,0.012763098969995522,0.0965145755469867,0.004986250757230041,0.6156423788139672,775,0.37614462293589124,0.9653262743932338,3691,0.02234593352915232,0.03419193615502423
124,-0.8136754313479302,0.584357818129722,0.33585363160376935,0.012335494497918618,0.005,486800321,217646562,4.162626566822455,10.162626566822455,5082,10.164000000000064,1,71,0.14200000000000002,0.013970877607241243,0.1319795280520622,0.010011106725019198,0.7931203178069521,1085,0.46931183794424036,1.1919065233032968,3997,0.022278365831997403,0.0311946563549096
125,-1.080428563681125,0.29524720387852904,0.1559356707478275,0.006688950119450956,0.005,1711451939,798280701,8.82207233894763,14.82207233894763,7412,14.82400000000162,1,137,0.274,0.018483540205072854,0.16313183319594876,0.018219980341018703,1.0598721803559366,1555,0.5729636086511627,1.4067901296833125,5857,0.037926748067513984,0.09679723427190612
126,-0.8829714323468765,0.27008385146682196,0.11019096474820325,0.019811702935329224,0.005,884558558,1983116204,10.464154537974494,16.464154537974494,8233,16.466000000001753,1,289,0.578,0.03510263573424025,0.13266042723940605,0.016412326914513276,0.8598200251320831,1460,0.5175391373564473,1.2436431055734183,6773,0.03654435989591419,0.08503347537827835
127,-0.8422692408489911,0.570151374019428,0.298512381555873,0.018167073099716165,0.005,1630881734,230752028,4.731531092635949,10.731531092635949,5366,10.732000000000253,1,66,0.132,0.012299664554603056,0.13528371634835884,0.010642828391535396,0.8249846961860271,1185,0.47025232852455306,1.217799080553009,4181,0.022155911423444166,0.02960445922289576
128,-0.6942859842290714,0.3581615221330713,0.4385018990135131,0.005690411567326836,0.005,1577297597,1557464992,2.4000979442273978,8.400097944227397,4201,8.401999999999475,1,72,0.14400000000000002,0.01713877648179005,0.12330959392429458,0.0043819927716030466,0.7460473836486282,950,0.4047054684542654,1.0965247725032192,3251,0.02035802984431534,0.03588394253099664
129,-1.0776977460520276,0.7658766234602776,0.35419258756484606,0.015136003672063674,0.005,739729705,282490078,5.20500550897266,11.205005508972661,5603,11.206000000000412,1,3014,6.0280000000000005,0.5379261110119579,0.17576564173399903,0.016895626524003487,1.0456788002669772,1085,0.6082243150440607,1.4222676309461886,4518,0.057483157928870286,0.06767156924510387
130,-0.8385328160380073,0.6694481178798789,0.31601328337646173,0.009535013105404,0.005,1293025164,638404735,4.771890971815422,10.771890971815422,5386,10.772000000000267,1,0,0.0,0.0,0.13194277511103616,0.007882862503570771,0.8106365370035307,1135,0.476797981934921,1.2145894062547808,4251,0.02257928277048526,0.030306776700860346
131,-1.099449294888755,0.47445506402404136,0.32094839970681166,0.01334909112543671,0.005,984148784,1686554862,4.903917141666909,10.90391714166691,5452,10.90400000000031,1,220,0.44,0.04035216434336023,0.1706070490437508,0.010656950018794038,1.0963224645442127,1045,0.6604500839628488,1.4476758258736255,4407,0.04142731408114699,0.18313976031032947
132,-0.7180706116509542,0.49295004497036404,0.4796268994043934,0.017872017945916842,0.005,893896860,1453262810,2.524922305494497,8.524922305494497,4263,8.525999999999517,1,0,0.0,0.0,0.1365539972065955,0.01048716261435247,0.7556679031552407,1315,0.30492312232771457,1.0838339665954355,2948,0.02707173209920679,0.14675517501815308
133,-0.5134645427322402,0.7313578075332219,0.3728433862503996,0.018043120398124484,0.005,1236855239,1722692492,3.3387271872631428,9.338727187263142,4670,9.339999999999788,1,59,0.11800000000000001,0.012633832976445396,0.09623243223266217,0.008059696287651467,0.6031638157238497,800,0.37698512065443907,0.9748457030033258,3870,0.02289038976574205,0.03290715718065625
134,-0.5270761094094661,0.3627989485381432,0.43912372155847745,0.009462339937468096,0.005,1015823116,550123243,2.0264791316428714,8.026479131642871,4014,8.02799999999935,1,55,0.11,0.013702042850024913,0.10336731107702733,0.007749621929176271,0.6608081200037765,790,0.370903438248558,0.98442267896621,3224,0.019910169646206486,0.029868657535626408
135,-0.5959334920381506,0.6601981780069955,0.3309004214033351,0.01961318576577421,0.005,196798486,982583796,3.796101753868863,9.796101753868863,4899,9.797999999999941,1,14,0.028,0.0028577260665441926,0.10456651845135004,0.008374018987850196,0.6454942145559824,880,0.4077093302982119,1.0287675938358745,4019,0.02253382957255909,0.031571473685684824
136,-0.8346426693372058,0.2794699810987444,0.4129838965678927,0.005958720077639954,0.005,1164950522,1236840324,2.697714510649921,8.69771451064992,4349,8.697999999999574,1,59,0.11800000000000001,0.013566337088985974,0.14353557634526493,0.010054088304192865,0.8508765251381858,1050,0.46300514397173476,1.2124294039305508,3299,0.020342190878317026,0.03626052529144155
137,-1.0573856210840684,0.7415942194298646,0.2898914298951559,0.008777883752169856,0.005,1382888598,988059607,6.205702049089772,12.205702049089773,6103,12.206000000000746,1,148,0.296,0.02425036867114534,0.1488555064457204,0.010080557147461939,1.0453846270670337,1050,0.6465987537488098,1.4197450079661345,5053,0.03397686865332375,0.13630154330998248
138,-0.9467491243503341,0.6970438993748012,0.3738404819199389,0.019294830726460356,0.005,625076195,1149903543,4.3970439351112525,10.397043935111252,5199,10.398000000000142,1,3027,6.054,0.5822273514137334,0.18542229183601222,0.01246887917517037,0.9022572604868807,1370,0.47280701391305313,1.2818624939266492,3829,0.060851806284272204,0.06660735942499099
139,-1.0934477238575069,0.31663458072728445,0.2807315971066394,0.019001859406316716,0.005,1361907478,903701990,5.022884203694227,11.022884203694227,5512,11.02400000000035,1,158,0.316,0.028664731494920173,0.17797200460380197,0.015054441316547984,1.1054792321269373,1140,0.6428526319366341,1.4400281111144764,4372,0.043401227029065174,0.12557378759767404
140,-0.6737814809871712,0.6608202468451798,0.1632359542027928,0.0103783651765725,0.005,52115638,695683443,8.175905451407697,14.175905451407697,7088,14.176000000001403,1,0,0.0,0.0,0.0984242506445691,0.006272578909060375,0.7082210831891579,1065,0.46786145332147044,1.0956379560398946,6023,0.02165328566563713,0.024664121272660443
141,-0.5027551749181378,0.25127048736738095,0.47143049368288426,0.00972199734132421,0.005,1651579426,318040121,1.5994418528062528,7.599441852806253,3800,7.599999999999385,1,0,0.0,0.0,0.10386530524270636,0.00718573191033997,0.6573896847889918,840,0.33047302449109783,0.9584500895218395,2960,0.018621857664925013,0.01773947936042378
142,-1.049896010766769,0.5335715963182941,0.3688534082204403,0.007000869808633181,0.005,2032359130,1690018861,4.292945576196831,10.292945576196832,5147,10.294000000000107,1,3043,6.086,0.5912181853506897,0.1786212721599753,0.01719732487176222,1.018260154936313,1080,0.5878729265870258,1.4004012568938276,4067,0.05315144242251138,0.060469221370459875
143,-0.6653363272606339,0.7996498129784877,0.3880226511988799,0.011247689258624193,0.005,1174055079,441045681,3.7755170625032584,9.775517062503258,4888,9.775999999999934,1,68,0.136,0.013911620294599018,0.11025709700018603,0.00862663940437161,0.6749909934116437,915,0.41614220085022624,1.0820605910217096,3973,0.023494769694059087,0.032884692401023374
144,-0.9485019941546992,0.6429169020442148,0.36812572935562293,0.010713041499169348,0.005,258961276,457413596,4.3230308812822615,10.32303088128226,5162,10.324000000000117,0,2989,5.978,0.5790391321193336,0.1988293026496182,0.029340779909933907,0.9110413229069463,1565,0.4555372492627312,1.2590387827235112,3597,0.06340060637530927,0.06554693359053759
145,-0.6457996034420557,0.32279165014482986,0.10395719487997397,0.01946515395685476,0.005,738255975,661278999,9.317212288242228,15.317212288242228,7659,15.318000000001785,1,0,0.0,0.0,0.09303833468542547,0.013191416327401635,0.7045217805581434,1030,0.5059046130125588,1.0894826576750967,6629,0.01956577641744455,0.021772762863598583
146,-0.6231853351579733,0.39509379541042433,0.2632923747566978,0.01550542118436973,0.005,486996128,2057990707,3.867484318561694,9.867484318561694,4934,9.867999999999965,1,0,0.0,0.0,0.11069166005568941,0.00971642496300925,0.6807902957993962,925,0.4291277134583559,1.0579392856319336,4009,0.02103910659630626,0.02788422877046613
147,-0.8081635757586623,0.213887174599991,0.2994053735652713,0.016654963625602988,0.005,680708653,1067741616,3.4136018942754314,9.41360189427543,4707,9.413999999999813,1,0,0.0,0.0,0.14312899723609332,0.00984379900384936,0.8331684713138835,1105,0.47952602658671784,1.1951083279533445,3602,0.019875603125766854,0.02969778337875191
148,-0.5251726662580838,0.3117290910854775,0.26003520808340863,0.006821132302609912,0.005,1733727708,1168810781,3.2184170886394643,9.218417088639464,4610,9.219999999999748,1,0,0.0,0.0,0.10389036209134384,0.011243489784222821,0.6456648289974811,855,0.3984216638646694,0.9846460296294111,3755,0.020407785548404545,0.027792328335182175
149,-0.7515968091145966,0.46555532692919693,0.1673712081922043,0.010894026627306496,0.005,1840670450,1150685803,7.27217153529806,13.27217153529806,6637,13.274000000001102,1,0,0.0,0.0,0.1143628240522445,0.007191558698683623,0.7872791521092386,1120,0.5173471098094437,1.1543567038625806,5517,0.020821942048406556,0.024722047666021308
150,-0.7762871948502158,0.7636538889259357,0.2512053923671048,0.0069506045902595496,0.005,794643349,119517761,6.130207115640746,12.130207115640747,6066,12.13200000000072,1,33,0.066,0.005440158259149357,0.11842118702921234,0.011275333325691389,0.7725033248214064,1130,0.47172036113918087,1.1691871055635854,4936,0.02271845606243125,0.02779615336464333
151,-0.9009393117992691,0.4709485461730067,0.35308400720309097,0.017551272809840694,0.005,1467027635,1588099070,3.8854432089391615,9.885443208939162,4943,9.88599999999997,1,76,0.152,0.015375278171151122,0.13996729824845464,0.0050534987468805245,0.8725538585739271,1065,0.5178418863234077,1.2731739254751664,3878,0.021468025459787883,0.031495678658660126
152,-0.821067709423742,0.7168472829253862,0.3866275255557654,0.007063255231972114,0.005,2084641166,120420752,3.9777690171914735,9.977769017191473,4989,9.978000000000002,1,53,0.106,0.01062337141711766,0.13038413547766683,0.008323190477902732,0.7855172518783677,1050,0.4654202163938528,1.2005342539885,3939,0.023020273834589548,0.03342889701091341
153,-0.8976140140345676,0.6597055446868818,0.4307638807268047,0.01956792759609079,0.005,511161523,30861961,3.6152510189430647,9.615251018943065,4808,9.61599999999988,1,63,0.126,0.01310316139767055,0.14126076833548937,0.003720293028313847,0.8471068183504741,1100,0.4737797842621992,1.2599690452218166,3708,0.02265256263251093,0.0342615687117559
154,-0.7615570587005966,0.3602417280946096,0.40213677857733654,0.017165662506752288,0.005,2074523940,1296258605,2.789595099368581,8.789595099368581,4395,8.789999999999605,1,58,0.116,0.013196814562002276,0.13186395968452003,0.00606516936818673,0.7912918848540678,995,0.44236801314018737,1.1514777450556661,3400,0.020876748127567988,0.035092096868073144
155,-0.6369515158364025,0.5800038826953395,0.4740849227800925,0.013184327203318288,0.005,1558702261,1593334755,2.5669565515717423,8.566956551571742,4284,8.56799999999953,1,0,0.0,0.0,0.12399552810977016,0.006343412737385168,0.691916537227629,1270,0.28288757284108396,1.0216682114331332,3014,0.024001582186313045,0.0644112210478413
156,-0.5257213534083316,0.4561073411014597,0.18922724276279454,0.007909366388607265,0.005,1614210155,1135113521,5.188622315554007,11.188622315554007,5595,11.190000000000406,1,0,0.0,0.0,0.09448008826191119,0.007928698857022092,0.5862111785718032,880,0.4168767553591726,0.9897602684241638,4715,0.021174526470730717,0.02538315135085521
157,-0.9212600532634073,0.4565928927471234,0.42087314139085286,0.010010045702705722,0.005,1866431408,739751294,3.2737963307830995,9.2737963307831,4637,9.273999999999766,1,96,0.192,0.020703040759111495,0.14862564051856197,0.005198273075006466,0.8875173496260096,1120,0.48176400508368655,1.2753608838828145,3517,0.0216083540053721,0.03549039723985522
158,-0.8424590193001211,0.6600530589192413,0.13768278041868953,0.010028006365619449,0.005,194889101,1896207741,10.912853979635395,16.912853979635393,8457,16.914000000001504,1,114,0.228,0.013479957431713374,0.10889198524119181,0.0054711270592816726,0.7695222915359402,930,0.6515380109016152,1.24646062415066,7527,0.036141049695850386,0.10280190677251566
159,-0.5072371436290163,0.6485247294320109,0.2334639633182595,0.017517696685800527,0.005,825351960,1806458128,4.950493672059723,10.950493672059723,5476,10.952000000000327,1,0,0.0,0.0,0.09152703095110831,0.009785419109571139,0.5702940403083657,855,0.39519357865001736,0.97905124080277,4621,0.02205016259736035,0.02738379384668415
160,-0.953439443358701,0.604880726818221,0.13907423682242248,0.016220187480372947,0.005,914322565,753966788,11.204952159231834,17.204952159231834,8603,17.206000000001342,1,112,0.224,0.013018714401952807,0.1253538098120422,0.0044229877632256855,0.8669767418525725,1355,0.5560273507032887,1.3195244108025128,7248,0.03359662514525522,0.09594923783603207
161,-0.9594373518517194,0.3686628095027192,0.4431218932002333,0.015505026002715035,0.005,1707223707,1266439050,2.9971440854860005,8.997144085486001,4499,8.997999999999674,0,128,0.256,0.028450766837074905,0.28503664401639633,0.10077681646366411,0.9241651686818955,4499,0.20492737810743197,0.889406327592261,0,nan,nan
162,-0.7652382868514019,0.5131257681975103,0.46251098204335706,0.007505928184579569,0.005,940665352,823453848,2.7639647590661425,8.763964759066143,4382,8.763999999999596,1,71,0.14200000000000002,0.01620264719306253,0.12854040047588192,0.0026301926113507577,0.7735380787752903,1005,0.41910881424686663,1.1487202129883742,3377,0.021185958418514866,0.03766928311839624
163,-0.7373210526489018,0.386571011307134,0.26065002137226445,0.019869690757918942,0.005,500671160,1764911262,4.311881725691,10.311881725691,5156,10.312000000000113,1,0,0.0,0.0,0.12489886412240381,0.011213640805264546,0.7471997279751923,1040,0.46921896693154663,1.137684900185381,4116,0.021140857044167433,0.028022966957816635
164,-0.5370107428815278,0.687929056746057,0.40524598742607,0.009355093045557174,0.005,568270104,181767548,3.022706794477647,9.022706794477648,4512,9.023999999999683,1,106,0.212,0.02349290780141844,0.09920580862528545,0.0011963806388267748,0.6246702256880824,810,0.3766743372656895,0.9813949550906097,3702,0.022349536452939918,0.03508625822452142
165,-0.6217573549359394,0.6546438352568216,0.13270053527283682,0.017520074455040276,0.005,260534941,1308808402,9.618658941868144,15.618658941868144,7810,15.620000000001886,1,126,0.252,0.016133162612035852,0.08578996858256638,0.008277410167715367,0.647179965777008,945,0.49328305345894846,1.067014130422016,6865,0.021067028318456138,0.023462456344618434
166,-0.5082363234395625,0.32557163858680743,0.4365763483988029,0.006638224104247121,0.005,1426646004,2016008637,1.9098789136985146,7.909878913698515,3955,7.909999999999351,1,65,0.13,0.01643489254108723,0.10223265564135572,0.008528527286848175,0.6583620233881193,770,0.3698410694413622,0.9659702387247288,3185,0.019852407798766143,0.026258391689674435
167,-0.5952462929252179,0.3060880861981501,0.276474618198133,0.01203922742673863,0.005,1540372680,926514452,3.260098105922457,9.260098105922458,4631,9.261999999999762,1,0,0.0,0.0,0.11158811732333879,0.010914158013194683,0.6905260493850776,905,0.41631644060769846,1.0359745066989519,3726,0.020367424447852146,0.028367816289246582
