episode,random_mpc_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms
1,1,-0.5214013793565551,0.6870696727284644,0.45890622077684895,0.008995106300789354,0.005,1269010341,462146401,2.6333725658355354,2.6333725658355354,1317,2.6339999999999315,0,761,1.522,0.577828397873956,1,0.36818542113541575,0.08557151095060817,0.9705253246490443,1317,0.38182762289982425,0.9292314011111596,0,nan,nan,0.001846766107402393,nan,0.28467103334771715
1,0,-0.5214013793565551,0.6870696727284644,0.45890622077684895,0.008995106300789354,0.005,1269010341,462146401,2.6333725658355354,2.6333725658355354,1317,2.6339999999999315,1,0,0.0,0.0,0,0.26879267346009506,0.0017162443616953826,0.9754489946369486,770,0.3698513828353805,0.9805307193955288,547,0.02364005633394708,0.10399897980763102,0.0014564112158619894,0.0009075828484711522,0.29320853216751924
