episode,uncertainty_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms
17,1,-0.5587129039270418,0.3375116959050686,0.18316068593876378,0.012614685097571701,0.005,1743464936,1937336380,4.8931057188317455,10.893105718831745,5447,10.894000000000307,1,0,0.0,0.0,0,0.11332154080989679,0.0004949184875680889,0.624866602235134,900,0.43183370993800696,1.0138204129123536,4547,0.036480413822906954,0.06374744042823706,0.001174674374300418,0.0011005356027146977,0.2836953831575548
17,0,-0.5587129039270418,0.3375116959050686,0.18316068593876378,0.012614685097571701,0.005,1743464936,1937336380,4.8931057188317455,10.893105718831745,5447,10.894000000000307,1,0,0.0,0.0,0,0.11526395319446617,0.0011548971087830327,0.6218418823600161,940,0.4186710019344753,1.0121220597253995,4507,0.03718649907503738,0.0652126410200147,0.0011856580988095376,0.0011151456773968056,0.2849551802188952
18,1,-0.5970427230714846,0.6899618177180191,0.20904386884905107,0.013496013564680713,0.005,1590222927,1578902054,6.156624195081463,12.156624195081463,6079,12.15800000000073,1,0,0.0,0.0,0,0.1043757669089461,0.001033046926723519,0.5922486948891069,915,0.43838343351918074,1.0394045045892848,5164,0.03286625122961962,0.057959137872773986,0.001184318445570009,0.0011098222574987804,0.2915437227426403
18,0,-0.5970427230714846,0.6899618177180191,0.20904386884905107,0.013496013564680713,0.005,1590222927,1578902054,6.156624195081463,12.156624195081463,6079,12.15800000000073,1,0,0.0,0.0,0,0.10610324271908006,0.0014598368838686173,0.587355244057568,965,0.42196419641222127,1.0372493953045194,5114,0.03309628192214205,0.058218085017199446,0.0011817990488063414,0.0011073934638939737,0.2906221401705529
19,1,-0.5253693540627558,0.5289396458244653,0.21416777447299135,0.009700183649722454,0.005,1933157178,714513807,4.922818115291102,10.922818115291102,5462,10.924000000000317,1,59,0.11800000000000001,0.010801904064445257,2,0.08701331551872822,0.003358340095996504,0.5910730751584714,875,0.40867439159763425,0.9924689986030149,4587,0.012049317707350155,0.01890293107195411,0.0007484761671279467,0.0003494265083227854,0.15794920832472337
19,0,-0.5253693540627558,0.5289396458244653,0.21416777447299135,0.009700183649722454,0.005,1933157178,714513807,4.922818115291102,10.922818115291102,5462,10.924000000000317,1,61,0.122,0.011168070303917978,2,0.08786822175319194,0.0026527149889459664,0.5880409827015602,900,0.40003520240469087,0.9867743728972272,4562,0.011921755182291233,0.016681913989646857,0.000752289689126406,0.00034504551771119123,0.15769099547318705
20,1,-0.6563910220404613,0.5264845769251653,0.23162373964352825,0.014872179002127395,0.005,511007828,1463729499,5.106884125030044,11.106884125030044,5554,11.108000000000379,1,95,0.19,0.017104789341015485,6,0.11560753054034369,0.0013918890923739929,0.6722368245151337,945,0.4513714446028843,1.0766705932060545,4609,0.03263860712376625,0.057148445015910466,0.0011523662376902281,0.001063723093546886,0.2968290638270321
20,0,-0.6563910220404613,0.5264845769251653,0.23162373964352825,0.014872179002127395,0.005,511007828,1463729499,5.106884125030044,11.106884125030044,5554,11.108000000000379,1,128,0.256,0.023046453006841917,4,0.10176492201427985,0.0023905864411286532,0.6696244428662161,995,0.4398413472705231,1.0730327779236526,4559,0.012675455405678193,0.02297074015206993,0.0007327612250160547,0.00041889855511535967,0.17215747221134495
21,1,-0.6980200961394174,0.390501710122516,0.16440820789849808,0.011345338080487828,0.005,294093398,1751679020,6.620848315152015,12.620848315152015,6311,12.622000000000885,1,1087,2.174,0.1722389478688005,16,0.1190014515478176,0.0009240344533359807,0.6692986699261574,935,0.5134251572692241,1.1222518566188622,5376,0.03936356353652752,0.07141574504925996,0.0011963675004355444,0.0011303788850439785,0.28243441082908594
21,0,-0.6980200961394174,0.390501710122516,0.16440820789849808,0.011345338080487828,0.005,294093398,1751679020,6.620848315152015,12.620848315152015,6311,12.622000000000885,1,1076,2.152,0.17049595943590556,15,0.12112180487710429,0.002038823481091583,0.6650806795336579,985,0.5023460122155577,1.1191439850873501,5326,0.03873951931335531,0.06689820820066038,0.0011844860322191876,0.0011211984883421437,0.28325092615283326
22,1,-0.6788508528710326,0.6816247763288588,0.45444680659380865,0.018226973994529858,0.005,646471554,1321243658,2.9936960926120113,8.993696092612012,4497,8.993999999999673,1,0,0.0,0.0,0,0.10825452907520026,0.0016548958968430649,0.707905295751729,940,0.3975134623472708,1.0833823140263477,3557,0.01262417855095096,0.02023140892574946,0.0009737974001251264,0.0004941111329382257,0.18526672174538336
22,0,-0.6788508528710326,0.6816247763288588,0.45444680659380865,0.018226973994529858,0.005,646471554,1321243658,2.9936960926120113,8.993696092612012,4497,8.993999999999673,1,4,0.008,0.00088948187680676,1,0.10717790451513487,0.000913001982237755,0.7049421431178069,925,0.3983623680364734,1.0837853167697042,3572,0.012613319075797847,0.020645547062797188,0.0009768198905345832,0.0004964267714998266,0.18584653814502688
23,1,-0.844074508035627,0.5961251221614594,0.13046733307922082,0.011507440171406758,0.005,1940398011,1640307605,11.038775731872938,17.03877573187294,8520,17.040000000001434,1,115,0.23,0.013497652582159625,2,0.11840812843263876,0.0013608089964257095,0.7727242675210627,1425,0.4687246702369495,1.2072161827658112,7095,0.03488138569175753,0.06042783725772299,0.0011304534253328156,0.0011016234110336049,0.2818637840659523
23,0,-0.844074508035627,0.5961251221614594,0.13046733307922082,0.011507440171406758,0.005,1940398011,1640307605,11.038775731872938,17.03877573187294,8520,17.040000000001434,1,98,0.196,0.011502347417840376,3,0.12115209953596673,0.0016245272918249311,0.7702610624230448,1460,0.4738945113258352,1.20306137563064,7060,0.03516129042932728,0.0606427170005709,0.0011401829285132385,0.0011112065932661962,0.28495483216547446
24,1,-0.7983744968683226,0.4824259723297403,0.18417395405597092,0.011582878284891487,0.005,1367489184,556597679,6.954297505112067,12.954297505112066,6478,12.956000000000996,1,75,0.15,0.01157764742204384,1,0.12362207666574399,0.0009238384301914536,0.7293519745478876,940,0.5763335243853723,1.2029114240424041,5538,0.03646334832288788,0.06332949014757869,0.001172814589361735,0.0011029417288399882,0.2900924609274201
24,0,-0.7983744968683226,0.4824259723297403,0.18417395405597092,0.011582878284891487,0.005,1367489184,556597679,6.954297505112067,12.954297505112066,6478,12.956000000000996,1,65,0.13,0.010033961099104661,1,0.13205286602849498,0.0006554035713380865,0.7238845858233269,980,0.5693775022857331,1.2009333674643,5498,0.04317191083310824,0.11818514613393208,0.0012127843835736377,0.0011566200838104166,0.2939228619972876
25,1,-0.8075391195401088,0.23369934665921116,0.2123695794861709,0.018453571891347744,0.005,917291909,1752809987,4.902954880442862,10.902954880442863,5452,10.90400000000031,1,33,0.066,0.006052824651504035,1,0.14680913969728218,0.00011747725571335286,0.8005820113119392,940,0.5629944671432227,1.2077995834981643,4512,0.04726958824295496,0.13831781023185025,0.001301745033046525,0.0011921462899900368,0.28666837829942693
25,0,-0.8075391195401088,0.23369934665921116,0.2123695794861709,0.018453571891347744,0.005,917291909,1752809987,4.902954880442862,10.902954880442863,5452,10.90400000000031,1,0,0.0,0.0,0,0.14395653992403773,0.0008242732145056832,0.7975183080365486,1005,0.5433765545155176,1.2036471919515093,4447,0.039610521812074716,0.08904409826054874,0.0012574944669891616,0.0011431196698309053,0.28783884088163414
26,1,-1.051854704985166,0.4844551561630332,0.18730616123967933,0.015322460511502288,0.005,1302376713,1782151745,8.202132011996753,14.202132011996753,7102,14.204000000001413,1,16,0.032,0.002252886510842016,4,0.15978013223814316,0.0006728920195126208,0.9241464267181768,1570,0.5367027584644046,1.367627888718453,5532,0.0351414036567885,0.06218094851702108,0.001147620842635579,0.0011009989923766164,0.2841112050082069
26,0,-1.051854704985166,0.4844551561630332,0.18730616123967933,0.015322460511502288,0.005,1302376713,1782151745,8.202132011996753,14.202132011996753,7102,14.204000000001413,1,50,0.1,0.007040270346381301,1,0.16365044693039352,0.0007437821934257832,0.9187868509177811,1580,0.549479633774016,1.3651171765360741,5522,0.0359410640754288,0.06287137902789774,0.0011582869601873501,0.0011152153616628213,0.2855427574264039
27,1,-1.0458303520037493,0.7770343931936645,0.21973868316423656,0.013706914737074489,0.005,1640176069,158779452,8.295602389839447,14.295602389839447,7148,14.296000000001444,1,0,0.0,0.0,0,0.14601370499487565,0.0009738915964912346,0.9006203955392494,1335,0.5785551585468204,1.3836740745381468,5813,0.033236106814421566,0.05841862937325928,0.0012195895461864065,0.0011390584111867455,0.2855257941517648
27,0,-1.0458303520037493,0.7770343931936645,0.21973868316423656,0.013706914737074489,0.005,1640176069,158779452,8.295602389839447,14.295602389839447,7148,14.296000000001444,1,577,1.154,0.08072188024622272,4,0.1473543678293536,0.0016941087275439476,0.8954280104109271,1410,0.5704979960739393,1.3737647864190363,5738,0.02931647926589264,0.11111926748969417,0.0008483433723756013,0.0005859370332721615,0.19829129353754651
28,1,-0.5689952040128743,0.5966171756681478,0.35325320190191434,0.018605004928009716,0.005,1296022970,1628563317,3.2996512796072843,9.299651279607284,4650,9.299999999999775,1,0,0.0,0.0,0,0.09663700320255907,0.004995009030159084,0.6471089401048217,855,0.3948932237792697,1.0126310768734763,3795,0.013134122113855973,0.016170568264183414,0.0008179003621426254,0.0004519908228330803,0.16499828836142774
28,0,-0.5689952040128743,0.5966171756681478,0.35325320190191434,0.018605004928009716,0.005,1296022970,1628563317,3.2996512796072843,9.299651279607284,4650,9.299999999999775,1,0,0.0,0.0,0,0.0976771564229443,0.004754305081633117,0.6444271582299017,880,0.38663846043316213,1.011654197440613,3770,0.013016502752397427,0.015611961573148179,0.0008185200871840034,0.0004453971011104782,0.16551094421407136
29,1,-0.6110625287000482,0.2128757493096056,0.46781349040173115,0.015508424929488441,0.005,1521656582,1098352546,1.7612537793685754,7.761253779368575,3881,7.761999999999367,1,42,0.084,0.010821953104869879,1,0.11269594468821136,0.004165565680456148,0.725027465011926,895,0.3726719873314102,1.0301828117317877,2986,0.012958117581857895,0.023819597113430298,0.0009397852781205163,0.00026824584857714477,0.18285492090330163
29,0,-0.6110625287000482,0.2128757493096056,0.46781349040173115,0.015508424929488441,0.005,1521656582,1098352546,1.7612537793685754,7.761253779368575,3881,7.761999999999367,1,50,0.1,0.012883277505797475,1,0.1131967211614869,0.006319386614062829,0.7222330838275662,895,0.3739746184421026,1.0300201955665684,2986,0.012981256924403944,0.02933876780322428,0.0009374747650820382,0.0002556999618209483,0.18607997134655158
30,1,-1.0854117732673925,0.2857530538961609,0.46046206239454357,0.007081799242198694,0.005,1428439975,1218973410,2.9778019497047747,8.977801949704775,4489,8.977999999999668,1,247,0.494,0.05502339051013589,10,0.17975416859690993,0.0011043377164545213,1.0276383251205237,1115,0.5479748632922549,1.4154049019348862,3374,0.037285912305266365,0.060747753075778045,0.0012692710381820465,0.000868871496287112,0.2933787528531566
30,0,-1.0854117732673925,0.2857530538961609,0.46046206239454357,0.007081799242198694,0.005,1428439975,1218973410,2.9778019497047747,8.977801949704775,4489,8.977999999999668,1,0,0.0,0.0,0,0.16932842594871342,0.0013087636473333565,1.0245602905300766,1230,0.5155620301205124,1.4002314331103731,3259,0.014284716243016972,0.030556225131404366,0.0010899561884903097,0.00039455782304086763,0.19012079030681708
31,1,-0.7849052770855518,0.6307408182282292,0.3207813847581327,0.005112392627399054,0.005,1289703232,1412954166,4.413117975599394,10.413117975599395,5207,10.414000000000147,1,0,0.0,0.0,0,0.11314648820844135,0.00601181107995518,0.7581481243452717,1000,0.46968050608580164,1.1743654028799861,4207,0.012253528434813275,0.011622396661768971,0.0008075007853701278,0.0003862716221604137,0.15189999751774677
31,0,-0.7849052770855518,0.6307408182282292,0.3207813847581327,0.005112392627399054,0.005,1289703232,1412954166,4.413117975599394,10.413117975599395,5207,10.414000000000147,1,0,0.0,0.0,0,0.11627072018451384,0.003080887875451803,0.7558564661138707,1055,0.4561559222406843,1.171230704134656,4152,0.012315843542546006,0.013171155690042657,0.000820126813202803,0.0004057966587298768,0.15921881181921882
32,1,-0.6568492984958675,0.38448710154285415,0.2137675960547862,0.011297664741136939,0.005,1077749137,313807652,4.871348227033619,10.871348227033618,5436,10.8720000000003,1,1045,2.09,0.19223693892568064,15,0.12157915775628145,0.0009461232678502049,0.6847253791788724,940,0.4641111524409179,1.0882743985720336,4496,0.035819060449265076,0.06254660195147402,0.00118443134168847,0.0010966833025260819,0.2830347275860898
32,0,-0.6568492984958675,0.38448710154285415,0.2137675960547862,0.011297664741136939,0.005,1077749137,313807652,4.871348227033619,10.871348227033618,5436,10.8720000000003,1,1074,2.148,0.19757174392935983,14,0.12428146162722895,0.0009058471230451684,0.6823029208012187,1005,0.4436196054833308,1.0811488355516023,4431,0.03611586540870713,0.06216022171865858,0.0011879848016703727,0.001104634522800439,0.2829425916694918
33,1,-0.6538455823969419,0.5018956241050885,0.1966717123820575,0.006788097185633572,0.005,1392521267,1097942356,5.876499434025722,11.876499434025721,5939,11.878000000000636,1,65,0.13,0.010944603468597406,1,0.11462661267195934,0.0017423547504525276,0.6501884268798156,935,0.4711796587113704,1.0877520696819876,5004,0.0354089239450527,0.06329175956382761,0.0011683759014181135,0.0010941018189825574,0.2910096055760296
33,0,-0.6538455823969419,0.5018956241050885,0.1966717123820575,0.006788097185633572,0.005,1392521267,1097942356,5.876499434025722,11.876499434025721,5939,11.878000000000636,1,54,0.108,0.009092439804680923,1,0.11703454487762356,0.0006431343431748506,0.6464534743877175,1005,0.4488443896707773,1.0802177416125014,4934,0.035397926968187235,0.0630866093357562,0.001172502191149025,0.0011034594185482653,0.2906447414252718
34,1,-0.9038397732830895,0.7148345587480807,0.39767520252512056,0.006759886916282726,0.005,670639685,1958561709,4.070342635781825,10.070342635781824,5036,10.072000000000033,1,0,0.0,0.0,0,0.13944770169115622,0.00175054433384748,0.8425669542450771,1055,0.4890715585262774,1.2707453234324035,3981,0.029193318515402827,0.05698404688759956,0.0012699211139143682,0.0010806596417738891,0.24838377192365385
34,0,-0.9038397732830895,0.7148345587480807,0.39767520252512056,0.006759886916282726,0.005,670639685,1958561709,4.070342635781825,10.070342635781824,5036,10.072000000000033,1,0,0.0,0.0,0,0.1431500653885485,0.0017321754321666697,0.8396279656427752,1110,0.47686578834819415,1.2638480717307414,3926,0.029719652069538367,0.05754782324599014,0.0012824098454836833,0.0011002439177212003,0.2534074771303404
35,1,-0.8749834027247508,0.3567681954434093,0.12785745749588995,0.014090582715881986,0.005,1061242260,1707558466,9.633787674901603,15.633787674901603,7817,15.63400000000189,1,46,0.092,0.0058846104643725215,1,0.13542516352433207,0.0006464588498534147,0.8093952518963751,1590,0.4525885667749631,1.2169896892892091,6227,0.03720772902168269,0.06360998284327118,0.0011337403042050063,0.001117973817476636,0.27117998101025825
