episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
96,0.0,-0.038000000000000006,-0.0022632519356759976,-0.002258647862464852,-3.2289132340254656e-05,-3.989509870926545e-07,1.284819062475663e-06,-0.003131477093693824,1.0,1.0,0.0,1.0
97,0.0,0.0,0.0,0.0016779694949915769,0.0023480811341483384,2.2908950527698087e-05,9.258231217270095e-05,0.03521142821425716,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,9.95138972888221e-06,8.047380506200595e-05,-1.728746687777792e-05,-2.832965544648144e-05,-0.0055223088887634,0.0,0.0,1.0,1.0
99,0.0,0.0,0.0,-0.0006266584781061679,-0.00013393532781263984,-2.296565280288229e-06,-5.220061151901909e-06,-0.001119723567926889,0.0,1.0,1.0,1.0
100,0.0,-1.922,-0.17915734526472782,-0.0041054996357926254,-0.0010979102643524294,0.00013768163364413799,0.00019616489220948606,-0.035286839679973814,1.0,1.0,0.0,1.0
101,0.0,0.0,0.0,-0.00013012438876389143,-0.0001221004586316448,-3.906271075066175e-07,3.9953353115403795e-07,-0.0009670690830582973,0.0,1.0,0.0,1.0
102,0.0,0.0,0.0,-0.00030324798910393025,3.1391067199662906e-05,-1.0355124300654274e-05,-6.2429259852424756e-06,-0.0037816974133258185,0.0,0.0,1.0,1.0
103,0.0,-0.002,-0.0001529987760097919,-0.004561971996587144,-0.0002676682013622103,-1.1266276208222537e-05,-1.2989494565424997e-05,-0.0034562749366525702,1.0,1.0,1.0,1.0
104,0.0,-0.0040000000000000036,-0.0002165908598657125,-0.002138850469805234,-0.0004987485120427071,-7.79723312675307e-06,-1.0163999281696985e-05,-0.0007753040925554955,1.0,1.0,1.0,1.0
105,0.0,0.010000000000000009,0.00048628671464695863,-0.002145161124858977,-0.0004429414627852707,-6.316790793158954e-06,-7.431680948642976e-06,-0.0005652726540966713,0.0,1.0,1.0,1.0
